strategy,stoploss,total_return,cagr,mdd,win_rate,buy_time,win_time,gain_loss_ratio,holding_time_ratio,investing_period,sharpe_ratio,execution_time
momentum_5,0.1,56.91352645960372,0.7671645089575363,0.6415456691041326,0.32663316582914576,199.0,65.0,4.07,0.5295926210607225,2602,1.3785144671503422,01:00
momentum_5,0.2,36.88886110455633,0.6650543243274301,0.6333758550838812,0.32663316582914576,199.0,65.0,3.73,0.531129900076864,2602,1.246156975844932,01:00
momentum_10,,58.46532081636069,0.7756896677061718,0.4866361520707291,0.31851851851851853,135.0,43.0,5.79,0.5383134385829803,2597,1.360130203401615,01:00
momentum_10,0.03,79.62423932441618,0.8533080603303651,0.35560377601209947,0.35714285714285715,168.0,60.0,4.48,0.5001925298421255,2597,1.5051196463594279,01:00
momentum_10,0.05,105.1459835241802,0.9263457200669816,0.41873174715025896,0.3509933774834437,151.0,53.0,5.21,0.5194455140546784,2597,1.5674557005489949,01:00
momentum_10,0.1,66.62990834406725,0.8080903313320285,0.4887250095551641,0.3262411347517731,141.0,46.0,5.45,0.5333076626877166,2597,1.4149174485541613,01:00
momentum_10,0.2,48.03005608802582,0.7281803138495904,0.476774239464456,0.3235294117647059,136.0,44.0,5.35,0.5367731998459762,2597,1.3163064742725858,01:00
momentum_20,,73.17385539534416,0.8360048148604338,0.6159885341641103,0.3333333333333333,90.0,30.0,7.47,0.5423270197139544,2587,1.4266300523750406,01:00
momentum_20,0.03,124.53673931300303,0.9774964672445745,0.48812478306152346,0.391304347826087,138.0,54.0,4.08,0.49748743718592964,2587,1.6631003016084809,01:00
momentum_20,0.05,99.89971833180849,0.917471710447997,0.6279295176409779,0.3565217391304348,115.0,41.0,6.51,0.5175879396984925,2587,1.5658816819467352,01:00
momentum_20,0.1,79.39160360791276,0.8569760464158662,0.6230519522631829,0.336734693877551,98.0,33.0,5.46,0.534209509083881,2587,1.475942543902865,01:00
momentum_20,0.2,47.3843779942022,0.7286026006908028,0.6159885341641104,0.32608695652173914,92.0,30.0,6.61,0.540780827212988,2587,1.3160451942599276,01:00
momentum_50,,23.45494922148039,0.5782760850850353,0.8177236167204363,0.3050847457627119,59.0,18.0,9.93,0.5490809542432538,2557,1.0924651892114887,01:00
momentum_50,0.03,28.726719609919265,0.6228745994568181,0.7669898743352309,0.35537190082644626,121.0,43.0,3.78,0.4951114587407118,2557,1.199068074701382,01:00
momentum_50,0.05,19.91711081301553,0.5434606055581928,0.814821687724061,0.3870967741935484,93.0,36.0,4.81,0.5181853734845522,2557,1.0780156798606009,01:00
momentum_50,0.1,28.521474672588454,0.6212703886840423,0.7471155808165039,0.36,75.0,27.0,7.16,0.5357841220179899,2557,1.1734716290379663,01:00
momentum_50,0.2,13.487380811351091,0.4646234043622268,0.8219903728858103,0.3333333333333333,63.0,21.0,7.15,0.5455612045365663,2557,0.9582365906169199,01:00
momentum_5,,37.09424543446176,0.6663174890138621,0.6140854528668581,0.33663366336633666,202.0,68.0,3.71,0.5253651037663336,2602,1.2085119898618433,02:00
momentum_5,0.03,33.58600222502022,0.6438866954345515,0.6230542356942791,0.33031674208144796,221.0,73.0,3.07,0.4973097617217525,2602,1.2116114880404736,02:00
momentum_5,0.05,36.56930885853149,0.6630772444767323,0.6137405301219593,0.32857142857142857,210.0,69.0,3.37,0.5130668716372021,2602,1.224148716432578,02:00
momentum_5,0.1,48.55874930375388,0.7289638160530039,0.6140854528668584,0.33663366336633666,202.0,68.0,3.87,0.5238278247501922,2602,1.2913355982097356,02:00
momentum_5,0.2,47.357573848157934,0.7230232552783489,0.6140854528668582,0.33663366336633666,202.0,68.0,3.75,0.5249807840122982,2602,1.2829543520930176,02:00
momentum_10,,52.077517955717745,0.7475541415459439,0.5031678829487337,0.33088235294117646,136.0,45.0,5.39,0.5352329611089719,2597,1.3001344798324708,02:00
momentum_10,0.03,41.85639189642545,0.6957996680330796,0.4484769078537454,0.3772455089820359,167.0,63.0,3.95,0.496726992683866,2597,1.2761934764259752,02:00
momentum_10,0.05,50.35945035324304,0.7394910259186738,0.5813666876938673,0.37254901960784315,153.0,57.0,4.01,0.5144397381594147,2597,1.318669906913496,02:00
momentum_10,0.1,66.67042817342819,0.8082425465445364,0.5210216572386955,0.3333333333333333,141.0,47.0,4.91,0.5298421255294571,2597,1.386917661466313,02:00
momentum_10,0.2,68.65464790385707,0.8156022454652831,0.5031678829487338,0.3333333333333333,138.0,46.0,5.01,0.5340777820562187,2597,1.3919868327957938,02:00
momentum_20,,51.5603940600174,0.7489115130780559,0.6560215850155432,0.30434782608695654,92.0,28.0,7.04,0.5469655972168534,2587,1.298183047538277,02:00
momentum_20,0.03,37.23921990598626,0.6721541159291755,0.6500630932242303,0.3424657534246575,146.0,50.0,3.48,0.499033629686896,2587,1.249082852484806,02:00
momentum_20,0.05,39.842243403280406,0.6877633730193722,0.6870685566921102,0.3412698412698413,126.0,43.0,4.11,0.5191341321994588,2587,1.25760160459795,02:00
momentum_20,0.1,72.67349224823806,0.8342522813718853,0.6426659086628017,0.33,100.0,33.0,6.81,0.5380749903362969,2587,1.4188937990657364,02:00
momentum_20,0.2,62.63377659201431,0.7967283314254388,0.6560215850155433,0.30851063829787234,94.0,29.0,6.11,0.5454194047158871,2587,1.368889706086525,02:00
momentum_50,,31.911617127882423,0.6466247120493058,0.8070906017884611,0.36363636363636365,55.0,20.0,8.59,0.5475166210402815,2557,1.1582953215295229,02:00
momentum_50,0.03,15.6001941219095,0.4933635533657088,0.7831058219948825,0.34959349593495936,123.0,43.0,3.42,0.490027375831052,2557,1.0083606815812733,02:00
momentum_50,0.05,19.29588886087157,0.5368323544541087,0.8350213539384014,0.3707865168539326,89.0,33.0,4.17,0.5150567070786077,2557,1.051751784724482,02:00
momentum_50,0.1,46.16775571691757,0.7334254291318005,0.6961224524087308,0.36231884057971014,69.0,25.0,7.61,0.5346108721157606,2557,1.285966521995391,02:00
momentum_50,0.2,30.591946883992303,0.6370337714561958,0.8087387229564128,0.3508771929824561,57.0,20.0,6.72,0.5447790379350802,2557,1.1638016662497284,02:00
momentum_5,,19.293066840622565,0.5254234994156293,0.6364623498949739,0.3034825870646766,201.0,61.0,4.03,0.5292083013066872,2602,1.0415233270473203,03:00
momentum_5,0.03,10.122881516764382,0.40203844526284027,0.6331038709685696,0.3022222222222222,225.0,68.0,3.7,0.49961568024596464,2602,0.8944425674131747,03:00
momentum_5,0.05,19.63369904485963,0.5289896646659227,0.6107384200349877,0.3014354066985646,209.0,63.0,3.63,0.5184473481936972,2602,1.0603397889041453,03:00
momentum_5,0.1,21.973741314688915,0.5522051086309161,0.6421185542489735,0.297029702970297,202.0,60.0,4.2,0.526902382782475,2602,1.084041390670613,03:00
momentum_5,0.2,14.920022689660705,0.4743639578965708,0.6763272753422893,0.3034825870646766,201.0,61.0,3.82,0.5288239815526518,2602,0.985416899240117,03:00
momentum_10,,56.980345871839646,0.7693895063855971,0.5584747286120162,0.3560606060606061,132.0,47.0,5.27,0.5329226030034655,2597,1.33560333660633,03:00
momentum_10,0.03,27.81890444904031,0.6038102131985927,0.5466340924595515,0.3878787878787879,165.0,64.0,3.74,0.49210627647285327,2597,1.1773671520846456,03:00
momentum_10,0.05,52.05378961835267,0.7474443189502407,0.5149176296210007,0.37583892617449666,149.0,56.0,4.12,0.5121293800539084,2597,1.3449454184792475,03:00
momentum_10,0.1,62.08926007790814,0.7905149393231923,0.5670794780373236,0.3602941176470588,136.0,49.0,4.9,0.5283018867924528,2597,1.3770687705768874,03:00
momentum_10,0.2,40.14002481797313,0.6860858827569496,0.5584747286120166,0.3484848484848485,132.0,46.0,4.63,0.5321524836349634,2597,1.258923957788793,03:00
momentum_20,,46.13382735124292,0.7222279041491382,0.6863098353767277,0.32954545454545453,88.0,29.0,7.47,0.5458059528411288,2587,1.2753454012412564,03:00
momentum_20,0.03,21.591332071831747,0.5524861808731487,0.6758184064810319,0.352112676056338,142.0,50.0,3.37,0.4967143409354465,2587,1.1078554039236428,03:00
momentum_20,0.05,27.02377523115673,0.6004113728394125,0.706474200650874,0.35833333333333334,120.0,43.0,4.05,0.5164282953227677,2587,1.1601891119781367,03:00
momentum_20,0.1,39.30082480694073,0.6845885655959103,0.669850587309762,0.31958762886597936,97.0,31.0,6.27,0.5373018940858136,2587,1.2505691246668302,03:00
momentum_20,0.2,32.443864430929374,0.6408387686526877,0.6863098353767274,0.32954545454545453,88.0,29.0,7.07,0.5450328565906455,2587,1.1975594335031932,03:00
momentum_50,,27.808883030676505,0.6156254645009414,0.7867699212482411,0.37037037037037035,54.0,20.0,9.78,0.5463433711380524,2557,1.1224644175506642,03:00
momentum_50,0.03,5.413730823048474,0.30380111384636366,0.8594396999892736,0.3467741935483871,124.0,43.0,3.11,0.48768087602659366,2557,0.7381284916812154,03:00
momentum_50,0.05,8.91987166540542,0.387543668334412,0.8517384344794368,0.3804347826086957,92.0,35.0,3.6,0.5127102072741494,2557,0.8565202053335945,03:00
momentum_50,0.1,24.547161812285655,0.5881506529134508,0.6689542796479969,0.37681159420289856,69.0,26.0,7.26,0.5330465389127884,2557,1.1141089524003494,03:00
momentum_50,0.2,13.222163715629854,0.46076566319276213,0.8683361216736213,0.36363636363636365,55.0,20.0,6.56,0.5439968713335941,2557,0.9505799785598478,03:00
momentum_5,,23.22350432477866,0.5635134133382731,0.5988098750279619,0.29411764705882354,204.0,60.0,4.44,0.5282366500192086,2603,1.0778526020740242,04:00
momentum_5,0.03,16.45031913974279,0.4932384724842642,0.6144221650886772,0.32142857142857145,224.0,72.0,3.55,0.4994237418363427,2603,1.01111128542088,04:00
momentum_5,0.05,25.696393655657506,0.5849705809878916,0.6259725161952359,0.3127962085308057,211.0,66.0,3.86,0.5159431425278524,2603,1.1178999882256586,04:00
momentum_5,0.1,37.08130600852507,0.6659112872165003,0.5988098750279621,0.30392156862745096,204.0,62.0,4.68,0.5259316173645794,2603,1.2202605293353648,04:00
momentum_5,0.2,16.68467266673714,0.4960343761616235,0.7067291502355199,0.29411764705882354,204.0,60.0,4.16,0.5278524779101037,2603,1.0136664471964885,04:00
momentum_10,,47.02976307296968,0.7228200603551138,0.5974886289055558,0.34615384615384615,130.0,45.0,5.06,0.5373364126250962,2598,1.2571396951318765,04:00
momentum_10,0.03,36.55367082338026,0.6642828793970619,0.5838070553458414,0.378698224852071,169.0,64.0,3.4,0.49499615088529636,2598,1.2308488502376846,04:00
momentum_10,0.05,45.72647100617097,0.7161742799612729,0.5567034038648322,0.3877551020408163,147.0,57.0,3.8,0.5142417244033872,2598,1.2808743691740598,04:00
momentum_10,0.1,53.874421897378,0.7553703505077196,0.6111445865591483,0.3533834586466165,133.0,47.0,4.68,0.5323325635103926,2598,1.3187653434178217,04:00
momentum_10,0.2,34.064729975404525,0.6483256124895878,0.5974886289055557,0.3384615384615385,130.0,44.0,4.47,0.5369515011547344,2598,1.19946234112284,04:00
momentum_20,,40.07092519378114,0.6887513981279167,0.6854297097535252,0.3076923076923077,91.0,28.0,4.57,0.544435857805255,2588,1.2218106925798697,04:00
momentum_20,0.03,23.932018453442417,0.5739555086012531,0.6676101519361568,0.38095238095238093,147.0,56.0,3.21,0.4918856259659969,2588,1.1254981028632882,04:00
momentum_20,0.05,26.249997189654486,0.5938142171742207,0.7201527477879411,0.36363636363636365,121.0,44.0,3.95,0.5154559505409583,2588,1.1384886689887304,04:00
momentum_20,0.1,43.01726734180588,0.7053333390954186,0.6744688415879927,0.3163265306122449,98.0,31.0,4.64,0.5367078825347759,2588,1.2662165457806758,04:00
momentum_20,0.2,26.759388704496,0.5979828240165632,0.6854297097535254,0.31521739130434784,92.0,29.0,4.04,0.5432766615146831,2588,1.1415015962417434,04:00
momentum_50,,32.38145563776542,0.6496368885563757,0.7809218677911052,0.3148148148148148,54.0,17.0,12.88,0.5484753713838937,2558,1.1585363960737074,04:00
momentum_50,0.03,14.198980538481072,0.4744587731493013,0.7050820999175731,0.33858267716535434,127.0,43.0,3.59,0.48944487881157156,2558,0.9817865613916362,04:00
momentum_50,0.05,13.856220033837987,0.4696676386101484,0.8132702590239704,0.3333333333333333,96.0,32.0,4.73,0.5140734949179047,2558,0.963644929937391,04:00
momentum_50,0.1,41.0322511554469,0.7047800756871365,0.6120075463360304,0.323943661971831,71.0,23.0,8.92,0.5347928068803753,2558,1.256509528026183,04:00
momentum_50,0.2,16.627206223817286,0.505973828703578,0.8449985222968602,0.3333333333333333,57.0,19.0,7.22,0.5453479280688037,2558,1.0125669209016437,04:00
momentum_5,,15.848204340557,0.4859041902715502,0.6846710687734291,0.3235294117647059,204.0,66.0,3.62,0.5282366500192086,2603,0.9908410127213362,05:00
momentum_5,0.03,11.546510087493962,0.4257322856775958,0.6927573329316179,0.3392857142857143,224.0,76.0,3.03,0.4978870533999232,2603,0.9326414958347244,05:00
momentum_5,0.05,22.65664659804798,0.5583305668668759,0.6394352870380925,0.35096153846153844,208.0,73.0,3.28,0.5190165194006915,2603,1.107221292841688,05:00
momentum_5,0.1,16.068008751595745,0.4886073353909586,0.7081108691372435,0.32524271844660196,206.0,67.0,3.46,0.5259316173645794,2603,1.002440489968426,05:00
momentum_5,0.2,12.220154922902616,0.4362265472116573,0.7500731656005293,0.3235294117647059,204.0,66.0,3.41,0.5278524779101037,2603,0.9340623484243795,05:00
momentum_10,,43.97445801656687,0.7069846890132516,0.5982919194377139,0.3358208955223881,134.0,45.0,4.67,0.535796766743649,2598,1.262577686602032,05:00
momentum_10,0.03,31.47503627561216,0.6306534388001486,0.5538597088190658,0.4011627906976744,172.0,69.0,3.13,0.49191685912240185,2598,1.222055107999563,05:00
momentum_10,0.05,58.00978862307409,0.7733802969725023,0.567901777401955,0.39864864864864863,148.0,59.0,3.59,0.5161662817551963,2598,1.3886228611224907,05:00
momentum_10,0.1,42.634539519487575,0.6997465885407863,0.6256033995102657,0.35251798561151076,139.0,49.0,4.1,0.5304080061585835,2598,1.2690271340739792,05:00
momentum_10,0.2,34.2897727576431,0.6498077775683242,0.6440632606604781,0.3333333333333333,135.0,45.0,4.31,0.5354118552732872,2598,1.2109155359286505,05:00
momentum_20,,43.58084977611887,0.7083959820713286,0.6818566430670222,0.2840909090909091,88.0,25.0,5.09,0.5502318392581144,2588,1.2668522118215446,05:00
momentum_20,0.03,31.753709360048944,0.6357073107428897,0.6713030833760549,0.3103448275862069,145.0,45.0,4.07,0.49613601236476046,2588,1.2383552581148398,05:00
momentum_20,0.05,54.33108428154915,0.7612484128905035,0.6840353782786434,0.33035714285714285,112.0,37.0,4.64,0.5235703245749613,2588,1.384633517929494,05:00
momentum_20,0.1,38.1558690085879,0.6774167680996162,0.6807187691332741,0.30851063829787234,94.0,29.0,4.73,0.5432766615146831,2588,1.2489655528972456,05:00
momentum_20,0.2,27.813895291752477,0.6064076557606697,0.681856643067022,0.29213483146067415,89.0,26.0,4.48,0.5486862442040186,2588,1.163633412071649,05:00
momentum_50,,35.25922119770916,0.6692170031571514,0.7405601577387985,0.2982456140350877,57.0,17.0,13.23,0.5488663017982799,2558,1.1998893976616098,05:00
momentum_50,0.03,31.014165058897753,0.6398218743605877,0.6166988629647598,0.2857142857142857,126.0,36.0,3.64,0.48944487881157156,2558,1.2347223548355009,05:00
momentum_50,0.05,38.57099903601189,0.6901649425056806,0.6327018297375498,0.34831460674157305,89.0,31.0,4.4,0.517982799061767,2558,1.2796157194577895,05:00
momentum_50,0.1,28.88070000513791,0.623764043822747,0.6527210161409679,0.3380281690140845,71.0,24.0,6.55,0.5351837372947615,2558,1.173800388766743,05:00
momentum_50,0.2,16.355590606277648,0.5026405807981615,0.7940746489309527,0.31746031746031744,63.0,20.0,7.89,0.5449569976544175,2558,1.0151867069641776,05:00
momentum_5,,16.186765946043113,0.49005537534324084,0.72300157336723,0.30049261083743845,203.0,61.0,4.53,0.5282366500192086,2603,1.0002165580423172,06:00
momentum_5,0.03,8.830598271413033,0.37778787769649136,0.7512454145456395,0.32727272727272727,220.0,72.0,3.57,0.4967345370726085,2603,0.8571426100432163,06:00
momentum_5,0.05,13.796331981259366,0.4590907454934039,0.739062992320213,0.3269230769230769,208.0,68.0,4.01,0.5178640030733769,2603,0.9687574326759488,06:00
momentum_5,0.1,24.21786441442958,0.5723582045326718,0.6329394429637905,0.3088235294117647,204.0,63.0,4.71,0.5251632731463696,2603,1.1214018031175628,06:00
momentum_5,0.2,12.946238364910293,0.4470348792373575,0.770448496817872,0.30049261083743845,203.0,61.0,4.31,0.5278524779101037,2603,0.9495554140858551,06:00
momentum_10,,24.596846979559984,0.5770298031626471,0.5925370039756268,0.3283582089552239,134.0,44.0,4.08,0.5384911470361817,2598,1.1133052842337117,06:00
momentum_10,0.03,11.865024470946617,0.43173973528023923,0.584869852516124,0.3651685393258427,178.0,65.0,2.61,0.4953810623556582,2598,0.9423950485729549,06:00
momentum_10,0.05,26.470282641152053,0.5927578221273151,0.5647842799320261,0.3708609271523179,151.0,56.0,3.3,0.5184757505773672,2598,1.1577036390580728,06:00
momentum_10,0.1,32.023049300962256,0.6344916459537853,0.5987116044275362,0.32142857142857145,140.0,45.0,4.3,0.5342571208622017,2598,1.2029341672137297,06:00
momentum_10,0.2,19.770616792466647,0.5314118553163454,0.6381055452514558,0.32592592592592595,135.0,44.0,3.74,0.5381062355658198,2598,1.0639974023118477,06:00
momentum_20,,41.53929916788718,0.697138704497998,0.6577060359494094,0.3333333333333333,90.0,30.0,4.08,0.544435857805255,2588,1.2551244401218502,06:00
momentum_20,0.03,12.036618327997777,0.4364082827396816,0.6885499337710039,0.34265734265734266,143.0,49.0,2.83,0.49227202472952086,2588,0.9523581117499537,06:00
momentum_20,0.05,29.200820470775202,0.617093961158026,0.6554417865771134,0.3620689655172414,116.0,42.0,3.48,0.517387944358578,2588,1.1909794834591936,06:00
momentum_20,0.1,45.3397620131318,0.7177450595751991,0.6568444320456626,0.35714285714285715,98.0,35.0,4.43,0.5363214837712519,2588,1.3091878748244552,06:00
momentum_20,0.2,27.649588813667894,0.6051125562350594,0.6577060359494092,0.34444444444444444,90.0,31.0,3.88,0.5432766615146831,2588,1.1604849740969303,06:00
momentum_50,,31.878074758751758,0.6460641874483324,0.7646984109620107,0.2727272727272727,55.0,15.0,13.29,0.5445660672400313,2558,1.1793323238423563,06:00
momentum_50,0.03,11.625610480476492,0.4359432084909174,0.6924234231510525,0.3387096774193548,124.0,42.0,3.81,0.4839718530101642,2558,0.95109371360407,06:00
momentum_50,0.05,17.145063685625512,0.5122087545923253,0.7343180710895436,0.28888888888888886,90.0,26.0,3.9,0.5129007036747459,2558,1.04514988540294,06:00
momentum_50,0.1,45.97100448709187,0.7320193289559478,0.5974643232637036,0.3188405797101449,69.0,22.0,9.3,0.5320562939796716,2558,1.3194237594882066,06:00
momentum_50,0.2,15.823928835510298,0.4959845044856337,0.8116923960306963,0.27586206896551724,58.0,16.0,8.48,0.5418295543393276,2558,1.009936395259341,06:00
momentum_5,,17.383967101147373,0.5041918626464432,0.6278996954415139,0.32682926829268294,205.0,67.0,3.77,0.5324625432193623,2603,1.0276789495855858,07:00
momentum_5,0.03,12.413586182599397,0.43915485098566753,0.6004568142726482,0.34513274336283184,226.0,78.0,2.83,0.4990395697272378,2603,0.9563678824120072,07:00
momentum_5,0.05,16.86071316860589,0.4981137128628388,0.6369132807677926,0.3222748815165877,211.0,68.0,3.31,0.5228582404917403,2603,1.025820668176954,07:00
momentum_5,0.1,19.150133070625607,0.5236651265008667,0.6331623999536583,0.3188405797101449,207.0,66.0,3.69,0.5309258547829427,2603,1.0564276087231985,07:00
momentum_5,0.2,14.488310117454091,0.46847217395097385,0.6849051807264708,0.32682926829268294,205.0,67.0,3.62,0.5320783711102574,2603,0.9842416652892739,07:00
momentum_10,,19.799545425475873,0.531711332984034,0.5922024006929466,0.30714285714285716,140.0,43.0,4.92,0.5415704387990762,2598,1.0498573167759209,07:00
momentum_10,0.03,12.112687817955573,0.4355803755603005,0.5320778013636609,0.3240223463687151,179.0,58.0,3.15,0.4980754426481909,2598,0.9438453386524043,07:00
momentum_10,0.05,19.802485974325513,0.5317417543572074,0.5808090425650494,0.3137254901960784,153.0,48.0,3.89,0.5211701308698999,2598,1.0655764074367493,07:00
momentum_10,0.1,28.376427859539426,0.6078410831145875,0.5920313271473723,0.3028169014084507,142.0,43.0,4.63,0.5369515011547344,2598,1.1602188267514963,07:00
momentum_10,0.2,15.114845225050669,0.47776863176472717,0.6489674821679238,0.2978723404255319,141.0,42.0,4.4,0.5408006158583526,2598,0.984951357263369,07:00
momentum_20,,51.4357018634118,0.747948164813125,0.6551903143169319,0.3111111111111111,90.0,28.0,4.73,0.5459814528593508,2588,1.3111798486203141,07:00
momentum_20,0.03,18.820350487951156,0.5238380306605201,0.633286175468552,0.352112676056338,142.0,50.0,2.66,0.4953632148377125,2588,1.0742658008629942,07:00
momentum_20,0.05,28.72603568215382,0.6134840788977973,0.649089270939049,0.358974358974359,117.0,42.0,4.48,0.517774343122102,2588,1.179255716305204,07:00
momentum_20,0.1,45.90261949436502,0.7206724284798933,0.660867569326402,0.3541666666666667,96.0,34.0,4.0,0.5390262751159196,2588,1.290962737654833,07:00
momentum_20,0.2,32.542118687572064,0.641203717492935,0.655190314316932,0.30434782608695654,92.0,28.0,4.63,0.544435857805255,2588,1.2001594771756898,07:00
momentum_50,,29.10653036489828,0.6255094805962689,0.7739206212548404,0.32142857142857145,56.0,18.0,10.12,0.544175136825645,2558,1.1471698228283822,07:00
momentum_50,0.03,10.189792530040378,0.4114191248467689,0.710311945069835,0.392,125.0,49.0,3.09,0.4827990617670055,2558,0.9071293627740027,07:00
momentum_50,0.05,14.933516129608517,0.48442194542850037,0.7193059067601235,0.34408602150537637,93.0,32.0,3.57,0.5117279124315872,2558,0.9951296700260602,07:00
momentum_50,0.1,38.7668202946585,0.6913558686549057,0.6226254927991889,0.34782608695652173,69.0,24.0,7.36,0.5320562939796716,2558,1.2513919979737391,07:00
momentum_50,0.2,14.324294087613076,0.47618731039429907,0.8186132821079795,0.3050847457627119,59.0,18.0,8.8,0.5410476935105551,2558,0.9734147662513566,07:00
momentum_5,,16.57816058532484,0.4947676308003115,0.6255404161812447,0.3058252427184466,206.0,63.0,3.76,0.5359200922013062,2603,1.0062757900811872,08:00
momentum_5,0.03,14.188347863268335,0.4644506425458277,0.6411406222520144,0.35555555555555557,225.0,80.0,2.99,0.5040338071456012,2603,0.9880336834261463,08:00
momentum_5,0.05,13.60356818507198,0.4564102344306409,0.6117113826576803,0.323943661971831,213.0,69.0,3.29,0.5247791010372647,2603,0.970539300997301,08:00
momentum_5,0.1,17.307593797467305,0.5033140512982788,0.6310336568338109,0.3173076923076923,208.0,66.0,3.44,0.5339992316557818,2603,1.025433657832107,08:00
momentum_5,0.2,13.055734742896396,0.4486226184737767,0.6992019894740767,0.3058252427184466,206.0,63.0,3.57,0.5355359200922013,2603,0.9526780774884553,08:00
momentum_10,,29.574477045569846,0.616895982183588,0.6154834985453539,0.3409090909090909,132.0,45.0,5.15,0.5408006158583526,2598,1.1571366596177841,08:00
momentum_10,0.03,24.47562557084176,0.5759783932677869,0.5950389814404954,0.3588235294117647,170.0,61.0,3.23,0.49923017705927636,2598,1.1414239042611471,08:00
momentum_10,0.05,26.39526412094509,0.5921460085820403,0.5998575417595173,0.36,150.0,54.0,3.7,0.5200153964588144,2598,1.1523660031482617,08:00
momentum_10,0.1,38.81000955544052,0.6779816776822032,0.6241026193082753,0.35555555555555557,135.0,48.0,4.67,0.5361816782140107,2598,1.2499661004678464,08:00
momentum_10,0.2,24.18107777867834,0.5734056113098127,0.6398965599046202,0.3358208955223881,134.0,45.0,4.48,0.5400307929176289,2598,1.1147326935790198,08:00
momentum_20,,78.77211739113854,0.8545075945488616,0.6589780439844827,0.3764705882352941,85.0,32.0,6.07,0.5459814528593508,2588,1.4286672383982506,08:00
