strategy,stoploss,total_return,cagr,mdd,win_rate,buy_time,win_time,gain_loss_ratio,holding_time_ratio,investing_period,sharpe_ratio,execution_time
trb_200_v2,0.05,3.1635144932964785,0.24135662224426513,0.3710711709310324,0.4090909090909091,22.0,9.0,3.98,0.13205980066445183,2408,0.9087775331473634,00:00
trb_200_v3,0.05,3.1635144932964785,0.24135662224426513,0.3710711709310324,0.4090909090909091,22.0,9.0,3.98,0.13205980066445183,2408,0.9087775331473634,00:00
trb_200_v1,0.1,8.38491398517975,0.4041034633241687,0.29342420216419796,0.45454545454545453,11.0,5.0,15.41,0.19559800664451826,2408,1.3002078656611873,00:00
trb_200_v2,0.1,4.807340297943455,0.3055761362596072,0.38971093522090605,0.42857142857142855,14.0,6.0,5.89,0.2180232558139535,2408,0.9946370544011163,00:00
trb_200_v3,0.1,4.807340297943455,0.3055761362596072,0.38971093522090605,0.42857142857142855,14.0,6.0,5.89,0.2180232558139535,2408,0.9946370544011163,00:00
trb_200_v1,0.2,10.446397367136058,0.44700815783665626,0.37043183857634815,0.6666666666666666,6.0,4.0,9.32,0.30066445182724255,2408,1.2323927915153265,00:00
trb_200_v2,0.2,8.521564616713668,0.4071834578070104,0.5213283127936742,0.5714285714285714,7.0,4.0,5.5,0.3492524916943522,2408,1.0902933094278147,00:00
trb_200_v3,0.2,8.521564616713668,0.4071834578070104,0.5213283127936742,0.5714285714285714,7.0,4.0,5.5,0.3492524916943522,2408,1.0902933094278147,00:00
trb_50_v1,,9.852491439685371,0.40526841329274066,0.8031978613954406,0.42857142857142855,14.0,6.0,5.15,0.571931196247068,2558,0.861478592953416,01:00
trb_50_v2,,8.23419340632606,0.37325880903199526,0.795102623118284,0.4,15.0,6.0,5.32,0.5871774824081314,2558,0.816152382411216,01:00
trb_50_v3,,17.39621061490305,0.5151777606234604,0.7554467400845941,0.4375,16.0,7.0,6.56,0.5715402658326818,2558,1.0142024771552498,01:00
trb_50_v1,0.03,11.77383818982344,0.43833669685461496,0.2700765430434002,0.5,46.0,23.0,4.03,0.16458170445660672,2558,1.2430717399761173,01:00
trb_50_v2,0.03,10.584744211641231,0.41842224352820034,0.29613127200153666,0.48,50.0,24.0,3.59,0.18647380766223612,2558,1.150514232126099,01:00
trb_50_v3,0.03,10.584744211641231,0.41842224352820034,0.29613127200153666,0.48,50.0,24.0,3.59,0.18647380766223612,2558,1.150514232126099,01:00
trb_50_v1,0.05,21.844145790555384,0.5627267705679257,0.3109285149832627,0.5428571428571428,35.0,19.0,4.18,0.21071149335418296,2558,1.4342555526094918,01:00
trb_50_v2,0.05,15.515643629872784,0.4920419151641451,0.44690871153046346,0.48717948717948717,39.0,19.0,3.68,0.23221266614542613,2558,1.2525847414097073,01:00
trb_50_v3,0.05,15.515643629872784,0.4920419151641451,0.44690871153046346,0.48717948717948717,39.0,19.0,3.68,0.23221266614542613,2558,1.2525847414097073,01:00
trb_50_v1,0.1,15.340674258156028,0.48977612011258254,0.48270729079507746,0.46153846153846156,26.0,12.0,4.76,0.3045347928068804,2558,1.195491708688434,01:00
trb_50_v2,0.1,14.32923536885568,0.47625522025937306,0.5026317640603396,0.5185185185185185,27.0,14.0,3.52,0.3358092259577795,2558,1.1428434895228559,01:00
trb_50_v3,0.1,14.32923536885568,0.47625522025937306,0.5026317640603396,0.5185185185185185,27.0,14.0,3.52,0.3358092259577795,2558,1.1428434895228559,01:00
trb_50_v1,0.2,25.00063015014819,0.5918549223752296,0.6822940699623038,0.4375,16.0,7.0,6.13,0.45347928068803756,2558,1.2420866427288333,01:00
trb_50_v2,0.2,20.29766356836178,0.5471739981601877,0.6773130101891012,0.4117647058823529,17.0,7.0,6.0,0.4687255668491009,2558,1.1647203180637837,01:00
trb_50_v3,0.2,20.100321345806247,0.5451202319421453,0.6773130101891012,0.4444444444444444,18.0,8.0,5.47,0.45582486317435494,2558,1.1678821724843236,01:00
trb_150_v1,,18.81015955184058,0.5580486163595497,0.5712186880188056,0.6666666666666666,3.0,2.0,not enough data,0.5874694873881204,2458,1.1276092218623313,01:00
trb_150_v2,,19.19628166655438,0.5625211418582727,0.5712186880188059,0.6666666666666666,3.0,2.0,not enough data,0.5878763222131814,2458,1.1334686926253388,01:00
trb_150_v3,,17.239634633692596,0.5390553065380645,0.5712186880188052,0.75,4.0,3.0,not enough data,0.548820179007323,2458,1.1135810120372767,01:00
trb_150_v1,0.03,4.226756786012864,0.2783615413333518,0.22605470324327936,0.48148148148148145,27.0,13.0,3.98,0.1000813669650122,2458,1.0745953642036596,01:00
trb_150_v2,0.03,2.8480057082778676,0.22153075919417442,0.3255833910187953,0.45161290322580644,31.0,14.0,3.26,0.12123677786818551,2458,0.8439741987992708,01:00
trb_150_v3,0.03,2.8480057082778676,0.22153075919417442,0.3255833910187953,0.45161290322580644,31.0,14.0,3.26,0.12123677786818551,2458,0.8439741987992708,01:00
trb_150_v1,0.05,5.518017293932723,0.3209666317419322,0.22605470324327953,0.5238095238095238,21.0,11.0,3.7,0.12327095199349064,2458,1.1607912783200012,01:00
trb_150_v2,0.05,3.471396804064387,0.24907172346487783,0.352159590637377,0.4,25.0,10.0,4.07,0.145240032546786,2458,0.902058017540856,01:00
trb_150_v3,0.05,3.471396804064387,0.24907172346487783,0.352159590637377,0.4,25.0,10.0,4.07,0.145240032546786,2458,0.902058017540856,01:00
trb_150_v1,0.1,4.930321924026784,0.30256089052029145,0.4084793623115863,0.4375,16.0,7.0,5.68,0.18673718470301057,2458,0.9981570198598944,01:00
trb_150_v2,0.1,4.433075783504334,0.2857318674819751,0.4598471196930981,0.5294117647058824,17.0,9.0,3.41,0.2335231895850285,2458,0.920074902552872,01:00
trb_150_v3,0.1,4.433075783504334,0.2857318674819751,0.4598471196930981,0.5294117647058824,17.0,9.0,3.41,0.2335231895850285,2458,0.920074902552872,01:00
trb_150_v1,0.2,19.921558310032612,0.5707288799743933,0.43292011417309556,0.6666666666666666,6.0,4.0,11.71,0.3673718470301058,2458,1.412866539893319,01:00
trb_150_v2,0.2,19.511857045435452,0.5661227585929574,0.44228454080061413,0.6666666666666666,6.0,4.0,10.84,0.3677786818551668,2458,1.4030676365343488,01:00
trb_150_v3,0.2,19.511857045435452,0.5661227585929574,0.44228454080061413,0.6666666666666666,6.0,4.0,10.84,0.3677786818551668,2458,1.4030676365343488,01:00
trb_200_v1,,6.92950260060595,0.36869275289114656,0.662996969712858,0.3333333333333333,3.0,1.0,10.31,0.6976744186046512,2408,0.7993604656046557,01:00
trb_200_v2,,7.357636834378976,0.3796459154364147,0.6641052588858819,0.3333333333333333,3.0,1.0,10.05,0.6989202657807309,2408,0.8131063182214232,01:00
trb_200_v3,,12.580849435431661,0.48500146353807927,0.5712186880188055,0.6666666666666666,3.0,2.0,not enough data,0.6495016611295681,2408,0.97635197789778,01:00
trb_200_v1,0.03,3.667865623608738,0.2630590920705502,0.22605470324327942,0.5217391304347826,23.0,12.0,3.67,0.08845514950166113,2408,1.0288356012885236,01:00
trb_200_v2,0.03,2.259720717082115,0.19615344405400448,0.32558339101879546,0.4642857142857143,28.0,13.0,2.94,0.11129568106312292,2408,0.7596772634331366,01:00
trb_200_v3,0.03,2.259720717082115,0.19615344405400448,0.32558339101879546,0.4642857142857143,28.0,13.0,2.94,0.11129568106312292,2408,0.7596772634331366,01:00
trb_200_v1,0.05,5.340784989986451,0.3230836246641231,0.2438793993514728,0.5882352941176471,17.0,10.0,3.5,0.1079734219269103,2408,1.1755845345061076,01:00
trb_200_v2,0.05,3.033369237546866,0.23539541615079118,0.3521595906373769,0.4090909090909091,22.0,9.0,3.95,0.1324750830564784,2408,0.86184714240327,01:00
trb_200_v3,0.05,3.033369237546866,0.23539541615079118,0.3521595906373769,0.4090909090909091,22.0,9.0,3.95,0.1324750830564784,2408,0.86184714240327,01:00
trb_200_v1,0.1,4.581048378473596,0.29773417054516926,0.33023053625200016,0.42857142857142855,14.0,6.0,6.99,0.16403654485049834,2408,0.9968328051357025,01:00
trb_200_v2,0.1,4.1735467493384375,0.28290549965311884,0.3781241402098905,0.5333333333333333,15.0,8.0,3.82,0.21470099667774087,2408,0.9177422125873913,01:00
trb_200_v3,0.1,4.1735467493384375,0.28290549965311884,0.3781241402098905,0.5333333333333333,15.0,8.0,3.82,0.21470099667774087,2408,0.9177422125873913,01:00
trb_200_v1,0.2,11.566049965055985,0.46762274359488476,0.4987662080137295,0.6666666666666666,6.0,4.0,4.15,0.34011627906976744,2408,1.2352860701134911,01:00
trb_200_v2,0.2,12.220561249516276,0.4789616003873367,0.4808864715852307,0.6666666666666666,6.0,4.0,4.24,0.3446843853820598,2408,1.2450404529120913,01:00
trb_200_v3,0.2,12.220561249516276,0.4789616003873367,0.4808864715852307,0.6666666666666666,6.0,4.0,4.24,0.3446843853820598,2408,1.2450404529120913,01:00
trb_50_v1,,17.666070590681198,0.5183295066430897,0.8010673647210727,0.42857142857142855,14.0,6.0,6.8,0.5645035183737295,2558,1.0015216279198274,02:00
trb_50_v2,,14.674442156941511,0.480953707280793,0.7940231394224188,0.4,15.0,6.0,6.95,0.584831899921814,2558,0.9524673521510781,02:00
trb_50_v3,,16.229365049246464,0.5010763051583622,0.7655060103093232,0.4375,16.0,7.0,6.36,0.5711493354182955,2558,0.9824058210158988,02:00
trb_50_v1,0.03,12.571770483885201,0.45082640618613956,0.3169191138958668,0.4666666666666667,45.0,21.0,4.01,0.145426114151681,2558,1.2330233804926007,02:00
trb_50_v2,0.03,7.588589735227304,0.35912980824018614,0.3316943618411668,0.42,50.0,21.0,3.66,0.181391712275215,2558,1.0037477782385176,02:00
trb_50_v3,0.03,7.588589735227304,0.35912980824018614,0.3316943618411668,0.42,50.0,21.0,3.66,0.181391712275215,2558,1.0037477782385176,02:00
trb_50_v1,0.05,15.232633212608008,0.4883666161119904,0.3343970819447219,0.5,38.0,19.0,3.71,0.19507427677873337,2558,1.2737384253523092,02:00
trb_50_v2,0.05,10.637584100475054,0.4193435958816749,0.3620579120788715,0.4523809523809524,42.0,19.0,3.72,0.2220484753713839,2558,1.1101436119179149,02:00
trb_50_v3,0.05,10.637584100475054,0.4193435958816749,0.3620579120788715,0.4523809523809524,42.0,19.0,3.72,0.2220484753713839,2558,1.1101436119179149,02:00
trb_50_v1,0.1,22.804715510092898,0.5719382938880178,0.4642658111143618,0.52,25.0,13.0,4.31,0.3037529319781079,2558,1.3179671037415426,02:00
trb_50_v2,0.1,16.1723352395963,0.5003663273485874,0.4515366746175161,0.48148148148148145,27.0,13.0,4.23,0.3279906176700547,2558,1.179538574842948,02:00
trb_50_v3,0.1,16.1723352395963,0.5003663273485874,0.4515366746175161,0.48148148148148145,27.0,13.0,4.23,0.3279906176700547,2558,1.179538574842948,02:00
trb_50_v1,0.2,26.7263794162192,0.6065189396683242,0.610877223859464,0.4375,16.0,7.0,6.02,0.45074276778733385,2558,1.253587928959131,02:00
trb_50_v2,0.2,21.475080775849648,0.5590990753649971,0.6016315997528012,0.4117647058823529,17.0,7.0,6.06,0.47107114933541827,2558,1.176999120662294,02:00
trb_50_v3,0.2,20.613556802763622,0.5504278296705833,0.6016315997528012,0.4444444444444444,18.0,8.0,5.45,0.4589523064894449,2558,1.1716330593499085,02:00
trb_150_v1,,20.481733640237806,0.5769039824750519,0.56862025517756,0.6666666666666666,3.0,2.0,not enough data,0.5870626525630595,2458,1.1605024650793705,02:00
trb_150_v2,,20.7425198446959,0.5797321020532766,0.5686202551775601,0.6666666666666666,3.0,2.0,not enough data,0.5874694873881204,2458,1.1640184714821238,02:00
trb_150_v3,,17.139099669592945,0.5377926429859023,0.5686202551775603,0.75,4.0,3.0,not enough data,0.548820179007323,2458,1.1148236947323664,02:00
trb_150_v1,0.03,4.448973819462988,0.28628984755932785,0.226102534074269,0.4444444444444444,27.0,12.0,4.61,0.10089503661513426,2458,1.0884090286553327,02:00
trb_150_v2,0.03,2.6491620325550778,0.2119444356447675,0.3272664548166486,0.4,30.0,12.0,3.58,0.11838893409275834,2458,0.8017473376114124,02:00
trb_150_v3,0.03,2.6491620325550778,0.2119444356447675,0.3272664548166486,0.4,30.0,12.0,3.58,0.11838893409275834,2458,0.8017473376114124,02:00
trb_150_v1,0.05,4.710035759889303,0.29525973245917325,0.2886938849808712,0.43478260869565216,23.0,10.0,4.41,0.12855980471928397,2458,1.0803518107208858,02:00
trb_150_v2,0.05,3.0300649769594576,0.2299448483171045,0.34889007607892136,0.38461538461538464,26.0,10.0,4.12,0.14239218877135884,2458,0.8442149233155263,02:00
trb_150_v3,0.05,3.0300649769594576,0.2299448483171045,0.34889007607892136,0.38461538461538464,26.0,10.0,4.12,0.14239218877135884,2458,0.8442149233155263,02:00
trb_150_v1,0.1,5.619584869914637,0.32400317272898826,0.3394738076217219,0.5,16.0,8.0,4.28,0.21399511798209928,2458,1.044538102568448,02:00
trb_150_v2,0.1,4.118061244050913,0.27437843342248946,0.3985121743503795,0.47058823529411764,17.0,8.0,3.95,0.225793327908869,2458,0.8967510188935087,02:00
trb_150_v3,0.1,4.118061244050913,0.27437843342248946,0.3985121743503795,0.47058823529411764,17.0,8.0,3.95,0.225793327908869,2458,0.8967510188935087,02:00
trb_150_v1,0.2,17.241503982758385,0.5390787283523888,0.4483763939035117,0.6666666666666666,6.0,4.0,10.84,0.371033360455655,2458,1.325726011498102,02:00
trb_150_v2,0.2,16.637216606793398,0.5313986857100843,0.45547649508139537,0.6666666666666666,6.0,4.0,10.29,0.37144019528071603,2458,1.310196834250357,02:00
trb_150_v3,0.2,16.637216606793398,0.5313986857100843,0.45547649508139537,0.6666666666666666,6.0,4.0,10.29,0.37144019528071603,2458,1.310196834250357,02:00
trb_200_v1,,8.495712691665211,0.4066036655250713,0.6761045512817878,0.3333333333333333,3.0,1.0,9.44,0.6856312292358804,2408,0.8472988346959397,02:00
trb_200_v2,,7.947637481857745,0.39398507012575545,0.6789006560351722,0.3333333333333333,3.0,1.0,9.3,0.6856312292358804,2408,0.830098739002023,02:00
trb_200_v3,,12.461492318421445,0.48301578207985285,0.5686202551775607,0.6666666666666666,3.0,2.0,not enough data,0.6495016611295681,2408,0.9667750766440836,02:00
trb_200_v1,0.03,3.9900733066129055,0.2759031293320835,0.2554513910591615,0.4782608695652174,23.0,11.0,4.41,0.08970099667774087,2408,1.0625679408432522,02:00
trb_200_v2,0.03,2.1504931667684057,0.18998985538239244,0.3272664548166487,0.4074074074074074,27.0,11.0,3.29,0.1079734219269103,2408,0.7292403727957066,02:00
trb_200_v3,0.03,2.1504931667684057,0.18998985538239244,0.3272664548166487,0.4074074074074074,27.0,11.0,3.29,0.1079734219269103,2408,0.7292403727957066,02:00
trb_200_v1,0.05,4.564979931874778,0.29716713370971326,0.30269063579800054,0.47368421052631576,19.0,9.0,4.41,0.11337209302325581,2408,1.0960460822374924,02:00
trb_200_v2,0.05,2.632864298589656,0.2159661646968578,0.3488900760789214,0.391304347826087,23.0,9.0,4.02,0.12956810631229235,2408,0.8017865982492586,02:00
trb_200_v3,0.05,2.632864298589656,0.2159661646968578,0.3488900760789214,0.391304347826087,23.0,9.0,4.02,0.12956810631229235,2408,0.8017865982492586,02:00
trb_200_v1,0.1,4.287660932452348,0.28715516164361565,0.3528033339105486,0.4666666666666667,15.0,7.0,4.75,0.18687707641196014,2408,0.9600978249336244,02:00
trb_200_v2,0.1,3.150782645541171,0.2407804817835626,0.3985121743503799,0.4375,16.0,7.0,4.3,0.20182724252491693,2408,0.811029378658785,02:00
trb_200_v3,0.1,3.150782645541171,0.2407804817835626,0.3985121743503799,0.4375,16.0,7.0,4.3,0.20182724252491693,2408,0.811029378658785,02:00
trb_200_v1,0.2,11.04840341331071,0.4582944092794776,0.46696911802093927,0.6666666666666666,6.0,4.0,4.09,0.3450996677740864,2408,1.184804525333977,02:00
trb_200_v2,0.2,10.250629398220752,0.4432293648136032,0.4939036369456276,0.6666666666666666,6.0,4.0,3.9,0.348421926910299,2408,1.1482843616208513,02:00
trb_200_v3,0.2,10.250629398220752,0.4432293648136032,0.4939036369456276,0.6666666666666666,6.0,4.0,3.9,0.348421926910299,2408,1.1482843616208513,02:00
trb_50_v1,,18.81921063228481,0.5313721144316066,0.7287354422185705,0.42857142857142855,14.0,6.0,7.66,0.562157935887412,2558,1.0176327051356964,03:00
trb_50_v2,,12.595979750274916,0.45119540167946814,0.8081831941341928,0.4,15.0,6.0,6.84,0.5852228303362002,2558,0.9133612050684704,03:00
trb_50_v3,,11.897350864460025,0.440312983631572,0.7456485737546629,0.47058823529411764,17.0,8.0,5.1,0.5684128225175918,2558,0.9050704488453963,03:00
trb_50_v1,0.03,10.686437866762898,0.4201922581854616,0.30696638018813577,0.4782608695652174,46.0,22.0,4.12,0.1473807662236122,2558,1.183033469997233,03:00
trb_50_v2,0.03,5.208058595063962,0.2976170639258493,0.40192696120467464,0.4117647058823529,51.0,21.0,3.34,0.1743549648162627,2558,0.8756493148713519,03:00
trb_50_v3,0.03,5.208058595063962,0.2976170639258493,0.40192696120467464,0.4117647058823529,51.0,21.0,3.34,0.1743549648162627,2558,0.8756493148713519,03:00
trb_50_v1,0.05,12.930703203043535,0.4562403379226565,0.3978650563378443,0.46153846153846156,39.0,18.0,4.19,0.1982017200938233,2558,1.211694062435197,03:00
trb_50_v2,0.05,6.633166223366188,0.3364502128534761,0.4515530878949224,0.4186046511627907,43.0,18.0,3.52,0.22243940578577012,2558,0.9383766061266188,03:00
trb_50_v3,0.05,6.633166223366188,0.3364502128534761,0.4515530878949224,0.4186046511627907,43.0,18.0,3.52,0.22243940578577012,2558,0.9383766061266188,03:00
trb_50_v1,0.1,21.4186283515883,0.5585396843980712,0.4134092480051658,0.52,25.0,13.0,4.07,0.30727130570758404,2558,1.2932067049267504,03:00
trb_50_v2,0.1,13.340162181147557,0.46227224916260745,0.539546283927578,0.5,26.0,13.0,3.61,0.3408913213448006,2558,1.106674374359589,03:00
trb_50_v3,0.1,13.340162181147557,0.46227224916260745,0.539546283927578,0.5,26.0,13.0,3.61,0.3408913213448006,2558,1.106674374359589,03:00
trb_50_v1,0.2,23.819091642859604,0.5813261085338588,0.6152138461606612,0.4375,16.0,7.0,6.2,0.45699765441751367,2558,1.202261749259014,03:00
trb_50_v2,0.2,15.437321642364154,0.4910302283700574,0.7308892463363118,0.4117647058823529,17.0,7.0,5.59,0.4730258014073495,2558,1.0599006553434094,03:00
trb_50_v3,0.2,10.688671693867036,0.42023099030693833,0.7308892463363118,0.47368421052631576,19.0,9.0,4.03,0.45856137607505865,2558,0.9572370295960715,03:00
trb_150_v1,,19.72692912442074,0.5685504040550922,0.5649780820568391,0.6666666666666666,3.0,2.0,not enough data,0.5545158665581774,2458,1.1566114047624585,03:00
trb_150_v2,,20.676605596249477,0.5790200281116082,0.5649780820568391,0.6666666666666666,3.0,2.0,not enough data,0.5874694873881204,2458,1.1596064585165766,03:00
trb_150_v3,,16.572511507984327,0.5305631075798412,0.5649780820568393,0.75,4.0,3.0,not enough data,0.548413344182262,2458,1.1011396457673073,03:00
trb_150_v1,0.03,3.508799723059478,0.2506177578906237,0.2666306253483533,0.4642857142857143,28.0,13.0,4.23,0.09601301871440195,2458,0.970866477036278,03:00
trb_150_v2,0.03,1.3088850012228037,0.13230472592729003,0.3607640081282503,0.3333333333333333,33.0,11.0,3.38,0.10984540276647681,2458,0.5270722829591795,03:00
trb_150_v3,0.03,1.3088850012228037,0.13230472592729003,0.3607640081282503,0.3333333333333333,33.0,11.0,3.38,0.10984540276647681,2458,0.5270722829591795,03:00
trb_150_v1,0.05,4.8064990507093075,0.2984859121471466,0.2666306253483532,0.45454545454545453,22.0,10.0,4.66,0.12855980471928397,2458,1.077765073594977,03:00
trb_150_v2,0.05,2.249161734378912,0.19122921450196895,0.3594339178995032,0.34615384615384615,26.0,9.0,4.32,0.14320585842148087,2458,0.7067739219970305,03:00
trb_150_v3,0.05,2.249161734378912,0.19122921450196895,0.3594339178995032,0.34615384615384615,26.0,9.0,4.32,0.14320585842148087,2458,0.7067739219970305,03:00
trb_150_v1,0.1,6.475329723565507,0.3481229032201105,0.37979874034638117,0.5333333333333333,15.0,8.0,4.36,0.21358828315703823,2458,1.0996877975426487,03:00
trb_150_v2,0.1,4.686674576362526,0.29447145048059387,0.4083761060440216,0.5625,16.0,9.0,3.14,0.23799837266069976,2458,0.9308381348969145,03:00
trb_150_v3,0.1,4.686674576362526,0.29447145048059387,0.4083761060440216,0.5625,16.0,9.0,3.14,0.23799837266069976,2458,0.9308381348969145,03:00
trb_150_v1,0.2,17.54768600085664,0.5428877036139019,0.46714500752417276,0.6666666666666666,6.0,4.0,10.93,0.34011391375101707,2458,1.3364986684242839,03:00
trb_150_v2,0.2,17.629772101526186,0.5438997684555913,0.4698822191625251,0.6666666666666666,6.0,4.0,11.2,0.37306753458096015,2458,1.3117263804402917,03:00
trb_150_v3,0.2,17.629772101526186,0.5438997684555913,0.4698822191625251,0.6666666666666666,6.0,4.0,11.2,0.37306753458096015,2458,1.3117263804402917,03:00
trb_200_v1,,9.188844711451393,0.4217054764038417,0.6186603127169309,0.3333333333333333,3.0,1.0,15.12,0.6524086378737541,2408,0.8779834427412526,03:00
trb_200_v2,,9.115636298467786,0.4201523397642737,0.6451075962516615,0.3333333333333333,3.0,1.0,15.74,0.686046511627907,2408,0.8705919539007256,03:00
trb_200_v3,,12.893252521679921,0.49012951731313525,0.5649780820568391,0.6666666666666666,3.0,2.0,not enough data,0.6499169435215947,2408,0.9812757056325706,03:00
