time_utc,open,high,low,close,volume_krw,volume_market,Daily Return,predict_close,signal,strategy_returns2,cumulative_returns2
2019-07-04,14424000.0,14543000.0,13446000.0,13535000.0,250066064432.35364,17777.00140039,-0.0613079963936472,13693250.0,0,-0.0,0.41805412827246824
2019-07-05,13535000.0,13790000.0,13100000.0,13367000.0,210030655123.0837,15604.87414517,-0.0124122644994458,13390475.0,0,-0.0,0.41805412827246824
2019-07-06,13352000.0,13980000.0,13337000.0,13607000.0,151147381308.83176,11029.65693401,0.0179546644722077,13146149.0,0,0.0,0.41805412827246824
2019-07-07,13608000.0,13777000.0,13402000.0,13652000.0,82884148613.21906,6112.29934939,0.0033071213346071,13191220.0,0,-0.0,0.41805412827246824
2019-07-08,13658000.0,14712000.0,13504000.0,14570000.0,186721744809.7835,13219.12416828,0.0672428948139467,13347539.0,0,0.0,0.41805412827246824
2019-07-09,14569000.0,15167000.0,14449000.0,14940000.0,272967560115.14105,18409.06927592,0.0253946465339738,13554020.0,0,0.0,0.41805412827246824
2019-07-10,14940000.0,15537000.0,14010000.0,14595000.0,434277406079.4697,29004.84701858,-0.0230923694779116,13876714.0,0,-0.0,0.41805412827246824
2019-07-11,14594000.0,14662000.0,13488000.0,13770000.0,355725403110.0496,25449.01584899,-0.0565262076053443,14245285.0,0,-0.0,0.41805412827246824
2019-07-12,13770000.0,14300000.0,13240000.0,14199000.0,247018185031.88745,17827.61270592,0.0311546840958605,14302344.0,1,0.02714655947712418,0.4294028595302741
2019-07-13,14194000.0,14266000.0,13373000.0,13810000.0,145284309844.6349,10525.64945175,-0.0273962955137685,14266182.0,1,-0.031061576440749614,0.416064929785098
2019-07-14,13810000.0,13857000.0,12393000.0,12425000.0,242509429976.46143,18601.5880795,-0.1002896451846487,13976028.0,1,-0.10429724402606806,0.3726705042726128
2019-07-15,12425000.0,13440000.0,11858000.0,13166000.0,294881461928.9903,23622.08610276,0.0596378269617705,13421981.0,1,0.055629588410462776,0.3934020110380178
2019-07-16,13162000.0,13388000.0,11325000.0,11448000.0,314936961328.8254,25524.42453999,-0.1304876196263101,13255777.0,1,-0.13423084941498253,0.34059532493482236
2019-07-17,11448000.0,11993000.0,10880000.0,11648000.0,336410164581.6101,29435.3111246,0.0174703004891683,12855637.0,1,0.013462230607966457,0.3451804977430902
2019-07-18,11642000.0,12800000.0,11082000.0,12659000.0,363450021670.8476,30361.56543744,0.0867960164835164,12447035.0,1,0.08334777495275726,0.37395052418706204
2019-07-19,12656000.0,12805000.0,12210000.0,12549000.0,211800996611.0615,16966.26425103,-0.0086894699423335,12184926.0,0,-0.0,0.37395052418706204
2019-07-20,12549000.0,13090000.0,12410000.0,12780000.0,161718406260.70175,12766.06610129,0.0184078412622519,12023271.0,0,0.0,0.37395052418706204
2019-07-21,12780000.0,12843000.0,12300000.0,12565000.0,94378482422.30756,7503.34531353,-0.0168231611893583,11912708.0,0,-0.0,0.37395052418706204
2019-07-22,12565000.0,12683000.0,12101000.0,12310000.0,94670693910.0076,7619.39808956,-0.0202944687624353,11964595.0,0,-0.0,0.37395052418706204
2019-07-23,12311000.0,12337000.0,11770000.0,11797000.0,110719884759.42116,9196.95112987,-0.0416734362307067,12104334.0,0,-0.0,0.37395052418706204
2019-07-24,11797000.0,11811000.0,11327000.0,11611000.0,101476361131.32648,8792.822002249999,-0.015766720352632,12094516.0,1,-0.019774657285750615,0.3665557807294361
2019-07-25,11611000.0,12103000.0,11556000.0,11743000.0,84081541940.41408,7073.00169757,0.0113685298423908,11949565.0,1,0.007360484368271467,0.3692538088235947
2019-07-26,11738000.0,11738000.0,11456000.0,11680000.0,64103081759.54955,5539.77501847,-0.0053648982372477,11788878.0,1,-0.008949196796728573,0.3659492838204908
2019-07-27,11680000.0,12011000.0,11121000.0,11310000.0,95456708174.75398,8266.20538641,-0.0316780821917808,11593665.0,0,-0.0,0.3659492838204908
2019-07-28,11306000.0,11417000.0,11000000.0,11310000.0,52517787373.64076,4658.22707119,0.0,11385624.0,1,-0.0036542069697505747,0.36461202939697873
2019-07-29,11312000.0,11547000.0,11151000.0,11280000.0,56246405054.09359,4965.89960032,-0.0026525198938992,11262852.0,0,-0.0,0.36461202939697873
2019-07-30,11280000.0,11500000.0,11146000.0,11323000.0,53928293023.59129,4773.20645331,0.0038120567375885,11204293.0,0,-0.0,0.36461202939697873
2019-07-31,11323000.0,11960000.0,11300000.0,11957000.0,93764411909.692,8042.51654364,0.055992228208072,11119689.0,0,0.0,0.36461202939697873
2019-08-01,11956000.0,12412000.0,11682000.0,12317000.0,87399133792.92517,7300.30830386,0.030107886593627,11220461.0,0,0.0,0.36461202939697873
2019-08-02,12317000.0,12768000.0,12213000.0,12563000.0,119089116597.80522,9548.01565542,0.019972395875619,11433115.0,0,0.0,0.36461202939697873
2019-08-03,12563000.0,12883000.0,12523000.0,12773000.0,95589607052.77837,7491.78097596,0.0167157526068613,11700950.0,0,0.0,0.36461202939697873
2019-08-04,12772000.0,13036000.0,12475000.0,12958000.0,108274878887.12016,8484.58320479,0.0144836765051279,11975265.0,0,0.0,0.36461202939697873
2019-08-05,12958000.0,14213000.0,12948000.0,14181000.0,256826360069.86636,18719.86010936,0.0943818490507795,12259945.0,0,0.0,0.36461202939697873
2019-08-06,14181000.0,14570000.0,13455000.0,13782000.0,315014494693.0396,22453.01941633,-0.0281362386291517,12794306.0,0,-0.0,0.36461202939697873
2019-08-07,13782000.0,14408000.0,13570000.0,14219000.0,231909308100.3292,16557.39288205,0.0317080249600929,13161062.0,0,0.0,0.36461202939697873
2019-08-08,14197000.0,14310000.0,13841000.0,14241000.0,130357944365.48576,9231.75268362,0.0015472255432871,13494459.0,0,-0.0,0.36461202939697873
2019-08-09,14250000.0,14315000.0,13980000.0,14248000.0,107983995428.214,7624.83526974,0.0004915385155537,13662394.0,0,-0.0,0.36461202939697873
2019-08-10,14246000.0,14331000.0,13582000.0,13699000.0,120388045219.07056,8664.21798351,-0.0385317237507019,13775626.0,0,-0.0,0.36461202939697873
2019-08-11,13698000.0,13918000.0,13434000.0,13876000.0,78561546587.2456,5737.5360073,0.0129206511424191,13719371.0,1,0.008986545773105563,0.3678886320885796
2019-08-12,13876000.0,13893000.0,13535000.0,13696000.0,49090206115.44249,3581.48838483,-0.0129720380513116,13765741.0,0,-0.0,0.3678886320885796
2019-08-13,13696000.0,13745000.0,13012000.0,13147000.0,99671230254.66484,7466.96099317,-0.0400846962616822,13711019.0,1,-0.0440925359228972,0.3516674893625884
2019-08-14,13147000.0,13152000.0,12109000.0,12202000.0,167381788906.1582,13208.81054594,-0.0718795162394462,13520558.0,1,-0.0758872287213813,0.32498041816345574
2019-08-15,12200000.0,12770000.0,11535000.0,12619000.0,254083433250.48477,20920.03379127,0.0341747254548434,13165293.0,1,0.030336124918032788,0.33483906472477687
2019-08-16,12620000.0,12847000.0,11930000.0,12575000.0,217247041267.09216,17519.153369839998,-0.0034868056105872,13014484.0,1,-0.007573754358161648,0.3323030758990348
2019-08-17,12575000.0,12722000.0,12201000.0,12424000.0,80734967357.55618,6445.93547673,-0.0120079522862822,12778391.0,1,-0.01601590425447316,0.3269809416519689
2019-08-18,12422000.0,12729000.0,12230000.0,12509000.0,79575156884.12813,6357.87368969,0.0068415969092079,12400103.0,0,0.0,0.3269809416519689
2019-08-19,12512000.0,13191000.0,12413000.0,13165000.0,131988062579.49509,10273.77158288,0.0524422415860581,12142229.0,0,0.0,0.3269809416519689
2019-08-20,13166000.0,13211000.0,12746000.0,12952000.0,109739439060.3668,8459.48670027,-0.0161792631978731,12273982.0,0,-0.0,0.3269809416519689
2019-08-21,12959000.0,13014000.0,12011000.0,12293000.0,141065350911.02307,11402.28623537,-0.0508801729462631,12444907.0,0,-0.0,0.3269809416519689
2019-08-22,12293000.0,12383000.0,11870000.0,12210000.0,110232585492.08632,9088.12379505,-0.0067518099731554,12474300.0,1,-0.010759782965915562,0.32346269768580305
2019-08-23,12210000.0,12523000.0,12138000.0,12443000.0,84725098861.38988,6873.32738549,0.0190827190827191,12398907.0,1,0.015074642751842752,0.32833878229696384
2019-08-24,12454000.0,12470000.0,11985000.0,12201000.0,57620101107.40069,4726.72264489,-0.0194486860081973,12342284.0,0,-0.0,0.32833878229696384
2019-08-25,12201000.0,12410000.0,12000000.0,12218000.0,57423735677.64393,4711.94391647,0.0013933284157037,12160420.0,0,-0.0,0.32833878229696384
2019-08-26,12218000.0,12680000.0,12209000.0,12421000.0,88655539497.4194,7128.12167165,0.0166148305778359,11994956.0,0,0.0,0.32833878229696384
2019-08-27,12415000.0,12444000.0,12088000.0,12208000.0,47689175979.89643,3899.29018809,-0.0171483777473633,12045401.0,0,-0.0,0.32833878229696384
2019-08-28,12208000.0,12319000.0,11684000.0,11787000.0,77931868159.07452,6489.41656104,-0.0344855832241153,12062158.0,0,-0.0,0.32833878229696384
2019-08-29,11787000.0,11788000.0,11380000.0,11525000.0,72684959819.4439,6298.06439684,-0.0222278781708662,11953312.0,1,-0.026235789259353524,0.31972455519894794
2019-08-30,11525000.0,11768000.0,11384000.0,11632000.0,50382918699.21211,4350.763650020001,0.009284164859002,11805276.0,1,0.005276127722342734,0.3214114627881468
2019-08-31,11643000.0,11718000.0,11500000.0,11612000.0,31962253332.97265,2750.65389976,-0.0017193947730398,11676725.0,1,-0.00667053336768874,0.3192674769008608
2019-09-01,11612000.0,11860000.0,11544000.0,11768000.0,29924188377.990097,2564.5240976699997,0.0134343782294179,11515636.0,0,0.0,0.3192674769008608
2019-09-02,11768000.0,12545000.0,11726000.0,12435000.0,76234083269.97522,6302.83112041,0.0566791298436437,11409165.0,0,0.0,0.3192674769008608
2019-09-03,12435000.0,12959000.0,12310000.0,12703000.0,124030874069.93253,9806.45336225,0.0215520707679934,11566239.0,0,0.0,0.3192674769008608
2019-09-04,12722000.0,12900000.0,12438000.0,12641000.0,84250038678.29063,6669.27583971,-0.0048807368338187,11853993.0,0,-0.0,0.3192674769008608
2019-09-05,12636000.0,12752000.0,12533000.0,12644000.0,49529989107.03779,3920.57195261,0.0002373229965983,12067743.0,0,-0.0,0.3192674769008608
2019-09-06,12644000.0,13014000.0,12306000.0,12341000.0,113421449490.96562,8927.34060442,-0.0239639354634609,12225493.0,0,-0.0,0.3192674769008608
2019-09-07,12340000.0,12588000.0,12335000.0,12473000.0,41093245850.74858,3300.44318828,0.0106960538043918,12314102.0,0,0.0,0.3192674769008608
2019-09-08,12475000.0,12579000.0,12271000.0,12370000.0,37241378038.45429,2998.75719124,-0.0082578369277639,12334851.0,0,-0.0,0.3192674769008608
2019-09-09,12370000.0,12480000.0,12010000.0,12278000.0,66431799125.39599,5421.69210394,-0.0074373484236055,12286528.0,0,-0.0,0.3192674769008608
2019-09-10,12270000.0,12330000.0,11962000.0,12078000.0,38089901706.28362,3132.17632188,-0.0162892979312592,12215354.0,0,-0.0,0.3192674769008608
2019-09-11,12073000.0,12255000.0,11858000.0,12162000.0,45147419832.41659,3747.82512087,0.0069547938400398,12079849.0,1,0.0033637919324111653,0.32034142626394124
2019-09-12,12163000.0,12466000.0,12038000.0,12427000.0,42070122634.02177,3436.8421233599997,0.021789179411281,12042396.0,0,0.0,0.32034142626394124
2019-09-13,12418000.0,12444000.0,12137000.0,12306000.0,30017708367.378414,2443.51292131,-0.0097368632815643,12030671.0,0,-0.0,0.32034142626394124
2019-09-14,12306000.0,12330000.0,12147000.0,12253000.0,29727338744.49301,2424.39093154,-0.0043068421908012,11989227.0,0,-0.0,0.32034142626394124
2019-09-15,12258000.0,12290000.0,12150000.0,12169000.0,24787619670.48587,2032.31464177,-0.0068554639680078,11990233.0,0,-0.0,0.32034142626394124
2019-09-16,12176000.0,12251000.0,11953000.0,12133000.0,47334758373.4437,3908.91952001,-0.0029583367573342,11990784.0,0,-0.0,0.32034142626394124
2019-09-17,12133000.0,12136000.0,12001000.0,12061000.0,50717638290.33221,4203.17884704,-0.005934228962334,12004401.0,0,-0.0,0.32034142626394124
2019-09-18,12060000.0,12154000.0,12010000.0,12050000.0,47420990225.98303,3927.0798215,-0.0009120305115661,11965382.0,0,-0.0,0.32034142626394124
2019-09-19,12049000.0,12250000.0,11556000.0,12180000.0,81918464278.2582,6904.491687,0.0107883817427385,11922130.0,0,0.0,0.32034142626394124
2019-09-20,12175000.0,12222000.0,12002000.0,12074000.0,37229747926.490265,3081.28623456,-0.0087027914614121,11913377.0,0,-0.0,0.32034142626394124
2019-09-21,12074000.0,12080000.0,11808000.0,11891000.0,29757655305.17087,2493.56516351,-0.0151565347026668,11858961.0,0,-0.0,0.32034142626394124
2019-09-22,11891000.0,11980000.0,11733000.0,11936000.0,37670180391.84503,3173.26096381,0.0037843747371961,11785435.0,0,-0.0,0.32034142626394124
2019-09-23,11943000.0,11960000.0,11490000.0,11545000.0,53889241967.49019,4597.23259343,-0.0327580428954423,11745684.0,0,-0.0,0.32034142626394124
2019-09-24,11545000.0,11668000.0,9800000.0,10194000.0,131311857635.4718,12189.27183059,-0.1170203551320918,11634116.0,1,-0.12102788705067129,0.28157118030841805
2019-09-25,10221000.0,10587000.0,9811000.0,10143000.0,100989681269.3399,9974.20045584,-0.0050029429075927,11296800.0,1,-0.011639316700909891,0.2782938841669594
2019-09-26,10146000.0,10200000.0,9375000.0,9700000.0,101046454349.3524,10322.36470948,-0.0436754411909691,10934320.0,1,-0.04796603429923122,0.2649452301737407
2019-09-27,9700000.0,9914000.0,9431000.0,9833000.0,52692807794.0339,5463.7747004699995,0.0137113402061854,10462617.0,1,0.009703285360824742,0.2675160693471059
2019-09-28,9833000.0,9972000.0,9633000.0,9874000.0,37895262101.74691,3868.14817646,0.0041696328689107,10011788.0,1,0.0001616161903793349,0.26755930427509905
2019-09-29,9875000.0,9907000.0,9543000.0,9670000.0,28100774511.27242,2898.38841753,-0.0206603200324083,9619787.0,0,-0.0,0.26755930427509905
2019-09-30,9672000.0,9984000.0,9268000.0,9945000.0,78406425958.17792,8157.17697332,0.0284384694932782,9461888.0,0,0.0,0.26755930427509905
2019-10-01,9945000.0,10234000.0,9797000.0,9987000.0,66732354859.10069,6643.78675421,0.0042232277526395,9462221.0,0,0.0,0.26755930427509905
2019-10-02,9987000.0,10092000.0,9812000.0,10077000.0,36734263345.87575,3695.09916577,0.0090117152297988,9562112.0,0,0.0,0.26755930427509905
2019-10-03,10089000.0,10130000.0,9786000.0,9937000.0,34948711657.90537,3518.31758295,-0.0138930237173762,9618200.0,0,-0.0,0.26755930427509905
2019-10-04,9932000.0,9942000.0,9663000.0,9755000.0,32654323537.81212,3338.16773592,-0.0183153869377075,9601080.0,0,-0.0,0.26755930427509905
2019-10-05,9755000.0,9791000.0,9570000.0,9720000.0,22255428095.67198,2297.85517253,-0.0035879036391593,9561548.0,0,-0.0,0.26755930427509905
2019-10-06,9720000.0,9754000.0,9370000.0,9443000.0,30163362302.52708,3160.75687312,-0.0284979423868312,9547454.0,0,-0.0,0.26755930427509905
2019-10-07,9441000.0,9893000.0,9295000.0,9749000.0,63216416819.01753,6586.42261914,0.032404956052102,9438363.0,0,0.0,0.26755930427509905
2019-10-08,9748000.0,9928000.0,9661000.0,9728000.0,37891242406.1716,3877.77878012,-0.0021540670838035,9430748.0,0,-0.0,0.26755930427509905
2019-10-09,9729000.0,10300000.0,9670000.0,10182000.0,58031436648.87896,5787.8182771,0.0466694078947369,9404875.0,0,0.0,0.26755930427509905
2019-10-10,10182000.0,10305000.0,10020000.0,10167000.0,46481165729.70021,4579.4512358599995,-0.001473187978786,9523318.0,0,-0.0,0.26755930427509905
2019-10-11,10167000.0,10443000.0,9803000.0,9814000.0,63700438586.447174,6349.28685378,-0.0347201731090783,9603043.0,0,-0.0,0.26755930427509905
2019-10-12,9813000.0,9978000.0,9805000.0,9867000.0,18505374391.42544,1870.88197695,0.0054004483391074,9638132.0,0,0.0,0.26755930427509905
2019-10-13,9879000.0,9997000.0,9723000.0,9807000.0,22649118203.43795,2289.99944652,-0.006080875646093,9667603.0,0,-0.0,0.26755930427509905
2019-10-14,9804000.0,9907000.0,9735000.0,9871000.0,25139803400.447628,2561.96675963,0.0065259508514325,9647288.0,0,0.0,0.26755930427509905
2019-10-15,9870000.0,9944000.0,9675000.0,9719000.0,27815987750.300022,2837.93058097,-0.0153986424880964,9611464.0,0,-0.0,0.26755930427509905
2019-10-16,9715000.0,9733000.0,9441000.0,9525000.0,30204786517.286102,3148.02448435,-0.0199609013272969,9528332.0,0,-0.0,0.26755930427509905
2019-10-17,9525000.0,9649000.0,9460000.0,9563000.0,22073646950.86906,2313.84172892,0.0039895013123358,9459089.0,0,-0.0,0.26755930427509905
2019-10-18,9563000.0,9626000.0,9350000.0,9434000.0,25556298238.66218,2708.5521542,-0.0134894907455819,9393243.0,0,-0.0,0.26755930427509905
2019-10-19,9428000.0,9560000.0,9360000.0,9437000.0,17404523434.46427,1841.45389053,0.000317998728005,9305944.0,0,-0.0,0.26755930427509905
2019-10-20,9446000.0,9814000.0,9373000.0,9710000.0,25077308418.71932,2624.45985664,0.0289286849634418,9225881.0,0,0.0,0.26755930427509905
2019-10-21,9698000.0,9801000.0,9610000.0,9663000.0,28666803818.89707,2955.21784118,-0.0048403707518022,9243378.0,0,-0.0,0.26755930427509905
2019-10-22,9663000.0,9774000.0,9451000.0,9470000.0,25948459059.29083,2690.5030671,-0.0199730932422642,9276597.0,0,-0.0,0.26755930427509905
2019-10-23,9469000.0,9525000.0,8689000.0,8826000.0,63440499259.29793,7029.0622318900005,-0.0680042238648362,9250830.0,0,-0.0,0.26755930427509905
2019-10-24,8826000.0,8872000.0,8630000.0,8743000.0,27981734688.85916,3195.99332726,-0.0094040335372762,9103948.0,1,-0.01341199592114208,0.26397079997749784
2019-10-25,8743000.0,10128000.0,8706000.0,10063000.0,89080424731.90956,9376.12602054,0.1509779251973007,8941108.0,1,0.14696932128559992,0.3027664092894075
2019-10-26,10063000.0,11899000.0,10015000.0,10730000.0,269128618858.57144,24630.11773568,0.0662824207492795,9151944.0,0,0.0,0.3027664092894075
2019-10-27,10727000.0,11275000.0,10551000.0,10975000.0,148700608508.1477,13557.94011661,0.0228331780055917,9550329.0,0,0.0,0.3027664092894075
2019-10-28,10975000.0,11377000.0,10719000.0,10736000.0,84515204724.10098,7680.15692763,-0.0217767653758542,9868424.0,0,-0.0,0.3027664092894075
2019-10-29,10731000.0,11056000.0,10630000.0,10894000.0,55967079373.82939,5143.49786317,0.0147168405365125,10143001.0,0,0.0,0.3027664092894075
2019-10-30,10903000.0,10915000.0,10501000.0,10682000.0,49189378637.83092,4599.59655203,-0.0194602533504681,10395188.0,0,-0.0,0.3027664092894075
2019-10-31,10682000.0,10990000.0,10488000.0,10692000.0,54875677152.97942,5113.48198377,0.0009361542782251,10436019.0,0,-0.0,0.3027664092894075
2019-11-01,10698000.0,10857000.0,10604000.0,10805000.0,34271914389.51104,3200.02664451,0.0105686494575383,10482480.0,0,0.0,0.3027664092894075
2019-11-02,10805000.0,10970000.0,10754000.0,10851000.0,27596836698.10383,2544.98218191,0.0042572882924571,10496698.0,0,0.0,0.3027664092894075
2019-11-03,10851000.0,10943000.0,10660000.0,10765000.0,23265123468.26498,2156.98902181,-0.0079255368168832,10500351.0,0,-0.0,0.3027664092894075
2019-11-04,10765000.0,10996000.0,10645000.0,10846000.0,34979608606.58006,3242.36581783,0.0075243845796562,10475339.0,0,0.0,0.3027664092894075
2019-11-05,10846000.0,10918000.0,10674000.0,10752000.0,36670695777.14769,3398.668628,-0.0086667895998524,10513959.0,0,-0.0,0.3027664092894075
2019-11-06,10752000.0,10842000.0,10711000.0,10751000.0,25350992809.11917,2355.01125361,-9.300595238093123e-05,10535471.0,0,-0.0,0.3027664092894075
2019-11-07,10752000.0,10795000.0,10546000.0,10668000.0,30913317792.00885,2897.74288014,-0.0077202120732955,10533048.0,0,-0.0,0.3027664092894075
2019-11-08,10668000.0,10724000.0,10103000.0,10212000.0,49511704409.46123,4766.431835689999,-0.0427446569178853,10489859.0,0,-0.0,0.3027664092894075
2019-11-09,10213000.0,10319000.0,10172000.0,10248000.0,18321019288.37803,1786.85694212,0.0035252643948295,10359798.0,1,-0.0005810089102124743,0.30259049930789733
2019-11-10,10248000.0,10589000.0,10160000.0,10496000.0,29429356440.00829,2837.97081756,0.024199843871975,10242903.0,0,0.0,0.30259049930789733
2019-11-11,10496000.0,10511000.0,10069000.0,10168000.0,38742001326.42861,3782.32118472,-0.03125,10204601.0,0,-0.0,0.30259049930789733
2019-11-12,10168000.0,10320000.0,10000000.0,10257000.0,30792065011.85945,3027.28853194,0.0087529504327301,10075458.0,0,0.0,0.30259049930789733
2019-11-13,10259000.0,10287000.0,10143000.0,10211000.0,19145546177.0855,1876.98070932,-0.0044847421273276,9998375.0,0,-0.0,0.30259049930789733
2019-11-14,10212000.0,10232000.0,10039000.0,10075000.0,21801449664.22481,2156.61569204,-0.0133189697385173,9981633.0,0,-0.0,0.30259049930789733
2019-11-15,10075000.0,10212000.0,9860000.0,9914000.0,41477801451.16277,4147.27478969,-0.0159801488833747,9923371.0,0,-0.0,0.30259049930789733
2019-11-16,9909000.0,9992000.0,9880000.0,9926000.0,17474462137.19867,1761.1646507,0.0012104095218883,9826085.0,0,-0.0,0.30259049930789733
2019-11-17,9934000.0,10056000.0,9820000.0,9924000.0,18060048970.57991,1815.96429459,-0.0002014910336489,9776611.0,0,-0.0,0.30259049930789733
2019-11-18,9924000.0,9934000.0,9531000.0,9580000.0,32792043310.72097,3352.42119732,-0.0346634421604191,9724812.0,0,-0.0,0.30259049930789733
2019-11-19,9580000.0,9615000.0,9361000.0,9503000.0,34452111122.49173,3631.799952,-0.0080375782881002,9585315.0,1,-0.012045546137787057,0.29894563148762804
2019-11-20,9509000.0,9553000.0,9410000.0,9486000.0,23058987144.27432,2431.5636425,-0.0017889087656529,9464660.0,0,-0.0,0.29894563148762804
2019-11-21,9486000.0,9525000.0,8901000.0,9024000.0,55308644720.16394,6010.80668969,-0.0487033523086654,9380147.0,0,-0.0,0.29894563148762804
2019-11-22,9024000.0,9123000.0,8202000.0,8651000.0,93391117685.63368,10814.24485621,-0.0413342198581559,9184070.0,1,-0.04534205452127659,0.28539082236581853
2019-11-23,8661000.0,8712000.0,8405000.0,8670000.0,33850080658.51349,3952.26249858,0.0021962778869495,8927061.0,1,-0.0029688631797713887,0.284543536061452
2019-11-24,8675000.0,8693000.0,8164000.0,8218000.0,37940617155.55644,4506.87052334,-0.0521337946943483,8721131.0,1,-0.05668790455331412,0.2684133592479379
2019-11-25,8217000.0,8633000.0,7683000.0,8338000.0,111235431131.05804,13648.46006191,0.0146020929666585,8417570.0,1,0.010717510040160643,0.2712900821205909
2019-11-26,8338000.0,8627000.0,8240000.0,8410000.0,49374020762.80759,5867.68876664,0.0086351643079876,8216359.5,0,0.0,0.2712900821205909
2019-11-27,8413000.0,8900000.0,8041000.0,8702000.0,78036777970.6851,9265.75223133,0.0347205707491082,8100348.5,0,0.0,0.2712900821205909
2019-11-28,8700000.0,8903000.0,8615000.0,8674000.0,35384894253.29519,4045.7239098,-0.0032176511146863,8176891.0,0,-0.0,0.2712900821205909
2019-11-29,8672000.0,9200000.0,8658000.0,9037000.0,37638406443.31399,4210.80049996,0.0418492045192528,8153256.0,0,0.0,0.2712900821205909
2019-11-30,9035000.0,9106000.0,8726000.0,8838000.0,22305240923.3703,2495.78793255,-0.0220205820515657,8280632.5,0,-0.0,0.2712900821205909
2019-12-01,8838000.0,8840000.0,8480000.0,8630000.0,26066009346.83703,3023.698278,-0.0235347363656935,8397555.0,0,-0.0,0.2712900821205909
2019-12-02,8630000.0,8705000.0,8415000.0,8585000.0,15714767986.39316,1837.43925831,-0.0052143684820393,8392471.0,0,-0.0,0.2712900821205909
2019-12-03,8590000.0,8700000.0,8520000.0,8607000.0,14144230521.27084,1641.81595301,0.0025626092020967,8393986.0,0,-0.0,0.2712900821205909
2019-12-04,8607000.0,8996000.0,8432000.0,8515000.0,44778200122.78624,5171.38101548,-0.0106889740908562,8366674.5,0,-0.0,0.2712900821205909
2019-12-05,8515000.0,8810000.0,8480000.0,8685000.0,34354288789.64471,3969.79229665,0.019964768056371,8306096.5,0,0.0,0.2712900821205909
2019-12-06,8685000.0,8852000.0,8614000.0,8813000.0,26463749586.85809,3039.17313756,0.0147380541162924,8309350.5,0,0.0,0.2712900821205909
2019-12-07,8815000.0,8897000.0,8776000.0,8784000.0,16856577567.12357,1910.69581081,-0.0032905934415068,8363334.5,0,-0.0,0.2712900821205909
2019-12-08,8784000.0,8857000.0,8670000.0,8807000.0,17561562887.79252,2000.92140277,0.0026183970856101,8386606.5,0,-0.0,0.2712900821205909
2019-12-09,8807000.0,8891000.0,8640000.0,8679000.0,27444900233.5498,3125.5619113800003,-0.0145338934938117,8399479.0,0,-0.0,0.2712900821205909
2019-12-10,8679000.0,8749000.0,8480000.0,8537000.0,25451639641.20134,2949.1721283399997,-0.0163613319506855,8412551.0,0,-0.0,0.2712900821205909
2019-12-11,8539000.0,8592000.0,8419000.0,8490000.0,16156817415.65165,1897.01475656,-0.0055054468782944,8381389.5,0,-0.0,0.2712900821205909
2019-12-12,8490000.0,8566000.0,8360000.0,8437000.0,20772768614.45036,2457.07047864,-0.0062426383981154,8321509.5,0,-0.0,0.2712900821205909
2019-12-13,8438000.0,8577000.0,8430000.0,8490000.0,18349093540.30931,2163.02130941,0.0062818537394808,8242760.0,0,0.0,0.2712900821205909
2019-12-14,8490000.0,8520000.0,8200000.0,8277000.0,20194039087.57045,2408.92097104,-0.0250883392226148,8192858.0,0,-0.0,0.2712900821205909
2019-12-15,8277000.0,8440000.0,8190000.0,8319000.0,15864899581.16213,1911.20234202,0.005074302283436,8101209.5,0,0.0,0.2712900821205909
2019-12-16,8319000.0,8347000.0,8017000.0,8050000.0,19139495161.41346,2333.04536211,-0.0323356172616901,8060977.5,0,-0.0,0.2712900821205909
2019-12-17,8058000.0,8108000.0,7700000.0,7742000.0,36267738374.63466,4587.86377499,-0.0382608695652173,7952124.0,0,-0.0,0.2712900821205909
2019-12-18,7741000.0,8668000.0,7546000.0,8466000.0,58866546299.65807,7394.86247818,0.0935158873676051,7798787.5,1,0.08964877561038626,0.295610905817943
2019-12-19,8466000.0,8590000.0,8210000.0,8328000.0,37094382370.39195,4444.33915592,-0.0163004961020553,7896941.5,0,-0.0,0.295610905817943
2019-12-20,8329000.0,8395000.0,8241000.0,8338000.0,19260477837.46148,2315.68010263,0.0012007684918347,7911184.0,0,-0.0,0.295610905817943
2019-12-21,8342000.0,8342000.0,8260000.0,8295000.0,7904936683.07831,952.39697702,-0.0051571120172703,7887415.5,0,-0.0,0.295610905817943
2019-12-22,8295000.0,8696000.0,8277000.0,8689000.0,23008097682.24533,2717.8458866,0.0474984930681132,7876199.0,0,0.0,0.295610905817943
2019-12-23,8688000.0,8890000.0,8456000.0,8520000.0,47475904169.37631,5451.7473576,-0.0194498791575555,8057405.5,0,-0.0,0.295610905817943
2019-12-24,8520000.0,8630000.0,8354000.0,8470000.0,30918612123.69409,3635.40093186,-0.0058685446009389,8126424.0,0,-0.0,0.295610905817943
2019-12-25,8460000.0,8471000.0,8317000.0,8370000.0,15603911383.43883,1857.22709208,-0.0118063754427391,8159795.0,0,-0.0,0.295610905817943
2019-12-26,8370000.0,8595000.0,8317000.0,8371000.0,23015609826.01268,2740.2112794,0.0001194743130226,8139031.0,0,-0.0,0.295610905817943
2019-12-27,8367000.0,8424000.0,8195000.0,8385000.0,20006753451.82146,2402.06470551,0.0016724405686296,8126112.0,0,-0.0,0.295610905817943
2019-12-28,8385000.0,8479000.0,8376000.0,8432000.0,14554673138.96279,1725.5127045,0.0056052474657126,8075434.0,0,0.0,0.295610905817943
