,time_utc,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,highest_price,strategy_returns,strategy_returns2,buy_price,sell_price,cumulative_returns,cumulative_returns2
49,2017-11-12 19:00:00,7296000.0,7898000.0,6841000.0,7207000.0,62413821768.10424,8431.0390701,-90000.0,0.0,90000.0,140428.57142857142,121357.14285714286,1.157151265450265,53.64256480218282,0,0,,-0.0,0.0,7297000.0,7207000.0,1.268122946066113,1.2630605790159484
50,2017-11-13 19:00:00,7209000.0,7699000.0,7200000.0,7535000.0,54091024958.40088,7189.80023748,328000.0,328000.0,0.0,142357.14285714287,121357.14285714286,1.1730429664508535,53.981581798483205,0,0,,0.0,0.0,7207000.0,7535000.0,1.268122946066113,1.2630605790159484
51,2017-11-14 19:00:00,7535000.0,8397000.0,7515000.0,8150000.0,58958137810.56249,7442.49820681,615000.0,615000.0,0.0,164571.42857142858,121357.14285714286,1.3560918187168924,57.556832375718216,0,0,,0.0,0.0,7535000.0,8150000.0,1.268122946066113,1.2630605790159484
52,2017-11-15 19:00:00,8137000.0,8550000.0,8134000.0,8549000.0,62495575946.9204,7472.47293643,399000.0,399000.0,0.0,153500.0,121357.14285714286,1.264861683343143,55.84719334719334,0,0,,0.0,0.0,8150000.0,8549000.0,1.268122946066113,1.2630605790159484
53,2017-11-16 19:00:00,8550000.0,8899000.0,8400000.0,8653000.0,73602474233.42067,8478.88655683,104000.0,104000.0,0.0,146071.42857142858,121357.14285714286,1.2036492054149501,54.6207264957265,0,0,,0.0,0.0,8549000.0,8653000.0,1.268122946066113,1.2630605790159484
54,2017-11-17 19:00:00,8653000.0,8670000.0,8356000.0,8568000.0,73785630095.79405,8655.57693395,-85000.0,0.0,85000.0,146071.42857142858,124642.85714285714,1.171919770773639,53.95778364116095,0,0,,-0.0,0.0,8653000.0,8568000.0,1.268122946066113,1.2630605790159484
55,2017-11-18 19:00:00,8568000.0,8800000.0,8495000.0,8723000.0,56202257747.02881,6551.2780023899995,155000.0,155000.0,0.0,136214.2857142857,124642.85714285714,1.092836676217765,52.217962760131435,0,0,,0.0,0.0,8568000.0,8723000.0,1.268122946066113,1.2630605790159484
56,2017-11-19 19:00:00,8715000.0,9050000.0,8501000.0,8909000.0,79564195570.6663,9021.24170853,186000.0,186000.0,0.0,149500.0,98000.0,1.5255102040816326,60.4040404040404,0,0,,0.0,0.0,8723000.0,8909000.0,1.268122946066113,1.2630605790159484
57,2017-11-20 19:00:00,8910000.0,9230000.0,8500000.0,9090000.0,145551987438.9165,16197.64628616,181000.0,181000.0,0.0,162428.57142857142,96500.0,1.68319763138416,62.73103448275862,0,0,,0.0,0.0,8909000.0,9090000.0,1.268122946066113,1.2630605790159484
58,2017-11-21 19:00:00,9090000.0,9200000.0,8800000.0,9020000.0,116888246432.83678,12893.90202278,-70000.0,0.0,70000.0,158142.85714285713,101500.0,1.558057705840957,60.90784044016506,0,0,,-0.0,0.0,9090000.0,9020000.0,1.268122946066113,1.2630605790159484
59,2017-11-22 19:00:00,9019000.0,9134000.0,8949000.0,8990000.0,131903030760.01627,14586.00003884,-30000.0,0.0,30000.0,158142.85714285713,94142.85714285714,1.6798179059180576,62.684031710079275,0,0,,-0.0,0.0,9020000.0,8990000.0,1.268122946066113,1.2630605790159484
60,2017-11-23 19:00:00,8990000.0,9670000.0,7182000.0,9115000.0,202674082094.59647,22254.5144414,125000.0,125000.0,0.0,167071.42857142858,54785.71428571428,3.049543676662321,75.3058596265293,0,0,,0.0,0.0,8990000.0,9115000.0,1.268122946066113,1.2630605790159484
61,2017-11-24 19:00:00,9114000.0,9632000.0,8930000.0,9541000.0,120300836859.23402,12899.647522449999,426000.0,426000.0,0.0,197500.0,19642.85714285714,10.054545454545455,90.95394736842105,0,0,,0.0,0.0,9115000.0,9541000.0,1.268122946066113,1.2630605790159484
62,2017-11-25 19:00:00,9542000.0,10750000.0,9510000.0,10734000.0,213836207347.39395,21199.91136292,1193000.0,1193000.0,0.0,265142.85714285716,19642.85714285714,13.49818181818182,93.10258339603712,0,0,,0.0,0.0,9541000.0,10734000.0,1.268122946066113,1.2630605790159484
63,2017-11-26 19:00:00,10734000.0,11253000.0,10165000.0,10900000.0,243248346669.68588,22439.15369906,166000.0,166000.0,0.0,277000.0,13214.285714285714,20.962162162162162,95.44671425055378,0,0,,0.0,0.0,10734000.0,10900000.0,1.268122946066113,1.2630605790159484
64,2017-11-27 19:00:00,10890000.0,11956000.0,10867000.0,11927000.0,327586674185.9646,28383.77182134,1027000.0,1027000.0,0.0,326928.5714285714,13214.285714285714,24.74054054054054,96.11507769844603,0,0,,0.0,0.0,10900000.0,11927000.0,1.268122946066113,1.2630605790159484
65,2017-11-28 19:00:00,11927000.0,13750000.0,11650000.0,12600000.0,507707753790.2868,39751.93946996,673000.0,673000.0,0.0,331071.4285714286,13214.285714285714,25.054054054054056,96.16182572614107,0,0,,0.0,0.0,11927000.0,12600000.0,1.268122946066113,1.2630605790159484
66,2017-11-29 19:00:00,12599000.0,12999000.0,10017000.0,10966000.0,519383349857.9282,45098.3184273,-1634000.0,0.0,1634000.0,302571.4285714286,129928.57142857143,2.3287520615722923,69.95871180842279,-1,0,,-0.0,0.0,12600000.0,10944068.0,1.268122946066113,1.2630605790159484
67,2017-11-30 19:00:00,10966000.0,12680000.0,10937000.0,12258000.0,409979354909.3705,34437.72754187,1292000.0,1292000.0,0.0,387428.5714285714,129928.57142857143,2.9818581638262778,74.88609692116526,0,0,,0.0,0.0,10966000.0,12258000.0,1.268122946066113,1.2630605790159484
68,2017-12-01 19:00:00,12257000.0,13180000.0,12239000.0,12753000.0,367489085667.2781,28684.88855861,495000.0,495000.0,0.0,422785.71428571426,123857.14285714286,3.413494809688581,77.3422187377499,0,0,,0.0,0.0,12258000.0,12753000.0,1.268122946066113,1.2630605790159484
69,2017-12-02 19:00:00,12753000.0,13529000.0,12753000.0,13306000.0,338467063861.3639,25881.62823059,553000.0,553000.0,0.0,451214.28571428574,123857.14285714286,3.6430219146482123,78.46230281952552,0,0,,0.0,0.0,12753000.0,13306000.0,1.268122946066113,1.2630605790159484
70,2017-12-03 19:00:00,13302000.0,13560000.0,12850000.0,13371000.0,320368643574.0821,23980.45014472,65000.0,65000.0,0.0,442571.4285714286,123857.14285714286,3.5732410611303345,78.13366960907945,0,0,,0.0,0.0,13306000.0,13371000.0,1.268122946066113,1.2630605790159484
71,2017-12-04 19:00:00,13371000.0,14397000.0,13307000.0,14328000.0,366345487477.48895,26151.485658949998,957000.0,957000.0,0.0,498000.0,123857.14285714286,4.02076124567474,80.08270158511371,0,0,,0.0,0.0,13371000.0,14328000.0,1.268122946066113,1.2630605790159484
72,2017-12-05 19:00:00,14337000.0,16550000.0,14304000.0,16295000.0,538430601902.7246,34758.20108519,1967000.0,1967000.0,0.0,638500.0,118857.14285714286,5.3719951923076925,84.30632839762332,0,0,,0.0,0.0,14328000.0,16295000.0,1.268122946066113,1.2630605790159484
73,2017-12-06 19:00:00,16290000.0,21943000.0,16000000.0,21740000.0,1164881476266.2583,60499.41396208,5445000.0,5445000.0,0.0,1027428.5714285715,116714.28571428571,8.802937576499389,89.7989761518292,0,0,,0.0,0.0,16295000.0,21740000.0,1.268122946066113,1.2630605790159484
74,2017-12-07 19:00:00,21730000.0,24967000.0,16521000.0,19223000.0,2131506728419.6843,103418.84787222001,-2517000.0,0.0,2517000.0,1018500.0,296500.0,3.4350758853288363,77.45247148288973,0,0,,-0.0,0.0,21740000.0,19223000.0,1.268122946066113,1.2630605790159484
75,2017-12-08 19:00:00,19223000.0,20958000.0,15257000.0,16663000.0,1037120807407.523,57019.14256578,-2560000.0,0.0,2560000.0,988071.4285714285,479357.14285714284,2.0612427358068843,67.33352803738319,-1,0,,-0.0,0.0,19223000.0,16629674.0,1.268122946066113,1.2630605790159484
76,2017-12-09 19:00:00,16659000.0,17980000.0,13744000.0,16998000.0,1355678959355.0393,85613.87667581,335000.0,335000.0,0.0,926785.7142857143,479357.14285714284,1.9333929369691552,65.9097836025602,0,0,,0.0,0.0,16663000.0,16998000.0,1.268122946066113,1.2630605790159484
77,2017-12-10 19:00:00,17011000.0,19989000.0,16360000.0,19091000.0,984738393359.238,52621.97878848,2093000.0,2093000.0,0.0,1064428.5714285714,479357.14285714284,2.220533452540605,68.94924351084995,0,0,,0.0,0.0,16998000.0,19091000.0,1.268122946066113,1.2630605790159484
78,2017-12-11 19:00:00,19093000.0,19898000.0,18497000.0,19250000.0,771941900687.7167,40050.523802719996,159000.0,159000.0,0.0,1002428.5714285715,479357.14285714284,2.0911935628073315,67.65003615328996,0,0,,0.0,0.0,19091000.0,19250000.0,1.268122946066113,1.2630605790159484
79,2017-12-12 19:00:00,19230000.0,19342000.0,17379000.0,18243000.0,758139105411.4897,40669.51556532,-1007000.0,0.0,1007000.0,954357.1428571428,551285.7142857143,1.731147965794247,63.385359836804405,0,0,,-0.0,0.0,19250000.0,18243000.0,1.268122946066113,1.2630605790159484
80,2017-12-13 19:00:00,18235000.0,19312000.0,18042000.0,18512000.0,691336889382.5094,37282.84724381,269000.0,269000.0,0.0,973571.4285714285,434571.4285714286,2.240302432610125,69.1386831693213,0,0,,0.0,0.0,18243000.0,18512000.0,1.268122946066113,1.2630605790159484
81,2017-12-14 19:00:00,18512000.0,21558000.0,18310000.0,20400000.0,1085039662311.6605,54273.8238988,1888000.0,1888000.0,0.0,1016142.8571428572,434571.4285714286,2.3382642998027614,70.04431314623338,0,0,,0.0,0.0,18512000.0,20400000.0,1.268122946066113,1.2630605790159484
82,2017-12-15 19:00:00,20397000.0,21823000.0,19760000.0,21316000.0,816327330142.4845,39610.16515473,916000.0,916000.0,0.0,1046214.2857142857,434571.4285714286,2.4074621959237343,70.6526457961507,0,0,,0.0,0.0,20400000.0,21316000.0,1.268122946066113,1.2630605790159484
83,2017-12-16 19:00:00,21316000.0,22961000.0,21300000.0,21347000.0,828499896911.5911,37488.296890829995,31000.0,31000.0,0.0,1008928.5714285715,434571.4285714286,2.3216633793556873,69.89460141521104,-1,0,,0.0,0.0,21316000.0,21304306.0,1.268122946066113,1.2630605790159484
84,2017-12-17 19:00:00,21348000.0,22280000.0,20980000.0,21701000.0,858768578877.4452,39310.08564891,354000.0,354000.0,0.0,1029571.4285714285,434571.4285714286,2.3691650230111767,70.31905551761147,0,0,,0.0,0.0,21347000.0,21701000.0,1.268122946066113,1.2630605790159484
85,2017-12-18 19:00:00,21701000.0,23741000.0,21550000.0,22130000.0,988449450108.6622,44021.89849188,429000.0,429000.0,0.0,991857.1428571428,434571.4285714286,2.2823800131492438,69.53430145217827,-1,0,,0.0,0.0,21701000.0,22085740.0,1.268122946066113,1.2630605790159484
86,2017-12-19 19:00:00,22126000.0,23299000.0,20450000.0,22000000.0,979624530085.6703,44498.01054412,-130000.0,0.0,130000.0,851357.1428571428,443857.14285714284,1.918088187962665,65.73098770197981,0,0,,-0.0,0.0,22130000.0,22000000.0,1.268122946066113,1.2630605790159484
87,2017-12-20 19:00:00,22000000.0,23950000.0,20750000.0,21210000.0,1004422856522.3285,44492.44090384,-790000.0,0.0,790000.0,462428.5714285714,500285.71428571426,0.9243289548829241,48.03383291289509,0,0,,-0.0,0.0,22000000.0,21210000.0,1.268122946066113,1.2630605790159484
88,2017-12-21 19:00:00,21211000.0,22840000.0,16105000.0,18349000.0,1400681894892.442,72810.15613748,-2861000.0,0.0,2861000.0,462428.5714285714,524857.1428571428,0.8810560696788242,46.838373607292716,0,0,,-0.0,0.0,21210000.0,18349000.0,1.268122946066113,1.2630605790159484
89,2017-12-22 19:00:00,18349000.0,20940000.0,17800000.0,20341000.0,1267848487050.7388,64190.55386279,1992000.0,1992000.0,0.0,604714.2857142857,342000.0,1.7681704260651627,63.87505658669081,0,0,,0.0,0.0,18349000.0,20341000.0,1.268122946066113,1.2630605790159484
90,2017-12-23 19:00:00,20341000.0,21120000.0,18499000.0,18804000.0,982744591997.0377,50026.7640486,-1537000.0,0.0,1537000.0,580785.7142857143,451785.71428571426,1.2855335968379449,56.24654122855562,0,0,,-0.0,0.0,20341000.0,18804000.0,1.268122946066113,1.2630605790159484
91,2017-12-24 19:00:00,18803000.0,19950000.0,18725000.0,19619000.0,709814911499.3573,36316.880089700004,815000.0,815000.0,0.0,489500.0,451785.71428571426,1.0834782608695652,52.00333889816361,0,0,,0.0,0.0,18804000.0,19619000.0,1.268122946066113,1.2630605790159484
92,2017-12-25 19:00:00,19625000.0,22750000.0,19490000.0,22032000.0,1156904989350.3083,54370.94289937,2413000.0,2413000.0,0.0,650500.0,451785.71428571426,1.4398418972332017,59.01373768792121,0,0,,0.0,0.0,19619000.0,22032000.0,1.268122946066113,1.2630605790159484
93,2017-12-26 19:00:00,22031000.0,22699000.0,21074000.0,21503000.0,832605529273.5721,37888.26595604,-529000.0,0.0,529000.0,650500.0,417642.85714285716,1.5575508807935692,60.900093620436,0,0,,-0.0,0.0,22032000.0,21503000.0,1.268122946066113,1.2630605790159484
94,2017-12-27 19:00:00,21503000.0,22000000.0,18323000.0,19110000.0,915149594910.9734,45781.00598307,-2393000.0,0.0,2393000.0,631285.7142857143,588571.4285714285,1.0725728155339807,51.75079049068978,0,0,,-0.0,0.0,21503000.0,19110000.0,1.268122946066113,1.2630605790159484
95,2017-12-28 19:00:00,19110000.0,19738000.0,18530000.0,18950000.0,669968347747.3541,35125.42873773,-160000.0,0.0,160000.0,496428.5714285714,600000.0,0.8273809523809523,45.27687296416938,0,0,,-0.0,0.0,19110000.0,18950000.0,1.268122946066113,1.2630605790159484
96,2017-12-29 19:00:00,18982000.0,19478000.0,17800000.0,18146000.0,826249395451.3307,44062.64555687,-804000.0,0.0,804000.0,431000.0,657428.5714285715,0.6555845284658843,39.59837248982806,0,0,,-0.0,0.0,18950000.0,18146000.0,1.268122946066113,1.2630605790159484
97,2017-12-30 19:00:00,18146000.0,19637000.0,18126000.0,19041000.0,584050378836.7896,31071.00082714,895000.0,895000.0,0.0,492714.28571428574,657428.5714285715,0.7494567579313341,42.839398832443166,0,0,,0.0,0.0,18146000.0,19041000.0,1.268122946066113,1.2630605790159484
