strategy,stoploss,total_return,cagr,mdd,win_rate,buy_time,win_time,gain_loss_ratio,holding_time_ratio,investing_period,sharpe_ratio,execution_time
macd_15_21,0.03,61.30423543511434,0.7837855337190398,0.6646652173071547,0.42857142857142855,98.0,42.0,3.27,0.47045280122793554,2606,1.3791792836431795,02:00
macd_15_21,0.05,76.97799817578864,0.8407391635428905,0.7457774814439668,0.42028985507246375,69.0,29.0,3.06,0.49347659247889486,2606,1.4194321494798312,02:00
macd_15_21,0.1,147.5251225755086,1.0145837672066431,0.5912492024687657,0.3902439024390244,41.0,16.0,8.45,0.5141980046047583,2606,1.600047862607562,02:00
macd_15_21,0.2,82.49693309390373,0.858454178425335,0.698080325946656,0.34285714285714286,35.0,12.0,8.38,0.5257099002302379,2606,1.4137280672693737,02:00
macd_15_26,,81.0444214427551,0.8538918037809593,0.683511132869938,0.4,30.0,12.0,9.34,0.5207214121258634,2606,1.3988812213892228,02:00
macd_15_26,0.03,72.97242188416008,0.8271934602226829,0.608583295798818,0.4148936170212766,94.0,39.0,3.51,0.4639293937068304,2606,1.4392075767964163,02:00
macd_15_26,0.05,75.34974933721143,0.8353067610463385,0.7276125104141998,0.4090909090909091,66.0,27.0,3.45,0.4869531849577897,2606,1.4210908418633956,02:00
macd_15_26,0.1,133.18444004732243,0.9861357843984415,0.5565070090672013,0.42105263157894735,38.0,16.0,8.02,0.5072908672294705,2606,1.5797203082565763,02:00
macd_15_26,0.2,87.34212727052761,0.8731949911617893,0.6453790701649476,0.375,32.0,12.0,7.89,0.5180353031465849,2606,1.4384031239005688,02:00
macd_15_30,,89.96479120288885,0.8808862616368374,0.5773153670723401,0.3793103448275862,29.0,11.0,11.04,0.5168841135840369,2606,1.4266330177809075,02:00
macd_15_30,0.03,71.92797923461153,0.8235579154181556,0.5250949258276479,0.43010752688172044,93.0,40.0,3.29,0.4612432847275518,2606,1.4321795273354334,02:00
macd_15_30,0.05,73.85069551164523,0.8302165879348484,0.6768158175122894,0.38461538461538464,65.0,25.0,3.81,0.48311588641596315,2606,1.4194486834007591,02:00
macd_15_30,0.1,137.96114513293716,0.9958901761338432,0.43614706954790117,0.45,40.0,18.0,7.43,0.5026861089792786,2606,1.5900455166061687,02:00
macd_15_30,0.2,86.01558450623891,0.8692296913524089,0.5792469196142269,0.3548387096774194,31.0,11.0,8.64,0.5138142747505756,2606,1.4380425401074777,02:00
macd_8_21,,182.57666345167578,1.0752644054676388,0.5074204220061509,0.3902439024390244,41.0,16.0,9.31,0.5306983883346125,2606,1.6300207620585772,03:00
macd_8_21,0.03,73.40813098785871,0.8286970608838002,0.566395055179921,0.46153846153846156,104.0,48.0,3.32,0.4727551803530315,2606,1.443696333466179,03:00
macd_8_21,0.05,106.37864015096518,0.9250995734160978,0.6084638379795024,0.38666666666666666,75.0,29.0,3.77,0.4965464313123561,2606,1.533507621204235,03:00
macd_8_21,0.1,122.6549193109355,0.9635323046347513,0.5339589646391342,0.42857142857142855,49.0,21.0,6.44,0.5199539524174981,2606,1.549328948206149,03:00
macd_8_21,0.2,109.64805352993524,0.9332037127547241,0.6286515363070676,0.38095238095238093,42.0,16.0,8.78,0.5291634689178818,2606,1.519080661740252,03:00
macd_8_26,,97.67615886178649,0.9024451799234989,0.6093242757868229,0.3157894736842105,38.0,12.0,10.87,0.5276285495011512,2606,1.4664657328520674,03:00
macd_8_26,0.03,42.41553593963344,0.6957853125093765,0.6302309882349602,0.42574257425742573,101.0,43.0,3.28,0.47045280122793554,2606,1.2934812382208376,03:00
macd_8_26,0.05,57.18146869855065,0.7667626409144919,0.6848415111007125,0.3888888888888889,72.0,28.0,3.77,0.49386032233307753,2606,1.3639498582440004,03:00
macd_8_26,0.1,60.13712432051019,0.7790672882554819,0.6153227775820267,0.3829787234042553,47.0,18.0,6.72,0.5165003837298542,2606,1.3569107203841115,03:00
macd_8_26,0.2,58.4755602513795,0.7722146997031356,0.7054753455684295,0.3076923076923077,39.0,12.0,10.3,0.5260936300844206,2606,1.351060361477116,03:00
macd_8_30,,67.28286826173296,0.8068257305673716,0.7470146232937959,0.3333333333333333,36.0,12.0,10.79,0.5272448196469686,2606,1.3460563668194199,03:00
macd_8_30,0.03,28.272355861227012,0.6047009526564171,0.7459639983688335,0.43,100.0,43.0,2.94,0.46853415195702225,2606,1.1660135795925475,03:00
macd_8_30,0.05,37.71162647521812,0.6687654015189937,0.7834821203163221,0.38028169014084506,71.0,27.0,3.24,0.49347659247889486,2606,1.227525901120961,03:00
macd_8_30,0.1,57.447244080875606,0.7678908128713275,0.6285864723473419,0.38636363636363635,44.0,17.0,7.2,0.5153491941673062,2606,1.337949612186604,03:00
macd_8_30,0.2,40.1564646646418,0.6831408091570419,0.8092780635379896,0.32432432432432434,37.0,12.0,8.31,0.5257099002302379,2606,1.2300319966324895,03:00
macd_12_21,,70.78854334444252,0.8195402857145548,0.6005649041532867,0.3333333333333333,36.0,12.0,9.35,0.5295471987720645,2606,1.367989388704081,03:00
macd_12_21,0.03,31.560758592363364,0.6288087983153883,0.6257028774535225,0.4411764705882353,102.0,45.0,2.87,0.4712202609363008,2606,1.2036530124754372,03:00
macd_12_21,0.05,42.970548660681274,0.6988050710019165,0.6591876726740973,0.3611111111111111,72.0,26.0,3.53,0.49424405218726014,2606,1.2744595782286339,03:00
macd_12_21,0.1,54.5347919581832,0.75527930140314,0.5815058456642197,0.37777777777777777,45.0,17.0,6.67,0.5172678434382195,2606,1.3234724667493911,03:00
macd_12_21,0.2,42.269457225443674,0.6949849988187546,0.6988717847544047,0.32432432432432434,37.0,12.0,8.75,0.5280122793553338,2606,1.2513508521279177,03:00
macd_12_26,,73.72915128165869,0.8298000420311094,0.7017915777408328,0.375,32.0,12.0,9.07,0.5249424405218726,2606,1.3691489552391476,03:00
macd_12_26,0.03,33.65273455048328,0.6430765088725936,0.6965997614096123,0.43434343434343436,99.0,43.0,3.07,0.46661550268610896,2606,1.2121149668515985,03:00
macd_12_26,0.05,40.552722492318466,0.6854012220881245,0.7414083990721517,0.39705882352941174,68.0,27.0,2.88,0.49002302379125096,2606,1.2477818347018252,03:00
macd_12_26,0.1,72.53477154900322,0.8256754739024614,0.5624424139621089,0.40476190476190477,42.0,17.0,6.88,0.5115118956254797,2606,1.4055966866404985,03:00
macd_12_26,0.2,44.04186412253977,0.7045424310914157,0.7751850778766598,0.36363636363636365,33.0,12.0,6.81,0.523407521105142,2606,1.2537595304942384,03:00
macd_12_30,,64.09842149532363,0.7947799592201612,0.6830804397730353,0.41935483870967744,31.0,13.0,7.66,0.5214888718342287,2606,1.336266108332105,03:00
macd_12_30,0.03,29.320705001881972,0.6126290365788496,0.678850036250083,0.42857142857142855,98.0,42.0,2.95,0.4623944742900998,2606,1.1777487233639765,03:00
macd_12_30,0.05,35.794160540026056,0.6569338853341038,0.7262800990208497,0.3880597014925373,67.0,26.0,2.93,0.48656945510360705,2606,1.2175801648911484,03:00
macd_12_30,0.1,62.54754759799297,0.7887289491931013,0.5764705152420331,0.425,40.0,17.0,6.99,0.5080583269378358,2606,1.3693357614240909,03:00
macd_12_30,0.2,38.2370876063175,0.6719196221940376,0.7610790275069159,0.40625,32.0,13.0,5.81,0.5199539524174981,2606,1.2196896866827764,03:00
macd_15_21,,75.10437114400116,0.8344794736926853,0.720191336392128,0.3939393939393939,33.0,13.0,8.43,0.5268610897927859,2606,1.3729108017094775,03:00
macd_15_21,0.03,29.786424086212012,0.6160756071060371,0.7181530425056725,0.4158415841584158,101.0,42.0,3.23,0.46853415195702225,2606,1.1762545865202567,03:00
macd_15_21,0.05,44.536375268769774,0.7071512559578745,0.7433672028257743,0.37681159420289856,69.0,26.0,3.2,0.4915579432079816,2606,1.272894119231763,03:00
macd_15_21,0.1,87.75787206327472,0.8744271970947848,0.5628941832441218,0.40476190476190477,42.0,17.0,7.85,0.513430544896393,2606,1.4582904946160253,03:00
macd_15_21,0.2,44.8707570661352,0.7089015357134125,0.7890563839817707,0.38235294117647056,34.0,13.0,6.4,0.5253261703760552,2606,1.257718504664303,03:00
