,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,position,highest_price,exit_price,stop_loss_triggered,signal
0,2024-02-17 04:00:00,71991000.0,72350000.0,69595000.0,70881000.0,428235765821.2329,6024.95766946,,0.0,0.0,0.0,0.0,,,0,,,,0
1,2024-02-18 04:00:00,70881000.0,71980000.0,70669000.0,71196000.0,246041523546.40265,3447.8004951,-1110000.0,0.0,1110000.0,0.0,555000.0,0.0,0.0,0,,,,0
2,2024-02-19 04:00:00,71196000.0,72412000.0,71100000.0,71950000.0,276621072934.7983,3840.3976597,315000.0,315000.0,0.0,105000.0,370000.0,0.28378378378378377,22.10526315789474,0,,,,0
3,2024-02-20 04:00:00,71964000.0,73100000.0,71010000.0,71621000.0,373881875171.0189,5198.28484443,768000.0,768000.0,0.0,270750.0,277500.0,0.9756756756756757,49.3844049247606,1,71964000.0,,,1
4,2024-02-21 04:00:00,71621000.0,72465000.0,71100000.0,71505000.0,261438184999.47183,3639.30730951,-343000.0,0.0,343000.0,216600.0,290600.0,0.7453544390915348,42.70504731861199,1,71964000.0,,,0
5,2024-02-22 04:00:00,71505000.0,72455000.0,71355000.0,71845000.0,231729955772.13217,3222.73099159,-116000.0,0.0,116000.0,180500.0,261500.0,0.6902485659655831,40.83710407239819,1,71964000.0,,,0
6,2024-02-23 04:00:00,71842000.0,72194000.0,71157000.0,71308000.0,200729340776.45715,2808.26082852,337000.0,337000.0,0.0,202857.14285714287,224142.85714285713,0.9050350541746336,47.507527601204416,1,71964000.0,,,0
7,2024-02-24 04:00:00,71308000.0,71467000.0,70542000.0,71067000.0,214111357287.12103,3017.6644450900003,-534000.0,0.0,534000.0,177500.0,262875.0,0.6752258678078935,40.306556911722964,1,71964000.0,,,0
8,2024-02-25 04:00:00,71070000.0,71595000.0,70907000.0,71084000.0,135255199981.3555,1899.76752185,-238000.0,0.0,238000.0,157777.77777777778,260111.11111111112,0.606578385305425,37.755915979792604,1,71964000.0,,,0
9,2024-02-26 04:00:00,71085000.0,73402000.0,70000000.0,73272000.0,329539505146.24365,4606.53005778,15000.0,15000.0,0.0,143500.0,234100.0,0.6129859034600598,38.003177966101696,1,71964000.0,,,0
10,2024-02-27 04:00:00,73287000.0,79183000.0,73133000.0,78785000.0,856123463451.8674,11109.94109416,2202000.0,2202000.0,0.0,330636.36363636365,212818.18181818182,1.5536095685604443,60.83974573435932,1,71964000.0,,,0
11,2024-02-28 04:00:00,78785000.0,88424000.0,77900000.0,85450000.0,1455113083357.6482,17584.271027799998,5498000.0,5498000.0,0.0,761250.0,195083.33333333334,3.9021785561725757,79.6009062391077,1,73287000.0,,,0
12,2024-02-29 04:00:00,85579000.0,90000000.0,83863000.0,85600000.0,1346097751369.595,15415.60839927,6794000.0,6794000.0,0.0,1225307.6923076923,180076.92307692306,6.804357112345152,87.18664477285166,1,78785000.0,,,0
13,2024-03-01 04:00:00,85640000.0,88500000.0,85406000.0,87501000.0,597178473090.3934,6861.25463339,61000.0,61000.0,0.0,1142142.857142857,167214.2857142857,6.830414352840666,87.2292837270198,1,85579000.0,,,0
14,2024-03-02 04:00:00,87501000.0,88300000.0,86090000.0,86637000.0,510681064053.5329,5873.99141164,1861000.0,1861000.0,0.0,1275071.4285714286,167214.2857142857,7.625373771892354,88.40629952456419,1,85640000.0,,,0
15,2024-03-03 04:00:00,86637000.0,87828000.0,85000000.0,87571000.0,503313958730.4383,5828.2778867199995,-864000.0,0.0,864000.0,1275071.4285714286,149642.85714285713,8.52076372315036,89.49664093051238,1,87501000.0,,,0
16,2024-03-04 04:00:00,87571000.0,93990000.0,87123000.0,92859000.0,1034333766341.3424,11431.56188572,934000.0,934000.0,0.0,1319285.7142857143,149642.85714285713,8.816229116945108,89.81278871869682,1,87501000.0,,,0
17,2024-03-05 04:00:00,92859000.0,97000000.0,91200000.0,91773000.0,1727979342134.7734,18267.93790987,5288000.0,5288000.0,0.0,1642142.857142857,149642.85714285713,10.973747016706444,91.64839545545146,1,87571000.0,,,0
18,2024-03-06 04:00:00,91720000.0,94917000.0,88024000.0,94000000.0,1622945020119.171,17723.52277254,-1139000.0,0.0,1139000.0,1642142.857142857,206500.0,7.952265652023521,88.82964336772149,1,92859000.0,,,0
19,2024-03-07 04:00:00,94000000.0,95678000.0,92670000.0,94920000.0,566180645765.9167,6025.76233454,2280000.0,2280000.0,0.0,1805000.0,198214.2857142857,9.106306306306307,90.10518809056873,1,92859000.0,,,0
20,2024-03-08 04:00:00,94920000.0,98543000.0,94000000.0,96498000.0,796900305689.4933,8340.26455605,920000.0,920000.0,0.0,1846642.857142857,198214.2857142857,9.316396396396396,90.30669274835824,1,94000000.0,,,0
21,2024-03-09 04:00:00,96433000.0,97388000.0,95120000.0,95390000.0,440585067111.5239,4584.50494987,1513000.0,1513000.0,0.0,1954714.2857142857,160071.42857142858,12.211512717536813,92.43084405714865,1,94920000.0,,,0
22,2024-03-10 04:00:00,95390000.0,98445000.0,95223000.0,97830000.0,544118169508.77295,5589.91707786,-1043000.0,0.0,1043000.0,1954714.2857142857,217571.42857142858,8.98424162836507,89.98421675654347,1,96433000.0,,,0
23,2024-03-11 04:00:00,97830000.0,101940000.0,95132000.0,100600000.0,1375692902104.7085,13858.4107861,2440000.0,2440000.0,0.0,2127928.5714285714,217571.42857142858,9.780367695338148,90.72387855163383,1,96433000.0,,,0
24,2024-03-12 04:00:00,100503000.0,102350000.0,99000000.0,100770000.0,837611758519.6345,8297.94540032,2673000.0,2673000.0,0.0,2161571.4285714286,217571.42857142858,9.934996717005909,90.85504983787679,1,97830000.0,,,0
25,2024-03-13 04:00:00,100785000.0,104865000.0,100001000.0,103967000.0,810379823518.666,7878.34605193,282000.0,282000.0,0.0,1789000.0,217571.42857142858,8.2225869993434,89.15705538943472,1,100503000.0,,,0
26,2024-03-14 04:00:00,103968000.0,105000000.0,100000000.0,100936000.0,986911114344.0782,9566.03774788,3183000.0,3183000.0,0.0,1531071.4285714286,217571.42857142858,7.0370978332239,87.55769780646216,1,100785000.0,,,0
27,2024-03-15 04:00:00,100936000.0,104131000.0,95600000.0,100762000.0,1757199585347.7712,17720.24815725,-3032000.0,0.0,3032000.0,1526714.2857142857,434142.85714285716,3.516617308325107,77.85953664578173,1,103968000.0,,,0
28,2024-03-16 04:00:00,100787000.0,102407000.0,98100000.0,99643000.0,710921253488.0715,7109.20778181,-149000.0,0.0,149000.0,1393785.7142857143,444785.71428571426,3.1336116910229648,75.80808080808082,1,103968000.0,,,0
29,2024-03-17 04:00:00,99643000.0,99891000.0,94300000.0,98810000.0,1144688491922.442,11845.00240687,-1144000.0,0.0,1144000.0,1393785.7142857143,464785.71428571426,2.9987705547871526,74.9923136049193,1,103968000.0,,,0
30,2024-03-18 04:00:00,98810000.0,100299000.0,97623000.0,99185000.0,661805389734.5549,6666.86366497,-833000.0,0.0,833000.0,1327071.4285714286,524285.71428571426,2.531198910081744,71.6810062116594,1,103968000.0,,,0
31,2024-03-19 04:00:00,99058000.0,99925000.0,92027000.0,95366000.0,1234469062062.308,12939.6760824,248000.0,248000.0,0.0,967071.4285714285,524285.71428571426,1.844550408719346,64.84505962929259,0,103968000.0,99058000.0,,-1
32,2024-03-20 04:00:00,95366000.0,96008000.0,89845000.0,95938000.0,1124400967709.5183,12103.39805692,-3692000.0,0.0,3692000.0,967071.4285714285,706642.8571428572,1.36854341453553,57.7799590303858,0,,,,0
33,2024-03-21 04:00:00,95790000.0,100216000.0,95193000.0,95407000.0,987041006667.9712,10061.38276261,424000.0,424000.0,0.0,834500.0,706642.8571428572,1.180936015364399,54.14812754912866,0,,,,0
34,2024-03-22 04:00:00,95380000.0,96500000.0,92250000.0,93536000.0,675260407186.1802,7143.18081207,-410000.0,0.0,410000.0,768785.7142857143,735928.5714285715,1.0446471901387946,51.09180670274377,0,,,,0
35,2024-03-23 04:00:00,93577000.0,95609000.0,92222000.0,94575000.0,359788950702.2412,3837.76121037,-1803000.0,0.0,1803000.0,660714.2857142857,864714.2857142857,0.7640839253262844,43.31335456077917,0,,,,0
36,2024-03-24 04:00:00,94625000.0,95562000.0,93079000.0,95149000.0,315180396081.17804,3342.11256799,1048000.0,1048000.0,0.0,735571.4285714285,790214.2857142857,0.9308505830244961,48.20935349468658,0,,,,0
