,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,strategy_returns,cumulative_returns,benchmark_returns
305,2022-01-30 04:00:00,46689000.0,47746000.0,46645000.0,46862000.0,136355110012.8672,2893.78248212,165000.0,165000.0,0.0,516214.28571428574,894285.7142857143,0.5772364217252396,36.597964247733834,0,1,0.003533417564297592,0.6496963191313946,0.6538397142538217
306,2022-01-31 04:00:00,46921000.0,47500000.0,45624000.0,47322000.0,216175755290.7805,4662.646065,460000.0,460000.0,0.0,549071.4285714285,840857.1428571428,0.6529901461094121,39.50357161210751,0,1,0.009816055652767774,0.6560737743573867,0.660257841276927
307,2022-02-01 04:00:00,47351000.0,48270000.0,46869000.0,47511000.0,194593727916.4931,4097.33608888,189000.0,189000.0,0.0,562571.4285714285,770357.1428571428,0.7302735280482151,42.20566957826483,0,1,0.003993914035754997,0.6586940766132834,0.6628948543364203
308,2022-02-02 04:00:00,47511000.0,47921000.0,46000000.0,46432000.0,188452076431.2651,3999.18156331,-1079000.0,0.0,1079000.0,544500.0,847428.5714285715,0.6425320296695887,39.11838661671884,0,1,-0.02271053019300795,0.643734784898402,0.6478401607322234
309,2022-02-03 04:00:00,46432000.0,46600000.0,44770000.0,45286000.0,178823001531.12997,3928.96016315,-1146000.0,0.0,1146000.0,471142.85714285716,929285.7142857143,0.5069946195234435,33.64276241966745,0,1,-0.024681254307374223,0.6278466029658216,0.6318506529746611
310,2022-02-04 04:00:00,45286000.0,49505000.0,44830000.0,49355000.0,307420182186.10803,6517.9145746,4069000.0,4069000.0,0.0,761785.7142857143,583714.2857142857,1.3050660792951543,56.61729574773054,0,1,0.08985116813143135,0.6842593536496517,0.6886231722290421
311,2022-02-05 04:00:00,49351000.0,51488000.0,49234000.0,51125000.0,330224149648.9756,6526.48856779,1770000.0,1770000.0,0.0,888214.2857142857,290785.71428571426,3.0545320560058955,75.33624136677571,-1,0,0.035862627899908794,0.7087986922366213,0.7133190088179471
312,2022-02-06 04:00:00,51061000.0,51697000.0,50400000.0,50900000.0,186207789379.79263,3652.50306012,-225000.0,0.0,225000.0,874571.4285714285,306857.14285714284,2.850093109869646,74.02660217654172,-1,0,-0.0,0.7087986922366213,0.7101797075566456
313,2022-02-07 04:00:00,50930000.0,54000000.0,50862000.0,53788000.0,331074899611.0758,6329.22819333,2888000.0,2888000.0,0.0,987714.2857142857,306857.14285714284,3.218808193668529,76.29662326197308,-1,0,0.0,0.7087986922366213,0.7504743833017063
314,2022-02-08 04:00:00,53789000.0,55321000.0,52325000.0,52601000.0,571954586025.91,10668.33855736,-1187000.0,0.0,1187000.0,903571.4285714285,391642.85714285716,2.3071311325916466,69.76231180720234,0,0,-0.0,0.7087986922366213,0.7339128250920848
315,2022-02-09 04:00:00,52601000.0,54100000.0,52330000.0,53348000.0,284011849851.196,5332.24540165,747000.0,747000.0,0.0,895142.8571428572,391642.85714285716,2.285610067481306,69.56425201221205,0,0,0.0,0.7087986922366213,0.7443353052796056
316,2022-02-10 04:00:00,53353000.0,55380000.0,52604000.0,54900000.0,468003874879.02625,8697.73624691,1552000.0,1552000.0,0.0,1006000.0,259785.7142857143,3.872422326092934,79.47632752102027,-1,0,0.0,0.7087986922366213,0.7659895077575607
317,2022-02-11 04:00:00,54900000.0,54991000.0,52153000.0,52290000.0,278962730335.05023,5269.41389577,-2610000.0,0.0,2610000.0,907928.5714285715,446214.28571428574,2.0347366736033297,67.04821183669164,0,0,-0.0,0.7087986922366213,0.7295736131264636
318,2022-02-12 04:00:00,52267000.0,52778000.0,50835000.0,52224000.0,315834704244.8171,6106.64502034,-66000.0,0.0,66000.0,845714.2857142857,450928.5714285714,1.875495010296214,65.22337905580345,0,0,-0.0,0.7087986922366213,0.7286527514231486
319,2022-02-13 04:00:00,52224000.0,52297000.0,51065000.0,51633000.0,139830173407.37433,2701.40792522,-591000.0,0.0,591000.0,833928.5714285715,493142.85714285716,1.6910486674391658,62.83976532644383,0,0,-0.0,0.7087986922366213,0.7204068534434633
320,2022-02-14 04:00:00,51633000.0,52041000.0,50744000.0,51456000.0,218491248197.2059,4250.90031252,-177000.0,0.0,177000.0,801071.4285714285,505785.71428571426,1.5838158452196018,61.29755137735024,0,0,-0.0,0.7087986922366213,0.7179372697845728
321,2022-02-15 04:00:00,51457000.0,53740000.0,51101000.0,53323000.0,247335188544.85257,4676.10558396,1867000.0,1867000.0,0.0,920928.5714285715,505785.71428571426,1.8207880242903547,64.54891358766398,0,0,0.0,0.7087986922366213,0.74398649402835
322,2022-02-16 04:00:00,53285000.0,53998000.0,52769000.0,53121000.0,244321643364.50443,4575.2577218,-202000.0,0.0,202000.0,920928.5714285715,443142.85714285716,2.0781753707285624,67.51322197203748,0,0,-0.0,0.7087986922366213,0.7411680991182038
323,2022-02-17 04:00:00,53121000.0,53680000.0,50100000.0,50364000.0,337203180259.61346,6459.38906332,-2757000.0,0.0,2757000.0,920928.5714285715,558214.2857142857,1.64977607165707,62.260961947073596,0,0,-0.0,0.7087986922366213,0.702701194329723
324,2022-02-18 04:00:00,50401000.0,50479000.0,48369000.0,49031000.0,345068559631.0288,6976.80877435,-1333000.0,0.0,1333000.0,630285.7142857143,653428.5714285715,0.9645824223874071,49.09859781882929,0,0,-0.0,0.7087986922366213,0.684102578412768
325,2022-02-19 04:00:00,49030000.0,49289000.0,48271000.0,48841000.0,142558973405.88678,2922.01554031,-190000.0,0.0,190000.0,503857.14285714284,667000.0,0.755408010280574,43.033186920449,0,0,-0.0,0.7087986922366213,0.6814516129032245
326,2022-02-20 04:00:00,48841000.0,49107000.0,46650000.0,46992000.0,252992283279.1701,5324.51987546,-1849000.0,0.0,1849000.0,503857.14285714284,783000.0,0.6434957124612297,39.15408525754884,0,0,-0.0,0.7087986922366213,0.6556535327603515
327,2022-02-21 04:00:00,46992000.0,48128000.0,45800000.0,46333000.0,314082545484.06757,6693.60743615,-659000.0,0.0,659000.0,297571.4285714286,830071.4285714285,0.3584889424318045,26.388800912142898,1,1,-0.0,0.7087986922366213,0.6464588681772507
328,2022-02-22 04:00:00,46307000.0,47240000.0,44746000.0,45871000.0,305868221207.0656,6708.11295666,-462000.0,0.0,462000.0,297571.4285714286,778285.7142857143,0.38234214390602056,27.659009427698848,1,1,-0.009971294757516236,0.7017310515525879,0.640012836254045
329,2022-02-23 04:00:00,45871000.0,47530000.0,45734000.0,45979000.0,271550374606.09583,5817.60180647,108000.0,108000.0,0.0,251928.57142857142,778285.7142857143,0.3236967694566813,24.45399708798446,1,1,0.002354428724030466,0.7033832272969074,0.6415197008594697
330,2022-02-24 04:00:00,45979000.0,46096000.0,42580000.0,44658000.0,613491545680.6785,14010.00082676,-1321000.0,0.0,1321000.0,141071.42857142858,872642.8571428572,0.1616599819923058,13.916290868094706,1,1,-0.028730507405554717,0.6831746702761106,0.6230885143431175
331,2022-02-25 04:00:00,44658000.0,48500000.0,44489000.0,47291000.0,438405108526.8208,9282.3329102,2633000.0,2633000.0,0.0,329142.85714285716,686214.2857142857,0.47965025502237957,32.41646148434752,0,1,0.05895920103900765,0.7234541030056775,0.65982531532537
332,2022-02-26 04:00:00,47291000.0,49010000.0,47151000.0,47818000.0,229785741407.0877,4793.60436139,527000.0,527000.0,0.0,366785.71428571426,681500.0,0.5382035426055969,34.98909784682475,0,1,0.011143769427586658,0.7315161087210142,0.6671782565018406
333,2022-02-27 04:00:00,47818000.0,48576000.0,46868000.0,47568000.0,224709662280.6493,4713.39490785,-250000.0,0.0,250000.0,366785.71428571426,657142.8571428572,0.5581521739130434,35.821416114405295,0,1,-0.005228156761052372,0.7276916278313857,0.6636901439892834
334,2022-02-28 04:00:00,47590000.0,50266000.0,45695000.0,49982000.0,414443490673.1101,8660.9762207,2414000.0,2414000.0,0.0,539214.2857142857,644500.0,0.8366396985481547,45.55273956070481,0,1,0.05074840228725197,0.7646208153016382,0.6973713584105358
335,2022-03-01 04:00:00,49982000.0,54777000.0,49874000.0,53086000.0,710451959244.4089,13440.66337016,3104000.0,3104000.0,0.0,627571.4285714285,644500.0,0.9737337914219216,49.33460609804031,0,1,0.062102356848465545,0.8121055700272651,0.740679763366446
336,2022-03-02 04:00:00,53086000.0,54829000.0,52789000.0,53141000.0,422881774710.64294,7892.25388756,55000.0,55000.0,0.0,631500.0,630071.4285714285,1.0022673166307676,50.056618729475716,0,1,0.0010360547036882828,0.8129469558229834,0.7414471481192085
337,2022-03-03 04:00:00,53140000.0,53890000.0,51529000.0,51771000.0,281085899142.6889,5317.02777004,-1370000.0,0.0,1370000.0,631500.0,531000.0,1.189265536723164,54.322580645161295,0,1,-0.025780470822905133,0.7919888005478194,0.722332291550395
338,2022-03-04 04:00:00,51810000.0,52194000.0,49951000.0,50014000.0,339501381547.42535,6672.93543952,-1757000.0,0.0,1757000.0,631500.0,561285.7142857143,1.1250954441333672,52.94329001736631,0,1,-0.03393791891213227,0.7651103488555105,0.697817836812143
339,2022-03-05 04:00:00,50088000.0,50119000.0,47814000.0,48626000.0,341492783638.3737,7046.99771472,-1388000.0,0.0,1388000.0,631500.0,646857.1428571428,0.9762588339222615,49.39934067162094,0,1,-0.027752229375774817,0.7438768309562933,0.6784518361424254
340,2022-03-06 04:00:00,48627000.0,49024000.0,47260000.0,48019000.0,211440436351.88815,4392.25406785,-607000.0,0.0,607000.0,631500.0,558142.8571428572,1.1314307652930637,53.08315821074752,0,1,-0.01248303376794313,0.7345909913562754,0.6699826989619365
341,2022-03-07 04:00:00,48019000.0,48890000.0,46800000.0,47232000.0,310007926511.661,6493.64688408,-787000.0,0.0,787000.0,631500.0,567285.7142857143,1.1131956685973305,52.67830542811178,0,1,-0.016389345883920936,0.722551525515725,0.6590021207724065
342,2022-03-08 04:00:00,47239000.0,48800000.0,46525000.0,48073000.0,261931965461.6518,5466.42307121,841000.0,841000.0,0.0,691571.4285714285,534285.7142857143,1.2943850267379677,56.41533620790117,0,1,0.01780572493224941,0.7354170792284351,0.6707361312646489
343,2022-03-09 04:00:00,48082000.0,52300000.0,47878000.0,51658000.0,463403053321.7383,9076.34550905,3585000.0,3585000.0,0.0,939928.5714285715,534285.7142857143,1.7592245989304813,63.757934008430645,0,1,0.07457408524535603,0.7902601351857071,0.7207556646947192
344,2022-03-10 04:00:00,51658000.0,52000000.0,48291000.0,48724000.0,498325730543.0413,10062.57253686,-2934000.0,0.0,2934000.0,939928.5714285715,649500.0,1.4471571538546135,59.13625741506381,0,1,-0.05679662394982388,0.7453760274650275,0.6798191762473479
345,2022-03-11 04:00:00,48724000.0,49941000.0,47802000.0,48335000.0,339499646900.89996,6958.12213771,-389000.0,0.0,389000.0,751857.1428571428,677285.7142857143,1.1101033537228433,52.608956417433035,0,1,-0.007983745176914914,0.7394251352007656,0.6743916731778089
346,2022-03-12 04:00:00,48372000.0,49098000.0,47951000.0,48764000.0,158479286073.72366,3258.84430384,429000.0,429000.0,0.0,744857.1428571428,677285.7142857143,1.099767981438515,52.37569060773481,0,1,0.00887555601530976,0.7459879444073679,0.680377274249357
347,2022-03-13 04:00:00,48763000.0,48904000.0,47980000.0,48574000.0,157039797301.47025,3237.9045539999997,-190000.0,0.0,190000.0,744857.1428571428,673000.0,1.1067713861175972,52.53400503778337,0,1,-0.0038963169551308185,0.7430813389312503,0.6777263087398135
348,2022-03-14 04:00:00,48546000.0,48770000.0,47186000.0,48200000.0,301786329110.96014,6277.1483135,-374000.0,0.0,374000.0,572428.5714285715,699714.2857142857,0.8180890159248674,44.997192588433464,0,1,-0.007699592374521336,0.7373599155203662,0.6725080924210279
349,2022-03-15 04:00:00,48200000.0,49515000.0,47781000.0,48748000.0,281381079241.2511,5806.19384291,548000.0,548000.0,0.0,389857.14285714284,699714.2857142857,0.5571661902817476,35.78077881211486,0,1,0.011369294605809044,0.7457431776304316,0.6801540350485532
350,2022-03-16 04:00:00,48791000.0,51307000.0,48402000.0,49503000.0,588878392984.8331,11861.97528578,755000.0,755000.0,0.0,439857.14285714284,699714.2857142857,0.6286239281339322,38.598470602983575,0,1,0.015487814884713291,0.7572931099171096,0.690688134836476
351,2022-03-17 04:00:00,49490000.0,51099000.0,49384000.0,49931000.0,390512104097.42615,7772.87434381,428000.0,428000.0,0.0,470428.5714285714,601857.1428571428,0.7816282933776406,43.871569411137756,0,1,0.008645940650061634,0.7638406212001536,0.6966597834579739
352,2022-03-18 04:00:00,49940000.0,50972000.0,49423000.0,50720000.0,272723776061.9364,5458.68818207,789000.0,789000.0,0.0,526785.7142857143,476357.14285714284,1.1058629479682112,52.51352890914269,0,1,0.01580180649296037,0.7759106828878211,0.7076682665476044
353,2022-03-19 04:00:00,50721000.0,51220000.0,50500000.0,50955000.0,276724638781.12463,5439.54770529,235000.0,235000.0,0.0,543571.4285714285,377214.28571428574,1.4410149592880135,59.03343417888449,0,1,0.004633280757097902,0.7795056949240718,0.7109470923094082
354,2022-03-20 04:00:00,50950000.0,51350000.0,50001000.0,50485000.0,225487724093.94455,4427.75451013,-470000.0,0.0,470000.0,543571.4285714285,367428.5714285714,1.479393468118196,59.66755527677591,0,1,-0.009223824943577652,0.7723156708515704,0.7043894407858007
355,2022-03-21 04:00:00,50485000.0,50850000.0,49832000.0,50011000.0,223949387351.5047,4455.79792124,-474000.0,0.0,474000.0,543571.4285714285,345071.4285714286,1.5752432208652452,61.168716341130136,0,1,-0.009388927404179515,0.7650644550848348,0.6977759794619922
356,2022-03-22 04:00:00,50010000.0,52396000.0,49967000.0,51800000.0,426705379545.4375,8279.48032618,1789000.0,1789000.0,0.0,611285.7142857143,345071.4285714286,1.7714758849099566,63.918141758159685,0,1,0.03577213013137115,0.792432440331016,0.7227369126018516
357,2022-03-23 04:00:00,51815000.0,52150000.0,51118000.0,51434000.0,270460765989.44415,5241.1907044,-366000.0,0.0,366000.0,355214.28571428574,371214.28571428574,0.9568982105060612,48.89872173058014,0,1,-0.00706563706563712,0.7868334003085999,0.7176303158834678
358,2022-03-24 04:00:00,51427000.0,53416000.0,51402000.0,52985000.0,378319125809.1709,7219.523046249999,1551000.0,1551000.0,0.0,466000.0,161642.85714285713,2.8828988068935044,74.2460452941846,-1,0,0.030155150289691734,0.810560479747855,0.7392705659113727
359,2022-03-25 04:00:00,52984000.0,54450000.0,52700000.0,54000000.0,310543284971.4946,5807.7582035000005,1015000.0,1015000.0,0.0,538500.0,133857.14285714287,4.022945570971184,80.09136300860511,-1,0,0.0,0.810560479747855,0.753432302712355
360,2022-03-26 04:00:00,54010000.0,54241000.0,53402000.0,53949000.0,174391745956.57214,3235.73577602,-51000.0,0.0,51000.0,507857.14285714284,137500.0,3.693506493506493,78.693967902601,-1,0,-0.0,0.810560479747855,0.7527207277597933
361,2022-03-27 04:00:00,53949000.0,54216000.0,53654000.0,54010000.0,192618155485.18024,3569.90207978,61000.0,61000.0,0.0,512214.28571428574,123928.57142857143,4.13314121037464,80.51875140354817,-1,0,0.0,0.810560479747855,0.7535718272128572
362,2022-03-28 04:00:00,54011000.0,57520000.0,54009000.0,57406000.0,430068980399.13873,7644.77184415,3396000.0,3396000.0,0.0,754785.7142857143,97214.28571428571,7.764144011756063,88.5898725687458,-1,0,0.0,0.810560479747855,0.8009543475834342
363,2022-03-29 04:00:00,57450000.0,57678000.0,56390000.0,57263000.0,396649700119.94507,6933.92005421,-143000.0,0.0,143000.0,715642.8571428572,107428.57142857143,6.66156914893617,86.94784344354768,-1,0,-0.0,0.810560479747855,0.7989591472262515
364,2022-03-30 04:00:00,57263000.0,57500000.0,56015000.0,56566000.0,254314637646.3354,4481.09230117,-697000.0,0.0,697000.0,661714.2857142857,157214.2857142857,4.208995910949568,80.80244221543829,-1,0,-0.0,0.810560479747855,0.789234289541242
365,2022-03-31 04:00:00,56565000.0,57227000.0,55550000.0,55900000.0,284296520951.8366,5022.38745198,-666000.0,0.0,666000.0,631142.8571428572,204785.7142857143,3.081967213114754,75.50200803212851,-1,0,-0.0,0.810560479747855,0.7799419578077896
366,2022-04-01 04:00:00,55900000.0,56790000.0,54246000.0,56379000.0,382733086965.7316,6920.21239087,479000.0,479000.0,0.0,609000.0,204785.7142857143,2.973840251133589,74.83542526112525,-1,0,0.0,0.810560479747855,0.7866251813818491
367,2022-04-02 04:00:00,56379000.0,57350000.0,55831000.0,56042000.0,223811380357.93405,3953.47010439,-337000.0,0.0,337000.0,592214.2857142857,228857.14285714287,2.587702871410736,72.12701174423663,-1,0,-0.0,0.810560479747855,0.781923205714922
368,2022-04-03 04:00:00,56042000.0,56999000.0,55830000.0,56888000.0,172819916130.28183,3062.32219136,846000.0,846000.0,0.0,652642.8571428572,195285.7142857143,3.3419897585954645,76.96908432314042,-1,0,0.0,0.810560479747855,0.7937269784574157
369,2022-04-04 04:00:00,56888000.0,57500000.0,55510000.0,55866000.0,327111834564.04144,5796.76624763,-1022000.0,0.0,1022000.0,652642.8571428572,234428.57142857142,2.7839731870810485,73.57275142926161,-1,0,-0.0,0.810560479747855,0.7794675745060818
370,2022-04-05 04:00:00,55866000.0,57645000.0,55866000.0,56449000.0,297560845814.062,5229.4869668,583000.0,583000.0,0.0,566500.0,234428.57142857142,2.4165143205362583,70.73040221171854,-1,0,0.0,0.810560479747855,0.7876018528853652
371,2022-04-06 04:00:00,56452000.0,56737000.0,53587000.0,54228000.0,347534969463.0131,6294.28637196,-2221000.0,0.0,2221000.0,566500.0,366928.5714285714,1.54389721627409,60.69023569023569,0,0,-0.0,0.810560479747855,0.756613461323807
372,2022-04-07 04:00:00,54247000.0,54488000.0,52754000.0,53980000.0,314237394096.86816,5860.96966454,-248000.0,0.0,248000.0,455714.28571428574,384642.85714285716,1.1847725162488394,54.228644283892905,0,0,-0.0,0.810560479747855,0.7531532537113502
373,2022-04-08 04:00:00,53987000.0,54700000.0,53200000.0,53577000.0,258243595936.7515,4779.9391923,-403000.0,0.0,403000.0,383214.28571428574,413428.5714285714,0.9269177608845889,48.10364924235632,0,0,-0.0,0.810560479747855,0.7475304163411081
374,2022-04-09 04:00:00,53666000.0,53898000.0,52754000.0,53099000.0,156733297595.9181,2953.06710478,-478000.0,0.0,478000.0,383214.28571428574,443928.5714285714,0.8632341110217218,46.329879101899834,0,0,-0.0,0.810560479747855,0.7408611452170987
375,2022-04-10 04:00:00,53099000.0,53800000.0,52974000.0,53567000.0,98997687507.70828,1859.27379649,468000.0,468000.0,0.0,412285.71428571426,443928.5714285714,0.9287208366854384,48.15216484524902,0,0,0.0,0.810560479747855,0.7473908918406058
376,2022-04-11 04:00:00,53567000.0,53950000.0,51001000.0,51204000.0,239440460928.1484,4584.0378089099995,-2363000.0,0.0,2363000.0,169714.2857142857,612714.2857142857,0.2769876428071812,21.690706591199557,1,1,-0.0,0.810560479747855,0.7144212523719151
377,2022-04-12 04:00:00,51204000.0,51331000.0,49608000.0,50135000.0,286046140733.4364,5674.69408474,-1069000.0,0.0,1069000.0,169714.2857142857,678857.1428571428,0.25,20.0,1,1,-0.02087727521287397,0.7936381855354798,0.6995060832682205
378,2022-04-13 04:00:00,50135000.0,51850000.0,49811000.0,51670000.0,174415681828.01163,3446.98455951,1535000.0,1535000.0,0.0,279357.14285714284,629071.4285714285,0.4440785738617009,30.751690517376957,0,1,0.030617333200358976,0.8179372703025479,0.7209230940953216
379,2022-04-14 04:00:00,51679000.0,51947000.0,50050000.0,50050000.0,164279338184.18863,3199.7540145000003,-1620000.0,0.0,1620000.0,279357.14285714284,697214.2857142857,0.40067616022948466,28.605909888823874,1,1,-0.03135281594735828,0.7922926336102675,0.6983201250139509
380,2022-04-15 04:00:00,50050000.0,51286000.0,50000000.0,50627000.0,128239041017.3282,2546.80521992,577000.0,577000.0,0.0,286357.14285714284,697214.2857142857,0.4107161151521361,29.11401597676108,1,1,0.011528471528471584,0.8014265566790613,0.706370688692933
381,2022-04-16 04:00:00,50627000.0,51100000.0,50251000.0,50375000.0,66749061919.02864,1317.40308897,-252000.0,0.0,252000.0,286357.14285714284,691142.8571428572,0.41432410086812727,29.294848374132258,1,1,-0.004977581132597275,0.7974373909713731,0.7028546712802752
382,2022-04-17 04:00:00,50375000.0,50863000.0,50100000.0,50330000.0,66216619037.12472,1311.22015649,-45000.0,0.0,45000.0,225928.57142857142,694357.1428571428,0.3253780475259747,24.549829245575907,1,1,-0.0008933002481389396,0.7967250399521432,0.702226811028015
383,2022-04-18 04:00:00,50329000.0,51225000.0,48626000.0,50803000.0,189191595588.25995,3815.32568847,473000.0,473000.0,0.0,259714.2857142857,621357.1428571428,0.4179790780549488,29.47709768950142,1,1,0.009397973375720348,0.8042126406653831,0.7088263199017732
384,2022-04-19 04:00:00,50786000.0,51904000.0,50550000.0,51452000.0,165813727110.49146,3244.02177499,649000.0,649000.0,0.0,264428.5714285714,621357.1428571428,0.42556615702954365,29.852431255543905,1,1,0.012774836131724587,0.8144863253649449,0.7178814599843718
385,2022-04-20 04:00:00,51451000.0,52326000.0,51015000.0,51126000.0,141726359658.85858,2745.30660382,-326000.0,0.0,326000.0,264428.5714285714,486000.0,0.5440917107583774,35.23700742432895,0,1,-0.006336002487755565,0.8093257379811898,0.7133329612679973
386,2022-04-21 04:00:00,51068000.0,53075000.0,51068000.0,51665000.0,195951164685.12317,3754.72304027,539000.0,539000.0,0.0,302928.5714285714,468285.71428571426,0.646888346552776,39.279429471149385,0,1,0.010542581074208801,0.8178581201893004,0.7208533318450706
387,2022-04-22 04:00:00,51651000.0,51800000.0,49526000.0,49657000.0,199039876411.698,3937.10598393,-2008000.0,0.0,2008000.0,302928.5714285714,582928.5714285715,0.5196667075113344,34.19609740364457,0,1,-0.03886576986354395,0.7860714347089923,0.6928368121442112
388,2022-04-23 04:00:00,49694000.0,50199000.0,49466000.0,49981000.0,103584352417.6433,2080.4677941600003,324000.0,324000.0,0.0,326071.4285714286,548785.7142857143,0.5941689444227515,37.27139124755061,0,1,0.006524759852588824,0.7912003620474485,0.6973574059604853
389,2022-04-24 04:00:00,49996000.0,50290000.0,49300000.0,49869000.0,86605830523.97556,1737.0995116,-112000.0,0.0,112000.0,292642.85714285716,556785.7142857143,0.5255933290570879,34.45173225697948,0,1,-0.0022408515235790016,0.7894273995106982,0.6957947315548597
390,2022-04-25 04:00:00,49869000.0,50579000.0,48600000.0,50165000.0,183606915841.22763,3729.0510842,296000.0,296000.0,0.0,313785.71428571426,388000.0,0.8087260677466862,44.71246819338422,0,1,0.005935551143997353,0.7941130862149668,0.6999246567697275
391,2022-04-26 04:00:00,50194000.0,51193000.0,48500000.0,48941000.0,195125896592.5713,3891.00386245,-1224000.0,0.0,1224000.0,313785.71428571426,399071.4285714286,0.7862896008591372,44.018036072144284,0,1,-0.024399481710355775,0.7747371384919105,0.6828468579082475
392,2022-04-27 04:00:00,48941000.0,50037000.0,48300000.0,49435000.0,167664239521.46594,3411.59809063,494000.0,494000.0,0.0,239428.57142857142,399071.4285714286,0.5999642026132092,37.49860163329232,0,1,0.010093786395864335,0.782557169680791,0.6897393682330605
393,2022-04-28 04:00:00,49434000.0,51299000.0,49340000.0,50971000.0,156470119293.1459,3106.43568738,1536000.0,1536000.0,0.0,349142.85714285716,283357.14285714284,1.2321653642551047,55.20045172219085,0,1,0.031071103469201944,0.8068720844705087,0.7111703315102119
394,2022-04-29 04:00:00,50956000.0,51175000.0,49412000.0,49722000.0,143012000249.00604,2853.97147678,-1249000.0,0.0,1249000.0,307928.5714285714,372571.4285714286,0.826495398773006,45.25034113571954,0,1,-0.024504129799297614,0.7871003861812136,0.6937437213974762
395,2022-04-30 04:00:00,49769000.0,49979000.0,49243000.0,49567000.0,91265541202.83542,1836.91395993,-155000.0,0.0,155000.0,307928.5714285714,365642.85714285716,0.8421566712248485,45.71580063626723,0,1,-0.0031173323679658527,0.7846467326705324,0.6915810916396907
396,2022-05-01 04:00:00,49534000.0,49950000.0,48500000.0,48875000.0,155036441673.56476,3149.95443421,-692000.0,0.0,692000.0,307928.5714285714,411857.14285714284,0.7476586888657648,42.78058946114915,0,1,-0.01396090140617745,0.7736923569970399,0.6819259962049324
397,2022-05-02 04:00:00,48803000.0,50210000.0,48663000.0,49260000.0,131920642646.75024,2657.1140943,385000.0,385000.0,0.0,301642.85714285716,411857.14285714284,0.7323968088796393,42.27650415457003,0,1,0.0078772378516625,0.7797869157171189,0.6872976894742706
398,2022-05-03 04:00:00,49219000.0,49850000.0,48674000.0,48807000.0,126580953596.88664,2565.02050531,-453000.0,0.0,453000.0,255285.7142857143,444214.28571428574,0.5746904647049365,36.495455937914834,0,1,-0.009196102314250942,0.7726159154568701,0.680977229601517
399,2022-05-04 04:00:00,48842000.0,50888000.0,48638000.0,50685000.0,176836523175.97717,3569.81674425,1878000.0,1878000.0,0.0,389428.5714285714,420928.5714285714,0.9251654505345325,48.056412516527104,0,1,0.03847808715962864,0.8023446979927359,0.7071799307958466
400,2022-05-05 04:00:00,50684000.0,50999000.0,47367000.0,47502000.0,282575422673.7364,5734.4830411,-3183000.0,0.0,3183000.0,350928.5714285714,648285.7142857143,0.5413177611282503,35.12045178354421,0,1,-0.06279964486534473,0.7519577358991998,0.6627692822859684
401,2022-05-06 04:00:00,47515000.0,47843000.0,46210000.0,46673000.0,243577847576.8808,5172.95396901,-829000.0,0.0,829000.0,350928.5714285714,564071.4285714285,0.6221349879701152,38.3528493364559,0,1,-0.01745189676224157,0.7388346471227181,0.6512027011943288
402,2022-05-07 04:00:00,46683000.0,47130000.0,46629000.0,46770000.0,63294386830.6197,1351.03820229,97000.0,97000.0,0.0,334714.28571428574,564071.4285714285,0.5933898948967964,37.240721608519436,0,1,0.002078289375013309,0.7403701593197249,0.6525560888492009
403,2022-05-08 04:00:00,46770000.0,46818000.0,44624000.0,45300000.0,191832211227.26135,4206.26170715,-1470000.0,0.0,1470000.0,334714.28571428574,661071.4285714285,0.5063209076175041,33.61308370992039,0,1,-0.0314304041051956,0.717100026024878,0.6320459872753647
404,2022-05-09 04:00:00,45300000.0,45500000.0,41500000.0,41842000.0,290478730006.6972,6669.49496507,-3458000.0,0.0,3458000.0,313571.4285714286,908071.4285714285,0.3453158184535515,25.668011459977777,1,1,-0.07633554083885208,0.6623598077027141,0.5837984150016735
405,2022-05-10 04:00:00,41842000.0,43110000.0,40150000.0,41641000.0,498103203525.94147,11953.09216764,-201000.0,0.0,201000.0,313571.4285714286,835000.0,0.37553464499572287,27.30099502487562,1,1,-0.004803785669901028,0.6591779731501534,0.5809939725415776
406,2022-05-11 04:00:00,41590000.0,43980000.0,39700000.0,40817000.0,1262385761235.9182,30251.26161369,-824000.0,0.0,824000.0,278285.71428571426,893857.1428571428,0.3113313089339939,23.74162096282754,1,1,-0.019788189524747257,0.6461340344869194,0.569497153700189
407,2022-05-12 04:00:00,40784000.0,41178000.0,37000000.0,38210000.0,978918481120.6064,25013.39174807,-2607000.0,0.0,2607000.0,168571.42857142858,1080071.4285714286,0.1560743337080881,13.500371832275036,1,1,-0.0638704461376387,0.6048651654395274,0.5331231164192426
408,2022-05-13 04:00:00,38201000.0,41324000.0,38129000.0,40103000.0,549796186470.7734,13743.50833297,1893000.0,1893000.0,0.0,303785.71428571426,990857.1428571428,0.30658881199538635,23.464827586206894,1,1,0.04954200471080861,0.6348313983151365,0.5595351043643256
409,2022-05-14 04:00:00,40087000.0,40184000.0,38400000.0,39309000.0,229077102892.83615,5816.00730275,-794000.0,0.0,794000.0,303785.71428571426,1036500.0,0.2930880022052236,22.66574291195907,1,1,-0.019799017529860574,0.6222623603313892,0.548456859024444
410,2022-05-15 04:00:00,39287000.0,40363000.0,38986000.0,39880000.0,160821245463.3057,4050.81019363,571000.0,571000.0,0.0,344571.4285714286,987071.4285714285,0.34908459367537453,25.87566378801695,1,1,0.014525935536391144,0.6313013032642855,0.5564237080031246
