,day_starting_at_9am,open,high,low,close,volume_krw,volume_market
59,2021-05-29 09:00:00,43723000.0,44812000.0,41405000.0,42688000.0,455335455609.8606,10628.41267526
60,2021-05-30 09:00:00,42688000.0,43827000.0,40580000.0,43177000.0,390380846749.3351,9194.80791712
61,2021-05-31 09:00:00,43177000.0,44235000.0,41304000.0,43761000.0,433619356290.74396,10111.066220159999
62,2021-06-01 09:00:00,43761000.0,44550000.0,42515000.0,43200000.0,394830519477.33984,9081.15492851
63,2021-06-02 09:00:00,43207000.0,44341000.0,42550000.0,43732000.0,321717797672.648,7405.760642220001
64,2021-06-03 09:00:00,43744000.0,45692000.0,43439000.0,45431000.0,393358009291.04706,8776.66953211
65,2021-06-04 09:00:00,45429000.0,45500000.0,42210000.0,42938000.0,423885446287.57837,9703.70957015
66,2021-06-05 09:00:00,42938000.0,43766000.0,41468000.0,41943000.0,293546032639.7488,6891.39874143
67,2021-06-06 09:00:00,41942000.0,42455000.0,41445000.0,41780000.0,200516487181.42853,4781.23144314
68,2021-06-07 09:00:00,41780000.0,42458000.0,38916000.0,39064000.0,351349641054.2827,8580.17805342
69,2021-06-08 09:00:00,39065000.0,39642000.0,36364000.0,38494000.0,476604724981.6908,12529.11360518
70,2021-06-09 09:00:00,38495000.0,43610000.0,37200000.0,43278000.0,724591188555.2808,17850.79538956
71,2021-06-10 09:00:00,43282000.0,44620000.0,41810000.0,42836000.0,698112613625.4917,16175.75407976
72,2021-06-11 09:00:00,42836000.0,43805000.0,42060000.0,43698000.0,703961074389.3296,16348.37533943
73,2021-06-12 09:00:00,43698000.0,44088000.0,40640000.0,41430000.0,659035780813.1942,15751.47878703
74,2021-06-13 09:00:00,41430000.0,45116000.0,40543000.0,44746000.0,531122435073.5828,12435.4854908
75,2021-06-14 09:00:00,44746000.0,47401000.0,44400000.0,46501000.0,868311615872.6334,18922.82336997
76,2021-06-15 09:00:00,46511000.0,47500000.0,45483000.0,46389000.0,489978887151.35284,10580.65997587
77,2021-06-16 09:00:00,46409000.0,46543000.0,44887000.0,45295000.0,492179952272.6588,10781.5432318
78,2021-06-17 09:00:00,45306000.0,46048000.0,44390000.0,44854000.0,485762760742.5949,10707.19704008
79,2021-06-18 09:00:00,44823000.0,44945000.0,42191000.0,42599000.0,663473218674.1248,15162.18446155
80,2021-06-19 09:00:00,42588000.0,43000000.0,41364000.0,42088000.0,396532888799.2468,9403.80354635
81,2021-06-20 09:00:00,42088000.0,42443000.0,39785000.0,41842000.0,542727572730.78064,13184.49590156
82,2021-06-21 09:00:00,41843000.0,42048000.0,36802000.0,37393000.0,900832746987.2739,23102.5613381
83,2021-06-22 09:00:00,37397000.0,39068000.0,33900000.0,37784000.0,1100785783862.6877,29986.86958363
84,2021-06-23 09:00:00,37784000.0,40099000.0,36726000.0,39077000.0,690395108283.8069,17696.3951684
85,2021-06-24 09:00:00,39077000.0,40705000.0,37770000.0,40098000.0,460328834123.54083,11788.00643035
86,2021-06-25 09:00:00,40100000.0,40956000.0,36901000.0,37152000.0,565595835274.6146,14567.87636139
87,2021-06-26 09:00:00,37152000.0,37999000.0,35522000.0,37629000.0,487595538776.1035,13300.23645376
88,2021-06-27 09:00:00,37617000.0,40000000.0,37253000.0,39985000.0,477496599478.453,12422.20134974
89,2021-06-28 09:00:00,39985000.0,40570000.0,39188000.0,39959000.0,507423356322.17267,12722.91550336
90,2021-06-29 09:00:00,39971000.0,42180000.0,39810000.0,41528000.0,540488614539.7225,13195.49436844
91,2021-06-30 09:00:00,41528000.0,41833000.0,40010000.0,40674000.0,374038855427.6796,9199.17468909
92,2021-07-01 09:00:00,40663000.0,40683000.0,38668000.0,39320000.0,360194809356.2367,9130.32512048
93,2021-07-02 09:00:00,39320000.0,39834000.0,38288000.0,39442000.0,250379065205.81564,6427.36915506
94,2021-07-03 09:00:00,39440000.0,40578000.0,38951000.0,40299000.0,196728282036.98206,4933.22955397
95,2021-07-04 09:00:00,40299000.0,41643000.0,40088000.0,40948000.0,204137532775.4473,4981.52353166
96,2021-07-05 09:00:00,40915000.0,40948000.0,38957000.0,39506000.0,345601003050.7225,8680.72316484
97,2021-07-06 09:00:00,39509000.0,40650000.0,39340000.0,39814000.0,250893123484.22366,6292.90393266
98,2021-07-07 09:00:00,39814000.0,40727000.0,39637000.0,39743000.0,231746067905.13367,5761.28681997
99,2021-07-08 09:00:00,39743000.0,39953000.0,38200000.0,39082000.0,318404853880.8934,8178.526671789999
100,2021-07-09 09:00:00,39069000.0,40070000.0,38123000.0,39820000.0,240777153564.4225,6163.10273495
101,2021-07-10 09:00:00,39801000.0,40302000.0,39124000.0,39626000.0,165740052954.24866,4161.71919637
102,2021-07-11 09:00:00,39633000.0,40580000.0,39250000.0,40194000.0,155055694807.25595,3892.50336161
103,2021-07-12 09:00:00,40194000.0,40570000.0,38850000.0,39193000.0,213052051083.5768,5361.07767221
104,2021-07-13 09:00:00,39177000.0,39363000.0,38297000.0,38713000.0,178535501090.68716,4602.44957727
105,2021-07-14 09:00:00,38741000.0,38975000.0,37600000.0,38592000.0,249612588010.58618,6508.67678169
106,2021-07-15 09:00:00,38590000.0,39045000.0,37088000.0,37606000.0,280398778393.4886,7363.60708143
107,2021-07-16 09:00:00,37606000.0,38053000.0,36750000.0,37199000.0,213113548297.35504,5695.87391285
108,2021-07-17 09:00:00,37199000.0,37800000.0,36824000.0,37205000.0,131612696296.66388,3533.68515996
109,2021-07-18 09:00:00,37205000.0,38172000.0,37000000.0,37663000.0,138465617249.63922,3688.50914112
110,2021-07-19 09:00:00,37663000.0,37704000.0,36500000.0,36799000.0,155861957828.68225,4208.48795672
111,2021-07-20 09:00:00,36799000.0,36937000.0,34820000.0,35305000.0,248406330735.08133,6998.98495576
112,2021-07-21 09:00:00,35339000.0,38374000.0,35000000.0,38013000.0,253633310553.2038,6880.93687268
113,2021-07-22 09:00:00,38012000.0,38470000.0,37428000.0,37925000.0,159613929614.47318,4209.60291091
114,2021-07-23 09:00:00,37922000.0,39113000.0,37790000.0,39108000.0,176644365075.1862,4624.03229131
115,2021-07-24 09:00:00,39113000.0,40240000.0,38919000.0,40112000.0,196353164978.12585,4969.11794139
116,2021-07-25 09:00:00,40076000.0,41110000.0,39547000.0,41070000.0,190643539619.39832,4748.42546082
117,2021-07-26 09:00:00,41054000.0,46800000.0,40864000.0,43001000.0,803409465489.3989,18124.954521030002
118,2021-07-27 09:00:00,43021000.0,45506000.0,42050000.0,45409000.0,467385408621.45624,10710.88094497
119,2021-07-28 09:00:00,45447000.0,47494000.0,45000000.0,46350000.0,547717509631.0625,11869.72271998
120,2021-07-29 09:00:00,46350000.0,46996000.0,45529000.0,45907000.0,272164212254.33475,5904.86424006
121,2021-07-30 09:00:00,45936000.0,48661000.0,44450000.0,48555000.0,426284796838.65125,9277.56945527
122,2021-07-31 09:00:00,48570000.0,48768000.0,47650000.0,47979000.0,248552503038.62796,5158.44167442
123,2021-08-01 09:00:00,47979000.0,49471000.0,46003000.0,46274000.0,325989173859.44476,6806.08556397
124,2021-08-02 09:00:00,46263000.0,46788000.0,45150000.0,45451000.0,327175849671.0313,7121.32542712
125,2021-08-03 09:00:00,45451000.0,46150000.0,44440000.0,44969000.0,335516584182.57196,7445.82457713
126,2021-08-04 09:00:00,44950000.0,46038000.0,44000000.0,45718000.0,291363934837.11224,6481.94468452
127,2021-08-05 09:00:00,45718000.0,47650000.0,43841000.0,47139000.0,473390293840.28876,10399.67917867
128,2021-08-06 09:00:00,47099000.0,49898000.0,46250000.0,49349000.0,453840993289.68115,9456.96848632
129,2021-08-07 09:00:00,49342000.0,51300000.0,49000000.0,50956000.0,550505738787.5818,10988.79383695
130,2021-08-08 09:00:00,50956000.0,51731000.0,50110000.0,50799000.0,456213636723.8092,8950.68143253
131,2021-08-09 09:00:00,50790000.0,53077000.0,49585000.0,52846000.0,545486912751.485,10539.78165913
132,2021-08-10 09:00:00,52862000.0,53491000.0,51800000.0,52339000.0,520878470417.8687,9910.23810999
133,2021-08-11 09:00:00,52335000.0,53500000.0,52219000.0,52590000.0,579202786491.2515,10943.96845795
134,2021-08-12 09:00:00,52585000.0,53395000.0,51391000.0,52079000.0,691538686333.4755,13202.59267402
135,2021-08-13 09:00:00,52078000.0,55313000.0,51767000.0,55146000.0,619038294155.9808,11542.23600174
136,2021-08-14 09:00:00,55145000.0,55742000.0,53573000.0,54812000.0,570678967849.8423,10406.46231641
137,2021-08-15 09:00:00,54817000.0,55166000.0,53349000.0,54636000.0,470845007276.4989,8686.54728059
138,2021-08-16 09:00:00,54638000.0,55704000.0,53700000.0,53863000.0,470451841173.91284,8599.29243939
139,2021-08-17 09:00:00,53863000.0,54649000.0,52500000.0,52660000.0,505480406480.1733,9398.259196680001
140,2021-08-18 09:00:00,52674000.0,53874000.0,51938000.0,52812000.0,757953791475.3573,14256.33672927
141,2021-08-19 09:00:00,52815000.0,55050000.0,52002000.0,55017000.0,744124182994.7227,13997.11722659
142,2021-08-20 09:00:00,55030000.0,57910000.0,54824000.0,57683000.0,702429945452.2936,12560.50365601
143,2021-08-21 09:00:00,57690000.0,58280000.0,56557000.0,57553000.0,526538062801.1976,9176.90265489
144,2021-08-22 09:00:00,57576000.0,58000000.0,56611000.0,57681000.0,420622994566.5057,7327.1797741
145,2021-08-23 09:00:00,57714000.0,58726000.0,57374000.0,57627000.0,637195815103.7274,10945.24369893
146,2021-08-24 09:00:00,57627000.0,57905000.0,55800000.0,56134000.0,960959159079.5452,16813.02809495
147,2021-08-25 09:00:00,56168000.0,57325000.0,55100000.0,57100000.0,628614221129.9324,11188.10656994
148,2021-08-26 09:00:00,57088000.0,57497000.0,54504000.0,55225000.0,527838423776.14746,9477.10372476
149,2021-08-27 09:00:00,55255000.0,57600000.0,54616000.0,57401000.0,466075659839.3081,8324.33196789
150,2021-08-28 09:00:00,57400000.0,57885000.0,56704000.0,57428000.0,318695080890.5329,5552.26274864
151,2021-08-29 09:00:00,57428000.0,58000000.0,56500000.0,57272000.0,664765748254.3783,11623.61867326
152,2021-08-30 09:00:00,57272000.0,57479000.0,55555000.0,55800000.0,827526275068.3098,14613.33339131
153,2021-08-31 09:00:00,55800000.0,56333000.0,55022000.0,55230000.0,616516258003.1985,11075.54698274
154,2021-09-01 09:00:00,55228000.0,56900000.0,54538000.0,56455000.0,505247782246.04785,9099.48005828
155,2021-09-02 09:00:00,56445000.0,58369000.0,56232000.0,57155000.0,515970812918.00903,8965.19366094
156,2021-09-03 09:00:00,57155000.0,59110000.0,56500000.0,57783000.0,667571204414.9666,11527.48633542
157,2021-09-04 09:00:00,57717000.0,58500000.0,57184000.0,57827000.0,419279027038.78033,7242.35579057
158,2021-09-05 09:00:00,57836000.0,59650000.0,57217000.0,59212000.0,439317277734.582,7573.37229192
159,2021-09-06 09:00:00,59212000.0,61056000.0,58810000.0,60839000.0,426546418425.84424,7151.92707503
160,2021-09-07 09:00:00,60839000.0,61113000.0,55000000.0,56672000.0,1160638810012.4539,19856.738414429998
161,2021-09-08 09:00:00,56668000.0,57250000.0,53154000.0,55580000.0,701590969807.58,12683.32987229
162,2021-09-09 09:00:00,55576000.0,56567000.0,54701000.0,55900000.0,418872318710.8933,7540.98052835
163,2021-09-10 09:00:00,55879000.0,56850000.0,54701000.0,55031000.0,587118672586.7328,10524.62607334
164,2021-09-11 09:00:00,55031000.0,55400000.0,54316000.0,54800000.0,233572715191.50046,4246.7897401
165,2021-09-12 09:00:00,54800000.0,55580000.0,54316000.0,55078000.0,244803798485.11185,4456.2475134100005
166,2021-09-13 09:00:00,55078000.0,56663000.0,53600000.0,54274000.0,419768907821.3112,7678.99872171
167,2021-09-14 09:00:00,54340000.0,56857000.0,54120000.0,56564000.0,333704711921.34143,5994.88062518
168,2021-09-15 09:00:00,56564000.0,57600000.0,56011000.0,57207000.0,295924748212.92676,5204.48354612
169,2021-09-16 09:00:00,57178000.0,57500000.0,56446000.0,57277000.0,305839184427.866,5358.40400108
170,2021-09-17 09:00:00,57277000.0,57836000.0,56942000.0,57642000.0,397042475608.0333,6908.81118369
171,2021-09-18 09:00:00,57642000.0,58980000.0,57574000.0,58597000.0,288291394889.2499,4935.406085709999
172,2021-09-19 09:00:00,58597000.0,58805000.0,57466000.0,57976000.0,279811883170.7576,4821.3843762
173,2021-09-20 09:00:00,58030000.0,58142000.0,53496000.0,53801000.0,608008065738.9528,10951.54124671
174,2021-09-21 09:00:00,53801000.0,54400000.0,50211000.0,50699000.0,602640099332.8099,11491.19131035
175,2021-09-22 09:00:00,50699000.0,54153000.0,50059000.0,53856000.0,467187185035.5327,8922.15765938
176,2021-09-23 09:00:00,53853000.0,54656000.0,52571000.0,54410000.0,415384854012.3932,7737.69933454
177,2021-09-24 09:00:00,54405000.0,54534000.0,50900000.0,52176000.0,602952735214.0181,11468.26484925
178,2021-09-25 09:00:00,52176000.0,52452000.0,51056000.0,52326000.0,226758630503.67755,4371.92985367
179,2021-09-26 09:00:00,52326000.0,53607000.0,50803000.0,52798000.0,310948126899.37146,5945.40902076
180,2021-09-27 09:00:00,52798000.0,53800000.0,51747000.0,51834000.0,262697515793.77594,4963.31808383
181,2021-09-28 09:00:00,51831000.0,52103000.0,50222000.0,50309000.0,318673200792.9927,6216.15486117
182,2021-09-29 09:00:00,50309000.0,51799000.0,49924000.0,50800000.0,265067157875.95703,5199.8520123
183,2021-09-30 09:00:00,50800000.0,53673000.0,50731000.0,53523000.0,353760846438.2255,6716.78034563
184,2021-10-01 09:00:00,53523000.0,58582000.0,53070000.0,58348000.0,526629015325.6079,9344.90787537
185,2021-10-02 09:00:00,58348000.0,58999000.0,57660000.0,58228000.0,283012282143.45593,4852.9685803600005
186,2021-10-03 09:00:00,58238000.0,59390000.0,57250000.0,58567000.0,262002063227.56482,4489.39578954
187,2021-10-04 09:00:00,58466000.0,60331000.0,57346000.0,60020000.0,392304690362.0932,6699.98876873
188,2021-10-05 09:00:00,60020000.0,62500000.0,59547000.0,61666000.0,596248479174.788,9846.15636431
189,2021-10-06 09:00:00,61666000.0,67636000.0,61113000.0,67000000.0,864584706843.0698,13462.73768824
190,2021-10-07 09:00:00,66998000.0,67290000.0,65265000.0,65500000.0,584191782622.2512,8828.33453547
191,2021-10-08 09:00:00,65501000.0,68200000.0,65151000.0,65951000.0,559269632990.5442,8405.28755976
192,2021-10-09 09:00:00,65951000.0,67731000.0,65659000.0,67057000.0,337726926141.7395,5042.2522179299995
193,2021-10-10 09:00:00,67057000.0,69023000.0,66350000.0,67801000.0,375920524221.4952,5559.81442292
194,2021-10-11 09:00:00,67801000.0,71600000.0,67547000.0,70921000.0,657471668000.4491,9404.74824492
195,2021-10-12 09:00:00,70954000.0,71368000.0,67558000.0,69164000.0,628672206653.5323,8980.821520469999
196,2021-10-13 09:00:00,69188000.0,70700000.0,66865000.0,69857000.0,587847809013.9847,8568.72701657
197,2021-10-14 09:00:00,69857000.0,71470000.0,69400000.0,69783000.0,447309084626.59393,6362.5710958399995
198,2021-10-15 09:00:00,69784000.0,76721000.0,69420000.0,75688000.0,1145452749698.3083,15661.24926397
199,2021-10-16 09:00:00,75688000.0,76370000.0,73950000.0,74806000.0,589288907263.0604,7825.0005115
200,2021-10-17 09:00:00,74806000.0,76200000.0,74008000.0,75933000.0,404990697637.63635,5403.94853669
201,2021-10-18 09:00:00,75933000.0,77276000.0,74193000.0,76546000.0,632688540533.9479,8312.73781879
202,2021-10-19 09:00:00,76541000.0,79285000.0,75925000.0,78776000.0,696401614018.545,9018.17095087
203,2021-10-20 09:00:00,78776000.0,81750000.0,78001000.0,79917000.0,1152411111515.1873,14472.09742285
204,2021-10-21 09:00:00,79919000.0,80811000.0,76324000.0,76396000.0,1225371802278.793,15551.93334613
205,2021-10-22 09:00:00,76396000.0,77640000.0,74123000.0,74364000.0,903371302135.1926,11856.84444258
206,2021-10-23 09:00:00,74350000.0,75580000.0,73247000.0,74830000.0,529341477417.0786,7080.04234866
207,2021-10-24 09:00:00,74830000.0,75530000.0,73635000.0,74501000.0,454814496440.7718,6110.3785988
208,2021-10-25 09:00:00,74501000.0,77024000.0,74210000.0,76200000.0,521225048265.0583,6856.57775992
209,2021-10-26 09:00:00,76250000.0,76480000.0,73002000.0,73293000.0,619824450361.118,8258.18143151
210,2021-10-27 09:00:00,73293000.0,74200000.0,70180000.0,71845000.0,1053620820854.7568,14503.8250321
211,2021-10-28 09:00:00,71833000.0,74707000.0,71028000.0,73122000.0,630325919861.4268,8654.62147862
212,2021-10-29 09:00:00,73028000.0,75405000.0,72676000.0,74568000.0,529148496573.0781,7156.5495444
213,2021-10-30 09:00:00,74568000.0,74748000.0,72910000.0,73413000.0,443974248919.1151,6019.3726361
214,2021-10-31 09:00:00,73428000.0,74502000.0,71551000.0,72391000.0,547624687479.1433,7515.24771978
215,2021-11-01 09:00:00,72325000.0,73928000.0,71003000.0,72401000.0,459799779805.77875,6319.81024636
216,2021-11-02 09:00:00,72402000.0,75590000.0,72031000.0,74150000.0,567138389401.7821,7684.60605039
217,2021-11-03 09:00:00,74106000.0,75141000.0,72500000.0,74600000.0,586147364013.1627,7931.12310979
218,2021-11-04 09:00:00,74607000.0,74880000.0,73480000.0,73807000.0,426469535512.6226,5757.70198775
219,2021-11-05 09:00:00,73807000.0,75000000.0,73490000.0,74121000.0,410709736765.99615,5520.4236536
220,2021-11-06 09:00:00,74092000.0,74649000.0,73800000.0,74575000.0,277629666879.828,3742.0767138
221,2021-11-07 09:00:00,74576000.0,76700000.0,74481000.0,76536000.0,335634172962.1655,4447.00986585
222,2021-11-08 09:00:00,76649000.0,81586000.0,76534000.0,81403000.0,726433660922.1797,9132.13666783
223,2021-11-09 09:00:00,81402000.0,82700000.0,79987000.0,80857000.0,749642408219.2787,9216.26072135
224,2021-11-10 09:00:00,80813000.0,82520000.0,78510000.0,79660000.0,1059561087264.0408,13173.316255939999
225,2021-11-11 09:00:00,79663000.0,79732000.0,78543000.0,78917000.0,566786888469.356,7167.44682984
226,2021-11-12 09:00:00,78938000.0,79100000.0,76712000.0,78165000.0,555556239586.2133,7117.16534788
227,2021-11-13 09:00:00,78165000.0,78770000.0,77120000.0,77867000.0,338562919987.8282,4350.10453278
228,2021-11-14 09:00:00,77867000.0,79350000.0,77579000.0,79310000.0,300107299012.1013,3826.41658753
229,2021-11-15 09:00:00,79323000.0,80250000.0,77330000.0,77602000.0,550661898860.9288,6972.54522621
230,2021-11-16 09:00:00,77600000.0,77602000.0,73325000.0,73897000.0,972845801082.5906,12978.65608121
231,2021-11-17 09:00:00,73897000.0,74712000.0,72000000.0,73935000.0,727534439444.1946,9918.31995415
232,2021-11-18 09:00:00,73941000.0,74494000.0,70000000.0,70611000.0,1116607005545.3738,15304.60880992
233,2021-11-19 09:00:00,70602000.0,72376000.0,69150000.0,71813000.0,644660277293.9285,9106.09854129
234,2021-11-20 09:00:00,71813000.0,74090000.0,71500000.0,73669000.0,410541726042.7906,5649.73412587
235,2021-11-21 09:00:00,73669000.0,74200000.0,72695000.0,73047000.0,350690458560.52295,4787.87666179
236,2021-11-22 09:00:00,73096000.0,73498000.0,70285000.0,70589000.0,553218859712.912,7714.84906712
237,2021-11-23 09:00:00,70589000.0,72200000.0,69556000.0,71802000.0,602133383999.3546,8493.89979735
238,2021-11-24 09:00:00,71726000.0,72300000.0,70265000.0,71680000.0,468511820298.09436,6609.91155089
239,2021-11-25 09:00:00,71689000.0,74136000.0,71220000.0,73171000.0,658196555146.7008,9049.17474463
240,2021-11-26 09:00:00,73160000.0,73567000.0,68089000.0,68549000.0,883496099720.3064,12468.28912157
241,2021-11-27 09:00:00,68550000.0,70276000.0,68140000.0,70039000.0,338381741544.1163,4865.73785339
242,2021-11-28 09:00:00,70039000.0,72691000.0,68607000.0,72303000.0,380943799247.1356,5439.53030356
243,2021-11-29 09:00:00,72255000.0,73166000.0,71298000.0,72240000.0,431249801809.792,5965.74542692
244,2021-11-30 09:00:00,72241000.0,73300000.0,70000000.0,70702000.0,623384585488.2554,8717.7658615
245,2021-12-01 09:00:00,70771000.0,72850000.0,70500000.0,70936000.0,529661740005.61975,7443.52963772
246,2021-12-02 09:00:00,70936000.0,71500000.0,69958000.0,70539000.0,719755308272.1974,10208.00313323
247,2021-12-03 09:00:00,70563000.0,71189000.0,67034000.0,68053000.0,1053599225982.5276,15061.77754449
248,2021-12-04 09:00:00,68068000.0,68191000.0,56000000.0,62206000.0,1757512901445.4797,28348.959143120002
249,2021-12-05 09:00:00,62178000.0,63297000.0,59685000.0,61877000.0,749188784836.934,12124.69394126
250,2021-12-06 09:00:00,61877000.0,63103000.0,59016000.0,62626000.0,703577992750.93,11591.24846455
251,2021-12-07 09:00:00,62632000.0,64120000.0,62316000.0,63204000.0,509439926577.6897,8054.47784621
252,2021-12-08 09:00:00,63205000.0,63450000.0,60500000.0,62217000.0,462084243427.4263,7423.3492332099995
253,2021-12-09 09:00:00,62217000.0,62499000.0,59200000.0,59425000.0,425034996310.3946,6985.12525942
254,2021-12-10 09:00:00,59425000.0,61995000.0,59106000.0,59683000.0,466065446683.84814,7746.32503472
255,2021-12-11 09:00:00,59749000.0,61538000.0,59500000.0,61427000.0,219745359643.67993,3629.5367696
256,2021-12-12 09:00:00,61414000.0,62887000.0,60904000.0,62049000.0,226239759072.2335,3665.34563234
