,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_pct_change,volume__pct_change,ma_5,ma_50,mmt_120_score,rsi
49,2021-05-19 04:00:00,53260000.0,54139000.0,42595000.0,50359000.0,1875782994366.2263,37679.2482176,-0.0542910798122066,1.2217516265296284,54839000.0,69026680.0,,14.222222222222214
50,2021-05-20 04:00:00,50357000.0,53701000.0,48328000.0,50340000.0,1179431002210.4338,23113.38327977,-0.0003772910502591875,-0.3712327034882146,52926600.0,68600040.0,,13.637828258417912
51,2021-05-21 04:00:00,50341000.0,52726000.0,47430000.0,48125000.0,1004731015077.6334,20097.69551399,-0.04400079459674211,-0.14812226133227457,51151600.0,68102600.0,,12.606105733432614
52,2021-05-22 04:00:00,48154000.0,49260000.0,43957000.0,47317000.0,936561633739.6984,19959.72623226,-0.016789610389610354,-0.06784838958382089,49878200.0,67573120.0,,5.17066312582989
53,2021-05-23 04:00:00,47310000.0,48592000.0,39331000.0,40366000.0,1090005209276.7012,25017.59656969,-0.14690280448887294,0.16383713576254588,47301400.0,66884140.0,,3.375201088974137
54,2021-05-24 04:00:00,40361000.0,47114000.0,40030000.0,45603000.0,970254643657.0116,22124.47363989,0.12973789823118476,-0.10986237918913522,46350200.0,66334400.0,,14.35974773786674
55,2021-05-25 04:00:00,45604000.0,49113000.0,45197000.0,46639000.0,830259053708.7773,17741.84838329,0.022717803653268476,-0.14428747222540805,45610000.0,65721700.0,,18.03570915154826
56,2021-05-26 04:00:00,46647000.0,49081000.0,46171000.0,47132000.0,542922047730.67584,11390.84285771,0.010570552541864009,-0.34608114743773477,45411400.0,65126680.0,,19.38515313869867
57,2021-05-27 04:00:00,47132000.0,48120000.0,45423000.0,47157000.0,497168175503.24457,10599.21499312,0.000530425188831396,-0.08427337297992388,45379400.0,64621560.0,,24.04745042492918
58,2021-05-28 04:00:00,47166000.0,47450000.0,43009000.0,44086000.0,612422990925.7544,13642.29632059,-0.06512288737621141,0.2318225926384898,46123400.0,64009940.0,,21.91422762915873
59,2021-05-29 04:00:00,44057000.0,44812000.0,41405000.0,41828000.0,496855718654.20953,11552.64109914,-0.05121807376491405,-0.18870498655978019,45368400.0,63327020.0,,21.45248925954006
60,2021-05-30 04:00:00,41828000.0,43781000.0,40580000.0,43362000.0,399252223957.546,9425.8301611,0.03667399827866502,-0.1964423292963875,44713000.0,62627440.0,,27.48613312202852
61,2021-05-31 04:00:00,43335000.0,44235000.0,41304000.0,43480000.0,431048768253.0046,10060.15803347,0.0027212766938793376,0.07964024340372777,43982600.0,61929580.0,,31.16648209671466
62,2021-06-01 04:00:00,43480000.0,44550000.0,42515000.0,42909000.0,401975224750.9865,9231.61163766,-0.013132474701011976,-0.06744838552688615,43133000.0,61223560.0,,31.00965952914386
63,2021-06-02 04:00:00,42909000.0,44341000.0,42550000.0,44222000.0,324856601698.31744,7493.43296137,0.030599641100934605,-0.19184919443839377,43160200.0,60489800.0,,38.03657062653515
64,2021-06-03 04:00:00,44222000.0,45692000.0,43439000.0,45020000.0,386533659876.0416,8650.02212276,0.018045316810637146,0.18985933441180736,43798600.0,59794160.0,,39.934917511729985
65,2021-06-04 04:00:00,44999000.0,45554000.0,42210000.0,43241000.0,436348167483.6435,9947.90326409,-0.03951577076854729,0.1288749539265921,43774400.0,59084040.0,,40.60480147737766
66,2021-06-05 04:00:00,43250000.0,43766000.0,41630000.0,42407000.0,275680957779.7701,6444.71281775,-0.019287250526121014,-0.36820874172663054,43559800.0,58362120.0,,40.564224767468666
67,2021-06-06 04:00:00,42407000.0,42615000.0,41468000.0,41871000.0,210019357992.53336,5005.64838786,-0.012639422736812289,-0.2381796708631977,43352200.0,57647500.0,,53.83869815844513
68,2021-06-07 04:00:00,41871000.0,42458000.0,41310000.0,41382000.0,226949620974.10373,5424.88307781,-0.011678727520240795,0.0806128689440726,42784200.0,57014140.0,,35.79266240323123
69,2021-06-08 04:00:00,41382000.0,41647000.0,36364000.0,37785000.0,581817862651.1782,15111.5460813,-0.08692185007974484,1.5636432444959536,41337200.0,56317860.0,,24.580845199816252
70,2021-06-09 04:00:00,37785000.0,42379000.0,37200000.0,41315000.0,637054170707.4347,15943.6210806,0.09342331613073962,0.09493745655136876,40952000.0,55739020.0,,35.77959223585782
71,2021-06-10 04:00:00,41325000.0,44620000.0,41081000.0,42812000.0,775844759347.1976,17998.41289933,0.036233813384969116,0.21786308766433327,41033000.0,55209680.0,,40.09122006841505
72,2021-06-11 04:00:00,42793000.0,43682000.0,42042000.0,43211000.0,680088336106.2133,15821.4206455,0.009319816873773812,-0.12342214352463321,41301000.0,54788660.0,,47.72762686334597
73,2021-06-12 04:00:00,43194000.0,44088000.0,40640000.0,41740000.0,714514565741.2793,16995.78086549,-0.03404225775844116,0.050620232412998734,41372600.0,54454960.0,,49.76172424997292
74,2021-06-13 04:00:00,41740000.0,43580000.0,40543000.0,43450000.0,375277676720.3897,8995.93054218,0.040967896502156265,-0.4747795290484321,42505600.0,54099980.0,,50.236026177448764
75,2021-06-14 04:00:00,43466000.0,47401000.0,43120000.0,45962000.0,983923910180.858,21575.3697981,0.057813578826237055,1.6218556850477301,43435000.0,53807900.0,,55.899410534322115
76,2021-06-15 04:00:00,45971000.0,47500000.0,45483000.0,46771000.0,497099574993.3966,10738.63829469,0.017601496888734136,-0.49477843779401276,44226800.0,53485160.0,,59.076807370499196
77,2021-06-16 04:00:00,46771000.0,46884000.0,44887000.0,45558000.0,476220720099.66736,10406.78274299,-0.025934874174167732,-0.04200135333852695,44696200.0,53112320.0,,53.15481250590347
78,2021-06-17 04:00:00,45558000.0,46200000.0,44520000.0,44713000.0,513294967719.64136,11286.03921769,-0.018547785240791925,0.07785097551449427,45290800.0,52733600.0,,49.27665991235098
79,2021-06-18 04:00:00,44713000.0,45049000.0,42330000.0,42400000.0,631489342585.862,14342.39278338,-0.05172992194663739,0.2302659918746326,45080800.0,52315580.0,,48.06711100896346
80,2021-06-19 04:00:00,42400000.0,43000000.0,41364000.0,42034000.0,444495165197.8278,10530.23776709,-0.008632075471698086,-0.2961161254476897,44295200.0,51813340.0,,49.12387842345094
81,2021-06-20 04:00:00,42073000.0,42662000.0,39785000.0,41220000.0,503457533195.9765,12238.28567789,-0.01936527572917157,0.13265018973132547,43185000.0,51265720.0,,48.49060978437283
82,2021-06-21 04:00:00,41218000.0,42342000.0,37900000.0,38890000.0,808593620604.9517,20429.8533378,-0.05652595827268314,0.6060810838839856,41851400.0,50683120.0,,44.67657865504572
83,2021-06-22 04:00:00,38890000.0,39068000.0,33900000.0,38089000.0,1186194318749.7046,32274.56705346,-0.020596554384160415,0.4669845130143988,40526600.0,50052960.0,,50.73750606501699
84,2021-06-23 04:00:00,38089000.0,40099000.0,36726000.0,38772000.0,711804761205.3307,18308.59320256,0.017931686313633843,-0.39992566988889233,39801000.0,49466200.0,,42.841862298035245
85,2021-06-24 04:00:00,38772000.0,40705000.0,37770000.0,40320000.0,475744530883.5987,12230.31404193,0.03992571959145774,-0.33163620586353015,39458200.0,48908000.0,,43.00550129111934
86,2021-06-25 04:00:00,40372000.0,40956000.0,37083000.0,37545000.0,531644215955.66705,13562.76797557,-0.06882440476190477,0.1174993750705784,38723200.0,48290980.0,,35.96830113917781
87,2021-06-26 04:00:00,37573000.0,37999000.0,35522000.0,36999000.0,537822063629.44226,14638.98224436,-0.014542548941270494,0.011620266878423768,38345000.0,47666700.0,,37.695302361796
88,2021-06-27 04:00:00,36951000.0,39170000.0,36302000.0,38089000.0,414997101185.90967,10878.98789271,0.029460255682586034,-0.22837471860983116,38345000.0,47022980.0,,35.623491552695086
89,2021-06-28 04:00:00,38089000.0,40570000.0,37920000.0,39620000.0,540621341255.2557,13598.29700154,0.04019533198561254,0.30271112668102496,38514600.0,46405220.0,,32.04823369565217
90,2021-06-29 04:00:00,39620000.0,42100000.0,39591000.0,41877000.0,554627781136.4937,13598.80653726,0.056966178697627434,0.025908041012063565,38826000.0,45810780.0,,37.196525742988705
91,2021-06-30 04:00:00,41878000.0,42180000.0,40010000.0,40397000.0,349284746702.9212,8556.74309686,-0.035341595625283606,-0.3702357534503624,39396400.0,45241240.0,,36.684039424118886
92,2021-07-01 04:00:00,40397000.0,40810000.0,38668000.0,39199000.0,387259945285.16187,9758.69218807,-0.029655667500061877,0.10872275110982699,39836400.0,44655160.0,,36.02777214676667
93,2021-07-02 04:00:00,39199000.0,39834000.0,38288000.0,39000000.0,273384661739.47855,7014.00494448,-0.005076660118880638,-0.29405386467694294,40018600.0,44198860.0,,40.35077761380406
94,2021-07-03 04:00:00,38975000.0,40535000.0,38769000.0,40359000.0,197530026729.71747,4968.05623794,0.03484615384615375,-0.277464853101549,40166400.0,43776180.0,,45.499973134167966
95,2021-07-04 04:00:00,40329000.0,41500000.0,40050000.0,41178000.0,191481016509.9705,4687.08105075,0.02029287147848069,-0.03062324407024919,40026600.0,43401700.0,,49.887193811774814
96,2021-07-05 04:00:00,41178000.0,41643000.0,38957000.0,39724000.0,348457206827.8169,8721.5739634,-0.03531011705279519,0.8198002767009156,39892000.0,43056180.0,,52.35062006764374
97,2021-07-06 04:00:00,39745000.0,40650000.0,39340000.0,39545000.0,256347650675.23715,6429.69168296,-0.00450609203504182,-0.26433534548216076,39961200.0,42773400.0,,54.2528332749153
98,2021-07-07 04:00:00,39596000.0,40727000.0,39491000.0,40499000.0,213404821631.15985,5307.16799144,0.024124415223163442,-0.16751793484731758,40261000.0,42518380.0,,54.96578296624303
99,2021-07-08 04:00:00,40489000.0,40545000.0,38200000.0,38973000.0,334317130954.9501,8557.24438313,-0.03767994271463493,0.5665865859993084,39983800.0,42290660.0,,46.12195543271722
100,2021-07-09 04:00:00,38973000.0,39612000.0,38123000.0,39306000.0,236332602102.6314,6068.33168449,0.008544376876298942,-0.2930885670513913,39609400.0,42069980.0,,55.89949748743719
101,2021-07-10 04:00:00,39306000.0,40302000.0,39261000.0,39622000.0,177542830668.53494,4453.90168581,0.008039485065893137,-0.24875861777447883,39589000.0,41899920.0,,58.92480435522286
102,2021-07-11 04:00:00,39637000.0,40053000.0,39124000.0,39942000.0,140932219887.86102,3551.83026658,0.008076321235677142,-0.20620720444085072,39668400.0,41752420.0,,56.65350089766606
103,2021-07-12 04:00:00,39942000.0,40580000.0,39123000.0,39222000.0,212034220323.0077,5308.30728487,-0.018026137899954886,0.5045120306181379,39413000.0,41729540.0,,48.48253774592039
104,2021-07-13 04:00:00,39182000.0,39451000.0,38297000.0,38458000.0,193100102580.96603,4967.65199518,-0.019478863902911647,-0.08929746204738975,39310000.0,41586640.0,,35.289561999827896
105,2021-07-14 04:00:00,38458000.0,38975000.0,37600000.0,38655000.0,251444306356.37552,6557.9571173,0.005122471267356543,0.302144861631785,39179800.0,41426960.0,,41.57477268330431
106,2021-07-15 04:00:00,38631000.0,39045000.0,37088000.0,37345000.0,277376746019.99585,7266.53404846,-0.033889535635752144,0.10313393068787935,38724400.0,41231220.0,,41.12918660287082
107,2021-07-16 04:00:00,37345000.0,38053000.0,36750000.0,37758000.0,213489242124.9988,5705.40547952,0.011059044048734812,-0.23032754119334664,38287600.0,41043240.0,,44.17666916729182
108,2021-07-17 04:00:00,37731000.0,37867000.0,36824000.0,37402000.0,134217644136.71391,3602.64777177,-0.009428465490756932,-0.3713142507755546,37923600.0,40909560.0,,34.696201221405644
109,2021-07-18 04:00:00,37427000.0,38172000.0,37000000.0,37367000.0,142129157843.8667,3787.32099381,-0.0009357788353564489,0.05894540734967846,37705400.0,40820340.0,,28.534414779767943
110,2021-07-19 04:00:00,37362000.0,37750000.0,36500000.0,36599000.0,154839564105.05228,4171.74170786,-0.020552894264993182,0.08942856240060437,37294200.0,40685080.0,,30.924185081186664
111,2021-07-20 04:00:00,36599000.0,36937000.0,34820000.0,35335000.0,245143838576.91537,6886.45035056,-0.034536462744883756,0.583211887696838,36892200.0,40522180.0,,27.30702889176368
112,2021-07-21 04:00:00,35349000.0,38374000.0,35000000.0,37465000.0,233916694683.69415,6396.36119549,0.06028017546342146,-0.045798189170879966,36833600.0,40413300.0,,35.48603138155377
113,2021-07-22 04:00:00,37465000.0,38470000.0,37251000.0,37917000.0,186227794277.11295,4916.83546263,0.01206459362071266,-0.2038712990155187,36936600.0,40287200.0,,44.3698016634677
114,2021-07-23 04:00:00,37917000.0,38469000.0,37780000.0,37865000.0,142226332446.89993,3736.33038733,-0.0013714165150195967,-0.23627762977602274,37036200.0,40144100.0,,42.07980652962515
115,2021-07-24 04:00:00,37842000.0,40240000.0,37835000.0,40067000.0,220321021419.846,5612.65542503,0.05815396804436812,0.5490874132053054,37729800.0,40080620.0,,52.02585814440499
116,2021-07-25 04:00:00,40033000.0,40543000.0,39547000.0,40066000.0,173475465659.1056,4335.07927189,-2.495819502335017e-05,-0.21262408579465986,38676000.0,40033800.0,,50.581395348837205
117,2021-07-26 04:00:00,40066000.0,46305000.0,39922000.0,46030000.0,664450886489.7017,15055.78070232,0.1488543902560775,2.8302297328626604,40389000.0,40116980.0,,71.39803872265527
118,2021-07-27 04:00:00,46030000.0,46800000.0,42050000.0,43900000.0,566726760310.622,12988.69100405,-0.0462741690202042,-0.14707501813317891,41585600.0,40167340.0,,65.75199722125738
119,2021-07-28 04:00:00,43869000.0,47494000.0,43727000.0,46729000.0,584042332168.884,12717.41634053,0.06444191343963546,0.030553651372967616,43358400.0,40346220.0,,70.2803174922134
120,2021-07-29 04:00:00,46702000.0,47000000.0,45529000.0,45659000.0,275571300019.8694,5968.22734654,-0.022897986261208203,-0.5281655372539262,44476800.0,40433100.0,-26013000.0,71.13800467812469
121,2021-07-30 04:00:00,45659000.0,46400000.0,44450000.0,45347000.0,324016685649.31256,7147.58150163,-0.00683326397862416,0.175799822499477,45533000.0,40483800.0,-27650000.0,69.39432660362893
122,2021-07-31 04:00:00,45346000.0,48768000.0,45341000.0,47972000.0,359056154340.3486,7502.73497172,0.05788696054865805,0.1081409391643482,45921400.0,40579020.0,-25819000.0,74.20536777502977
123,2021-08-01 04:00:00,47972000.0,49471000.0,47400000.0,47688000.0,264249256696.66724,5471.32564247,-0.005920120070040835,-0.2640447643011685,46679000.0,40697980.0,-27127000.0,73.36865462120183
124,2021-08-02 04:00:00,47744000.0,48157000.0,45438000.0,45951000.0,377627359070.2507,8167.25392606,-0.03642425767488677,0.42905741265236785,46523400.0,40748000.0,-27139000.0,70.28457400659379
125,2021-08-03 04:00:00,45951000.0,46150000.0,44440000.0,44858000.0,352658094072.07776,7815.67585917,-0.023786207046636587,-0.06612144061714509,46363200.0,40725920.0,-32416000.0,70.80984222717538
126,2021-08-04 04:00:00,44870000.0,45892000.0,44000000.0,45732000.0,281335576037.4662,6272.63785169,0.019483704133042012,-0.2022426799029725,46440200.0,40705140.0,-31151000.0,69.11445086705203
127,2021-08-05 04:00:00,45725000.0,47227000.0,43841000.0,47110000.0,418440892371.32355,9259.8167098,0.030132073821394156,0.4873372868975472,46267800.0,40736180.0,-25303000.0,70.38268812912952
128,2021-08-06 04:00:00,47110000.0,49898000.0,46250000.0,49312000.0,492072568908.0436,10313.11680193,0.04674166843557637,0.17596673240859895,46592600.0,40828160.0,-25355000.0,73.1711266750334
129,2021-08-07 04:00:00,49346000.0,51146000.0,48921000.0,50130000.0,503813410211.4072,10091.81034089,0.01658825438027245,0.023859979290082656,47428400.0,40982760.0,-25844000.0,71.57867650212292
130,2021-08-08 04:00:00,50130000.0,51731000.0,49950000.0,50631000.0,501863390386.0653,9865.50720107,0.009994015559545266,-0.003870519890535773,48583000.0,41154700.0,-27710000.0,72.1795356258135
131,2021-08-09 04:00:00,50631000.0,53043000.0,49585000.0,52750000.0,517946183910.8639,10051.65737074,0.041851829906578875,0.032046158043978146,49986600.0,41385300.0,-25623000.0,66.82355297416383
132,2021-08-10 04:00:00,52750000.0,53491000.0,51800000.0,52325000.0,536855026743.6749,10205.47677502,-0.00805687203791472,0.03650735041628406,51029600.0,41654000.0,-25885000.0,73.06071057097498
133,2021-08-11 04:00:00,52296000.0,53500000.0,52061000.0,53072000.0,556254711887.1724,10520.3579617,0.014276158623984792,0.03613579863667726,51781600.0,41953660.0,-27838000.0,69.59530429409948
134,2021-08-12 04:00:00,53072000.0,53395000.0,51463000.0,51825000.0,732182777776.6647,13954.43712255,-0.023496382273138328,0.3162724955490832,52120600.0,42214720.0,-27977000.0,68.84243979953551
135,2021-08-13 04:00:00,51825000.0,54147000.0,51391000.0,53847000.0,561638109854.5668,10550.78504891,0.039015918958031914,-0.2329263581423907,52763800.0,42485260.0,-24900000.0,73.5170429393537
136,2021-08-14 04:00:00,53898000.0,55742000.0,53573000.0,54496000.0,617694119145.5176,11258.3291274,0.012052667743792655,0.09980805844081031,53113000.0,42824280.0,-24007000.0,70.26590457256461
137,2021-08-15 04:00:00,54454000.0,55166000.0,53349000.0,53952000.0,463300292004.9497,8542.71403019,-0.00998238402818552,-0.24995191366585678,53438400.0,43163340.0,-23650000.0,69.14893617021276
138,2021-08-16 04:00:00,53952000.0,55704000.0,53700000.0,54091000.0,467727929975.8147,8538.05137886,0.002576364175563395,0.009556734686490653,53642200.0,43483380.0,-18959000.0,77.57826263721371
139,2021-08-17 04:00:00,54093000.0,54649000.0,53050000.0,53662000.0,452555548131.9395,8380.58418013,-0.007931079107430072,-0.03243847731021687,54009600.0,43764220.0,-18937000.0,81.23314885766993
140,2021-08-18 04:00:00,53662000.0,53874000.0,51938000.0,53159000.0,780387373261.2384,14671.08702017,-0.009373485893183209,0.7244012950068215,53872000.0,43989860.0,-17098000.0,77.06040953144355
141,2021-08-19 04:00:00,53112000.0,54788000.0,52002000.0,54585000.0,747322571319.014,14116.36427916,0.026825184822889758,-0.04236972954091578,53889800.0,44273620.0,-14694000.0,77.1403674388207
142,2021-08-20 04:00:00,54585000.0,57473000.0,54345000.0,57131000.0,720158097678.2426,12957.27909694,0.04664285059998163,-0.036349060878526074,54525600.0,44632260.0,-7131000.0,77.69748494509388
143,2021-08-21 04:00:00,57137000.0,58280000.0,56557000.0,58163000.0,541844456267.4529,9448.97623593,0.018063748227757248,-0.24760346649668297,55340000.0,45015520.0,-262000.0,78.03056738083606
144,2021-08-22 04:00:00,58165000.0,58165000.0,56611000.0,57102000.0,416949613124.24567,7256.93924441,-0.018241837594346944,-0.2304994389045839,56028000.0,45350380.0,-4097000.0,71.73080797904493
145,2021-08-23 04:00:00,57097000.0,58726000.0,56998000.0,57682000.0,651952580103.2235,11203.89252381,0.010157262442646475,0.5636243794977451,56932600.0,45680460.0,-2884000.0,68.47191011235955
146,2021-08-24 04:00:00,57681000.0,57972000.0,56357000.0,56636000.0,919086213058.7648,16051.28429782,-0.018133906591310978,0.40974396161335247,57342800.0,46018700.0,-6272000.0,65.42838737384582
147,2021-08-25 04:00:00,56635000.0,57029000.0,55100000.0,56972000.0,669950805436.3807,11929.37810727,0.005932622360336204,-0.27106859409113426,57311000.0,46367240.0,-7228000.0,64.38053097345133
