,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,position,highest_price,exit_price,stop_loss_triggered,signal
52,2024-05-05 04:00:00,90219000.0,90759000.0,88331000.0,90054000.0,233195725525.81604,2598.55885656,2993000.0,2993000.0,0.0,632571.4285714285,955785.7142857143,0.661833943651446,39.82551603183882,1,90219000.0,,,0
53,2024-05-06 04:00:00,90054000.0,91681000.0,88500000.0,89250000.0,346250297407.7857,3840.66354423,-165000.0,0.0,165000.0,632571.4285714285,961071.4285714285,0.6581939799331104,39.693424768051635,1,90219000.0,,,0
54,2024-05-07 04:00:00,89264000.0,90157000.0,88365000.0,88939000.0,219959147411.38843,2462.6516871,-790000.0,0.0,790000.0,517071.4285714286,1017500.0,0.5081783081783082,33.69484267361757,1,90219000.0,,,0
55,2024-05-08 04:00:00,88979000.0,89126000.0,86500000.0,87661000.0,308141068098.95935,3514.0543832099997,-285000.0,0.0,285000.0,486357.14285714284,1037857.1428571428,0.46861665519614587,31.908711748441817,1,90219000.0,,,0
56,2024-05-09 04:00:00,87660000.0,87743000.0,85020000.0,86747000.0,306478122083.2493,3560.76241248,-1319000.0,0.0,1319000.0,486357.14285714284,884214.2857142857,0.5500444300832055,35.4857202418178,1,90219000.0,,,0
57,2024-05-10 04:00:00,86747000.0,88500000.0,85120000.0,85800000.0,311132683428.7197,3573.32023867,-913000.0,0.0,913000.0,486357.14285714284,929928.5714285715,0.5230048390813427,34.340326810570915,1,90219000.0,,,0
58,2024-05-11 04:00:00,85800000.0,86500000.0,85209000.0,86150000.0,132056158823.6421,1539.53938638,-947000.0,0.0,947000.0,486357.14285714284,931857.1428571428,0.5219224283305227,34.293628808864256,1,90219000.0,,,0
59,2024-05-12 04:00:00,86150000.0,86978000.0,85618000.0,86677000.0,83007825432.99431,963.57913366,350000.0,350000.0,0.0,511357.14285714284,861071.4285714285,0.5938614682704272,37.259290100968045,1,90219000.0,,,0
60,2024-05-13 04:00:00,86580000.0,88485000.0,85410000.0,87810000.0,269372673947.2923,3090.13173334,430000.0,430000.0,0.0,517857.14285714284,861071.4285714285,0.6014102032351721,37.55503755503756,1,90219000.0,,,0
61,2024-05-14 04:00:00,87747000.0,88225000.0,85801000.0,86126000.0,236180711976.76,2719.33042952,1167000.0,1167000.0,0.0,601214.2857142857,760428.5714285715,0.7906255870749577,44.15359597125321,1,90219000.0,,,0
62,2024-05-15 04:00:00,86126000.0,91663000.0,86001000.0,91604000.0,398454440588.2741,4466.92159067,-1621000.0,0.0,1621000.0,601214.2857142857,655571.4285714285,0.9170843320984964,47.83745382210855,1,90219000.0,,,0
63,2024-05-16 04:00:00,91604000.0,92860000.0,90250000.0,90682000.0,401250036270.5697,4378.48573728,5478000.0,5478000.0,0.0,992500.0,441857.14285714284,2.2462010992563854,69.19476121707086,1,91604000.0,,,0
64,2024-05-17 04:00:00,90682000.0,93123000.0,90450000.0,92540000.0,250701272086.3621,2731.88591908,-922000.0,0.0,922000.0,992500.0,497285.71428571426,1.995834530307383,66.62031931725559,1,91604000.0,,,0
65,2024-05-18 04:00:00,92540000.0,93500000.0,92048000.0,92896000.0,185362747680.16745,1996.03771821,1858000.0,1858000.0,0.0,876857.1428571428,497285.71428571426,1.7632864119505889,63.811206986173204,1,92540000.0,,,0
66,2024-05-19 04:00:00,92895000.0,93990000.0,92183000.0,92559000.0,193013398996.3164,2074.0550397,355000.0,355000.0,0.0,688428.5714285715,497285.71428571426,1.3843723068083886,58.06024096385542,1,92895000.0,,,0
67,2024-05-20 04:00:00,92554000.0,94899000.0,91843000.0,94890000.0,238492085528.40613,2566.12594702,-341000.0,0.0,341000.0,688428.5714285715,509857.14285714284,1.3502381619501262,57.45112064854555,1,92895000.0,,,0
68,2024-05-21 04:00:00,94887000.0,98150000.0,94515000.0,96182000.0,608998810557.4854,6297.38109489,2333000.0,2333000.0,0.0,855071.4285714285,453428.5714285714,1.8857908002520478,65.347453463617,1,94887000.0,,,0
69,2024-05-22 04:00:00,96182000.0,97020000.0,94640000.0,96056000.0,286008805360.4059,2978.21904557,1295000.0,1295000.0,0.0,947571.4285714285,433071.4285714286,2.1880257298367143,68.6326245537793,1,96182000.0,,,0
70,2024-05-23 04:00:00,96056000.0,96881000.0,93100000.0,93602000.0,332919569760.057,3495.05405289,-126000.0,0.0,126000.0,947571.4285714285,347857.14285714284,2.7240246406570843,73.14733127481253,1,96182000.0,,,0
71,2024-05-24 04:00:00,93602000.0,96160000.0,93000000.0,95710000.0,329300983807.5704,3487.41273968,-2454000.0,0.0,2454000.0,947571.4285714285,457928.5714285714,2.0692559663079084,67.41881384357372,0,96182000.0,93602000.0,,-1
72,2024-05-25 04:00:00,95710000.0,96598000.0,95192000.0,96277000.0,153559782821.03668,1601.21900317,2108000.0,2108000.0,0.0,1098142.857142857,390285.71428571426,2.8136896046852122,73.77867357711872,0,,,,0
73,2024-05-26 04:00:00,96270000.0,96590000.0,95816000.0,96154000.0,134151023499.38763,1394.9116457,560000.0,560000.0,0.0,1113142.857142857,390285.71428571426,2.8521229868228404,74.04028886354999,0,,,,0
74,2024-05-27 04:00:00,96180000.0,97360000.0,95050000.0,96442000.0,253221927945.7849,2637.03135334,-90000.0,0.0,90000.0,1082428.5714285714,396714.28571428574,2.7284839755131434,73.1794475564999,0,,,,0
75,2024-05-28 04:00:00,96419000.0,96690000.0,93654000.0,94449000.0,310688276444.02045,3278.1365324,239000.0,239000.0,0.0,1016142.8571428572,396714.28571428574,2.5613971912135396,71.9211324570273,0,,,,0
76,2024-05-29 04:00:00,94500000.0,95232000.0,93440000.0,93592000.0,234884956095.8103,2490.42316926,-1919000.0,0.0,1919000.0,1016142.8571428572,418000.0,2.430963773069036,70.8536706843311,0,,,,0
77,2024-05-30 04:00:00,93592000.0,96120000.0,93443000.0,95965000.0,250972734806.67072,2653.9448103,-908000.0,0.0,908000.0,624857.1428571428,482857.14285714284,1.2940828402366864,56.40959504771731,0,,,,-1
78,2024-05-31 04:00:00,95936000.0,96000000.0,93700000.0,94405000.0,218138002820.2216,2297.79039172,2344000.0,2344000.0,0.0,792285.7142857143,417000.0,1.8999657416923605,65.51683402244537,0,,,,0
79,2024-06-01 04:00:00,94405000.0,94920000.0,94200000.0,94745000.0,66679130627.87928,704.72189819,-1531000.0,0.0,1531000.0,659571.4285714285,526357.1428571428,1.2530872574297733,55.616454857555865,0,,,,0
80,2024-06-02 04:00:00,94799000.0,95626000.0,94500000.0,95118000.0,102468815684.5522,1078.45643151,394000.0,394000.0,0.0,662357.1428571428,526357.1428571428,1.2583796987379563,55.72046629010936,0,,,,0
81,2024-06-03 04:00:00,95118000.0,97358000.0,94667000.0,96472000.0,255535691435.81488,2657.5137200199997,319000.0,319000.0,0.0,685142.8571428572,502000.0,1.36482640865111,57.71359807460891,0,,,,0
82,2024-06-04 04:00:00,96472000.0,97927000.0,95520000.0,97564000.0,246619102273.6651,2552.5219253,1354000.0,1354000.0,0.0,615214.2857142857,502000.0,1.225526465566306,55.066811584937014,0,,,,0
83,2024-06-05 04:00:00,97570000.0,98989000.0,97049000.0,98386000.0,280657160214.91144,2861.25284864,1098000.0,1098000.0,0.0,601142.8571428572,502000.0,1.1974957313602732,54.493654493654496,0,,,,0
84,2024-06-06 04:00:00,98387000.0,99400000.0,98100000.0,98771000.0,205871023118.4162,2087.58697339,817000.0,817000.0,0.0,659500.0,493000.0,1.3377281947261663,57.223427331887194,0,,,,0
85,2024-06-07 04:00:00,98771000.0,99650000.0,97490000.0,97537000.0,319366226909.28723,3238.68353449,384000.0,384000.0,0.0,686928.5714285715,317714.28571428574,2.162095323741007,68.37539992890153,0,,,,0
86,2024-06-08 04:00:00,97579000.0,98180000.0,97219000.0,98056000.0,137279149108.07104,1402.57339976,-1192000.0,0.0,1192000.0,536357.1428571428,402857.14285714284,1.3313829787234042,57.10700433493041,0,,,,0
87,2024-06-09 04:00:00,98056000.0,98400000.0,97710000.0,98208000.0,91995681130.83328,938.64884403,477000.0,477000.0,0.0,530428.5714285715,402857.14285714284,1.3166666666666669,56.834532374100725,0,,,,0
88,2024-06-10 04:00:00,98208000.0,98300000.0,96980000.0,97658000.0,141537761384.00107,1452.18222884,152000.0,152000.0,0.0,541285.7142857143,396428.5714285714,1.3654054054054054,57.72394881170018,0,,,,0
89,2024-06-11 04:00:00,97658000.0,97658000.0,93821000.0,94838000.0,350380650828.1342,3683.31550377,-550000.0,0.0,550000.0,524214.28571428574,435714.28571428574,1.2031147540983607,54.60971798496912,0,,,,0
90,2024-06-12 04:00:00,94838000.0,98204000.0,94502000.0,96521000.0,299345623221.20996,3103.87913618,-2820000.0,0.0,2820000.0,524214.28571428574,500071.4285714286,1.0482788173118127,51.17852161785216,0,,,,0
91,2024-06-13 04:00:00,96498000.0,97170000.0,94107000.0,94773000.0,248097612112.71655,2600.94824048,1660000.0,1660000.0,0.0,642785.7142857143,435214.28571428574,1.4769407516822584,59.62761728067851,0,,,,0
92,2024-06-14 04:00:00,94773000.0,95202000.0,93001000.0,93403000.0,200126728065.79883,2121.88285007,-1725000.0,0.0,1725000.0,475357.14285714284,558428.5714285715,0.8512407265285238,45.98217370275685,0,,,,0
93,2024-06-15 04:00:00,93403000.0,94743000.0,93184000.0,93798000.0,101677638924.36026,1082.83093141,-1370000.0,0.0,1370000.0,475357.14285714284,546928.5714285715,0.8691393496147315,46.49944102850754,0,,,,0
94,2024-06-16 04:00:00,93798000.0,94597000.0,93546000.0,94305000.0,78148361892.75192,830.84712405,395000.0,395000.0,0.0,475428.5714285714,546928.5714285715,0.8692699490662138,46.50317892824704,0,,,,0
95,2024-06-17 04:00:00,94374000.0,94708000.0,91559000.0,94080000.0,294524059553.54346,3171.53037125,576000.0,576000.0,0.0,493785.71428571426,546928.5714285715,0.9028340080971659,47.4468085106383,0,,,,0
96,2024-06-18 04:00:00,94080000.0,94140000.0,91000000.0,91365000.0,266092130976.73203,2889.23044826,-294000.0,0.0,294000.0,397071.4285714286,567928.5714285715,0.6991573386995346,41.14729829755736,0,,,,0
97,2024-06-19 04:00:00,91365000.0,92727000.0,90638000.0,91643000.0,185062907451.62512,2015.33353837,-2715000.0,0.0,2715000.0,318642.85714285716,761857.1428571428,0.41824489030564416,29.490315330204268,0,,,,0
98,2024-06-20 04:00:00,91619000.0,93581000.0,91336000.0,91965000.0,186800172956.52393,2024.07295905,254000.0,254000.0,0.0,278428.5714285714,761857.1428571428,0.3654603412713295,26.76462510299369,0,,,,0
99,2024-06-21 04:00:00,91948000.0,92199000.0,89501000.0,90560000.0,244850784695.29495,2704.51046463,329000.0,329000.0,0.0,274500.0,761857.1428571428,0.3603037689855616,26.48700806396029,0,,,,0
100,2024-06-22 04:00:00,90568000.0,91086000.0,90075000.0,90915000.0,68767263881.76973,758.06687645,-1380000.0,0.0,1380000.0,274500.0,775285.7142857143,0.3540630182421227,26.14819350887936,0,,,,0
101,2024-06-23 04:00:00,90959000.0,91382000.0,90313000.0,90673000.0,52654488896.77828,579.6327198399999,391000.0,391000.0,0.0,268357.14285714284,775285.7142857143,0.34613967201031876,25.713503524741625,0,,,,0
102,2024-06-24 04:00:00,90672000.0,90766000.0,84649000.0,85301000.0,541184595009.632,6199.8994172,-287000.0,0.0,287000.0,257500.0,795785.7142857143,0.32357957095413337,24.44730774447308,0,,,,0
103,2024-06-25 04:00:00,85300000.0,87720000.0,83101000.0,87671000.0,405057571604.4728,4727.1029104,-5372000.0,0.0,5372000.0,257500.0,1140214.2857142857,0.22583474284282404,18.422935404742432,0,,,,0
104,2024-06-26 04:00:00,87672000.0,88356000.0,86114000.0,86240000.0,176958609950.89508,2030.65141207,2372000.0,2372000.0,0.0,426928.5714285714,938785.7142857143,0.4547667960130868,31.260460251046027,1,87672000.0,,,1
105,2024-06-27 04:00:00,86202000.0,87957000.0,85396000.0,87198000.0,173783837081.12088,2010.80060376,-1470000.0,0.0,1470000.0,308357.14285714284,1043785.7142857143,0.2954218846232806,22.805071315372416,1,87672000.0,,,0
106,2024-06-28 04:00:00,87172000.0,87510000.0,85456000.0,85720000.0,155925198066.1899,1804.41511776,970000.0,970000.0,0.0,377642.85714285716,920571.4285714285,0.41022656734947244,29.089408528198078,1,87672000.0,,,0
107,2024-06-29 04:00:00,85698000.0,86000000.0,84740000.0,85883000.0,100667746507.81628,1178.99527249,-1474000.0,0.0,1474000.0,377642.85714285716,928000.0,0.4069427339901478,28.923901745172046,1,87672000.0,,,0
108,2024-06-30 04:00:00,85882000.0,86889000.0,85370000.0,86581000.0,82096823918.4049,952.30696417,184000.0,184000.0,0.0,362571.4285714286,928000.0,0.39070197044334976,28.093867611246395,1,87672000.0,,,0
109,2024-07-01 04:00:00,86623000.0,89644000.0,86572000.0,89326000.0,218310747214.6895,2468.31711522,741000.0,741000.0,0.0,374357.14285714284,928000.0,0.4034020935960591,28.74458399605112,1,87672000.0,,,0
110,2024-07-02 04:00:00,89345000.0,89373000.0,86987000.0,87568000.0,134732740108.8363,1530.79549637,2722000.0,2722000.0,0.0,568785.7142857143,907000.0,0.6271066309655065,38.541212913218146,1,89345000.0,,,1
111,2024-07-03 04:00:00,87568000.0,87625000.0,84576000.0,85401000.0,224767817655.08228,2620.15901205,-1777000.0,0.0,1777000.0,568785.7142857143,840000.0,0.6771258503401361,40.37418242660853,1,89345000.0,,,0
112,2024-07-04 04:00:00,85400000.0,85644000.0,81207000.0,83190000.0,483666944966.0082,5838.29792644,-2168000.0,0.0,2168000.0,550642.8571428572,994857.1428571428,0.5534893739230328,35.62878402736055,1,89345000.0,,,0
113,2024-07-05 04:00:00,83190000.0,84064000.0,77335000.0,80628000.0,801362880732.2914,10072.2959753,-2210000.0,0.0,2210000.0,527142.8571428572,1152714.2857142857,0.4573057380096667,31.38021940641211,0,89345000.0,83190000.0,1.0,0
114,2024-07-06 04:00:00,80628000.0,82980000.0,79938000.0,82318000.0,210544704237.02283,2594.6145228200003,-2562000.0,0.0,2562000.0,527142.8571428572,1237142.857142857,0.4260969976905312,29.878542510121463,0,,,,0
115,2024-07-07 04:00:00,82319000.0,83202000.0,80500000.0,81287000.0,190165976595.27588,2324.13408419,1691000.0,1691000.0,0.0,620000.0,1237142.857142857,0.5011547344110855,33.38461538461539,1,82319000.0,,,1
116,2024-07-08 04:00:00,81287000.0,82700000.0,77880000.0,80000000.0,435512976945.4721,5445.07602584,-1032000.0,0.0,1032000.0,620000.0,1290357.142857143,0.4804871298090229,32.45466442325669,1,82319000.0,,,0
117,2024-07-09 04:00:00,80000000.0,82300000.0,79780000.0,81811000.0,208755987608.8399,2571.76678777,-1287000.0,0.0,1287000.0,620000.0,998571.4285714285,0.6208869814020029,38.305383936451896,1,82319000.0,,,0
118,2024-07-10 04:00:00,81886000.0,83825000.0,81351000.0,81759000.0,239200481066.2008,2897.96883055,1886000.0,1886000.0,0.0,585285.7142857143,998571.4285714285,0.5861230329041488,36.95318841886895,1,82319000.0,,,0
119,2024-07-11 04:00:00,81673000.0,83795000.0,81000000.0,81737000.0,236790165933.49265,2881.5966254699997,-213000.0,0.0,213000.0,585285.7142857143,908785.7142857143,0.6440304959522125,39.17387770712817,1,82319000.0,,,0
120,2024-07-12 04:00:00,81702000.0,82309000.0,80085000.0,82052000.0,169644699927.88095,2092.77014834,29000.0,29000.0,0.0,518071.4285714286,908785.7142857143,0.5700699520553328,36.308570284341215,1,82319000.0,,,0
121,2024-07-13 04:00:00,82094000.0,82730000.0,80700000.0,82389000.0,113201225389.98982,1381.71643542,392000.0,392000.0,0.0,546071.4285714285,803500.0,0.6796159658636323,40.462580713454,1,82319000.0,,,0
122,2024-07-14 04:00:00,82352000.0,84901000.0,81938000.0,84308000.0,236928191008.53375,2825.98220075,258000.0,258000.0,0.0,551357.1428571428,803500.0,0.6861943283847453,40.694854491775615,1,82352000.0,,,0
123,2024-07-15 04:00:00,84224000.0,89357000.0,84166000.0,89089000.0,422260589337.4125,4835.19126554,1872000.0,1872000.0,0.0,632142.8571428572,803500.0,0.786736598808783,44.03204139509428,1,84224000.0,,,0
124,2024-07-16 04:00:00,89089000.0,91544000.0,87300000.0,90560000.0,602759504434.8257,6730.14255786,4865000.0,4865000.0,0.0,785214.2857142857,803500.0,0.9772424215485821,49.42451218415611,1,89089000.0,,,0
