,index,day_starting_at_4am,open,high,low,close,volume_krw,volume_market,price_change,gain,loss,avg_gain,avg_loss,rs,rsi,signal,position,highest_price,exit_price,strategy_returns,strategy_returns2,cumulative_returns,cumulative_returns2,benchmark_returns
210,210,2021-10-27 04:00:00,75001000.0,75021000.0,70180000.0,72045000.0,1170107137333.698,16064.8825366,-1473000.0,0.0,1473000.0,1123642.857142857,675500.0,1.663423918790314,62.4543433380975,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.057648104014779
211,211,2021-10-28 04:00:00,72097000.0,74419000.0,71028000.0,72680000.0,604883592682.4431,8321.2850501,-2904000.0,0.0,2904000.0,1035785.7142857143,882928.5714285715,1.1731251516867567,53.98332216514034,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0166965154485075
212,212,2021-10-29 04:00:00,72675000.0,75405000.0,72155000.0,74400000.0,576673640666.3007,7813.44405959,578000.0,578000.0,0.0,1039785.7142857143,882928.5714285715,1.1776555294879054,54.07905490749685,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.024847348159012
213,213,2021-10-30 04:00:00,74400000.0,75064000.0,73000000.0,73436000.0,400030488116.72754,5410.43529106,1725000.0,1725000.0,0.0,808214.2857142857,882928.5714285715,0.9153790146428281,47.791011995269464,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0491729302102577
214,214,2021-10-31 04:00:00,73436000.0,74502000.0,71551000.0,71912000.0,585335039736.7827,8021.90035187,-964000.0,0.0,964000.0,808214.2857142857,912357.1428571428,0.8858529711109371,46.97359681169047,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0355788078349528
215,215,2021-11-01 04:00:00,71912000.0,73928000.0,71003000.0,72146000.0,456363948812.1152,6272.53615456,-1524000.0,0.0,1524000.0,792357.1428571428,1021214.2857142857,0.7758970413373435,43.690429302875145,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0140876849096783
216,216,2021-11-02 04:00:00,72146000.0,75590000.0,71978000.0,74345000.0,548594578142.6522,7449.51714926,234000.0,234000.0,0.0,704714.2857142857,1021214.2857142857,0.6900748408757081,40.83102263791748,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0173875029966297
217,217,2021-11-03 04:00:00,74345000.0,74682000.0,72500000.0,74450000.0,560086566296.8365,7588.77051219,2199000.0,2199000.0,0.0,771000.0,1021214.2857142857,0.7549835629852417,43.019409349966125,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.048397331941957
218,218,2021-11-04 04:00:00,74450000.0,75141000.0,73480000.0,73917000.0,482103659810.9472,6497.6096758799995,105000.0,105000.0,0.0,559000.0,1021214.2857142857,0.5473875638245786,35.374949147945586,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0498780195450763
219,219,2021-11-05 04:00:00,73917000.0,75000000.0,73490000.0,74013000.0,417148117140.9896,5609.72143167,-533000.0,0.0,533000.0,559000.0,783428.5714285715,0.7135302698760029,41.64094923911887,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0423617672359087
220,220,2021-11-06 04:00:00,74079000.0,74493000.0,73800000.0,74219000.0,282305059839.82666,3806.14554493,162000.0,162000.0,0.0,570571.4285714285,597500.0,0.9549312612074118,48.84730630465358,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0446462566807213
221,221,2021-11-07 04:00:00,74277000.0,75916000.0,74198000.0,75702000.0,300137274421.87213,3989.55424018,198000.0,198000.0,0.0,533142.8571428572,597500.0,0.8922893006575016,47.15395792532693,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0474384104466032
222,222,2021-11-08 04:00:00,75702000.0,80441000.0,75421000.0,79615000.0,681670653942.095,8625.16685747,1425000.0,1425000.0,0.0,634928.5714285715,528428.5714285715,1.2015409570154096,54.5772702155093,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0675334564889367
223,223,2021-11-09 04:00:00,79613000.0,82700000.0,79515000.0,80138000.0,772284979599.7666,9497.96116934,3911000.0,3911000.0,0.0,752642.8571428572,528428.5714285715,1.4243038659097051,58.75104544187342,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.1226855442584571
224,224,2021-11-10 04:00:00,80138000.0,82520000.0,79313000.0,81313000.0,781656981949.4143,9672.8497844,525000.0,525000.0,0.0,790142.8571428572,423214.28571428574,1.8670042194092826,65.12038617766527,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.1300889822740539
225,225,2021-11-11 04:00:00,81313000.0,81477000.0,78510000.0,78767000.0,860395270514.3002,10841.72960029,1175000.0,1175000.0,0.0,874071.4285714285,215785.7142857143,4.0506454816285995,80.20055053086905,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.1466585816422938
226,226,2021-11-12 04:00:00,78767000.0,79415000.0,76712000.0,77700000.0,582493855707.1785,7450.70321866,-2546000.0,0.0,2546000.0,832785.7142857143,397642.85714285716,2.0943057301957966,67.68257285498665,-1,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.1107554327133244
227,227,2021-11-13 04:00:00,77745000.0,78770000.0,77120000.0,77927000.0,341625556876.79834,4387.95982798,-1022000.0,0.0,1022000.0,709571.4285714285,470642.85714285716,1.507664288966459,60.12225382799733,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0963434067096298
228,228,2021-11-14 04:00:00,77927000.0,78999000.0,77500000.0,78049000.0,284754420502.44446,3636.61247779,182000.0,182000.0,0.0,722571.4285714285,401785.71428571426,1.7984,64.2652944539737,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.09890993188837
229,229,2021-11-15 04:00:00,78056000.0,80250000.0,77620000.0,77800000.0,518433936474.30023,6550.14674815,129000.0,129000.0,0.0,731785.7142857143,292928.5714285714,2.4981711777615216,71.41363446256796,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.1007290623722024
230,230,2021-11-16 04:00:00,77800000.0,78156000.0,73325000.0,74041000.0,967595783961.9672,12854.37136128,-256000.0,0.0,256000.0,715071.4285714285,311214.28571428574,2.2976818912095474,69.67566815144765,-1,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0971190049779305
231,231,2021-11-17 04:00:00,74041000.0,75099000.0,72000000.0,74051000.0,772895727813.064,10525.89178069,-3759000.0,0.0,3759000.0,558000.0,579714.2857142857,0.9625431246919666,49.045705675539935,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.044110388786259
232,232,2021-11-18 04:00:00,74079000.0,74494000.0,71633000.0,72444000.0,1019057998007.0704,13906.05141696,38000.0,38000.0,0.0,553214.2857142857,579714.2857142857,0.9542878265155249,48.83046466174894,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0446462566807213
233,233,2021-11-19 04:00:00,72444000.0,72860000.0,69150000.0,71785000.0,741598323723.2052,10478.12244791,-1635000.0,0.0,1635000.0,553214.2857142857,658428.5714285715,0.8402039487958342,45.658197252844424,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.021589835432149
234,234,2021-11-20 04:00:00,71785000.0,73600000.0,71420000.0,73369000.0,409206838218.02155,5649.91100674,-659000.0,0.0,659000.0,541642.8571428572,705500.0,0.7677432418750633,43.430698739977096,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0122967579992384
235,235,2021-11-21 04:00:00,73369000.0,74200000.0,72695000.0,73658000.0,334662773236.36993,4565.47790148,1584000.0,1584000.0,0.0,640642.8571428572,705500.0,0.9080692517971044,47.5910007428632,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0346339881262954
236,236,2021-11-22 04:00:00,73706000.0,73737000.0,70879000.0,70907000.0,529103733044.9146,7341.70495875,337000.0,337000.0,0.0,562928.5714285715,705500.0,0.7979143464614762,44.37999774749409,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.0393862902429736
237,237,2021-11-23 04:00:00,70917000.0,72000000.0,69556000.0,71900000.0,618081396616.153,8736.01788277,-2789000.0,0.0,2789000.0,283571.4285714286,904714.2857142857,0.31343754934470236,23.863909593652323,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0000564071467852
238,238,2021-11-24 04:00:00,71859000.0,72200000.0,70265000.0,71036000.0,475426401925.5137,6702.9459672,942000.0,942000.0,0.0,313357.14285714284,904714.2857142857,0.34636033475446076,25.725678766199493,0,0,,,0.0,0.0,1.710632821610008,1.6734131512409312,1.01334029021477
239,239,2021-11-25 04:00:00,71043000.0,74136000.0,70943000.0,73625000.0,666832487345.9238,9187.87108764,-816000.0,0.0,816000.0,229428.57142857142,963000.0,0.23824358403797655,19.24044566910267,0,0,,,-0.0,-0.0,1.710632821610008,1.6734131512409312,1.0018332322705283
240,240,2021-11-26 04:00:00,73625000.0,73799000.0,69201000.0,69289000.0,848506560694.3804,11909.39434777,2582000.0,2582000.0,0.0,413857.14285714284,781142.8571428572,0.5298098024871982,34.63239689181111,1,1,73625000.0,,0.0,0.0,1.710632821610008,1.6734131512409312,1.038244045520567
241,241,2021-11-27 04:00:00,69289000.0,70276000.0,68089000.0,69928000.0,395566133036.51,5704.14903672,-4336000.0,0.0,4336000.0,413857.14285714284,1017857.1428571428,0.4065964912280702,28.906405907004597,0,0,73625000.0,69289000.0,-0.05889303904923604,-0.06264995306500754,1.6098884560480249,1.5685738958573205,0.9770986984050875
242,242,2021-11-28 04:00:00,69928000.0,70278000.0,68607000.0,69656000.0,311724174742.7612,4482.16663732,639000.0,639000.0,0.0,446500.0,1017857.1428571428,0.43866666666666665,30.49119555143652,1,1,69928000.0,,0.0,0.0,1.6098884560480249,1.5685738958573205,0.9861097401040706
243,243,2021-11-29 04:00:00,69698000.0,73162000.0,69623000.0,73137000.0,488967851841.07306,6783.74523402,-230000.0,0.0,230000.0,437285.71428571426,1034285.7142857143,0.42279005524861873,29.71556159596156,0,1,69928000.0,,-0.0032890973572817783,-0.005278540276728361,1.6045933761817188,1.560294115371013,0.9828663291639045
244,244,2021-11-30 04:00:00,73158000.0,73300000.0,70000000.0,72293000.0,615762850644.5116,8597.95816512,3460000.0,3460000.0,0.0,684428.5714285715,1016000.0,0.6736501687289089,40.250357052843825,1,1,69928000.0,,0.04964274441160432,0.04964274441160432,1.6842497950400612,1.6377513973473066,1.03165851113336
245,245,2021-12-01 04:00:00,72293000.0,72850000.0,70500000.0,71308000.0,522378029833.025,7339.42391404,-865000.0,0.0,865000.0,684428.5714285715,809285.7142857143,0.8457193292144749,45.82058148431523,0,1,73158000.0,,-0.01182372399464171,-0.013796131731179329,1.6643356903254756,1.6151567633265802,1.0194604656409962
246,246,2021-12-02 04:00:00,71308000.0,71604000.0,69958000.0,70406000.0,697729245480.301,9888.91261856,-985000.0,0.0,985000.0,681714.2857142857,879642.8571428572,0.774989849776695,43.661649663754055,0,1,73158000.0,,-0.01362510893170843,-0.01362510893170843,1.6416589352458608,1.59315007648447,1.0055702057450675
247,247,2021-12-03 04:00:00,70409000.0,71189000.0,68809000.0,69150000.0,949328623661.9244,13483.25161513,-899000.0,0.0,899000.0,681714.2857142857,827071.4285714285,0.8242507988600052,45.182975903044074,0,1,73158000.0,,-0.012607281090480704,-0.012607281090480704,1.620962079594517,1.5730647856509095,0.9928926995050269
248,248,2021-12-04 04:00:00,69152000.0,69214000.0,56000000.0,61596000.0,1835557788739.4976,29338.7256345,-1257000.0,0.0,1257000.0,681714.2857142857,869785.7142857143,0.7837726862117105,43.93904516366649,0,0,73158000.0,69152000.0,-0.017852831314178585,-0.01981712565155025,1.592023317020836,1.5418911631356365,0.9751667536276842
249,249,2021-12-05 04:00:00,61605000.0,63297000.0,59685000.0,61641000.0,805378356101.8175,13027.87622413,-7547000.0,0.0,7547000.0,568571.4285714285,1408857.142857143,0.403569255729061,28.75307036555411,0,0,,,-0.0,-0.0,1.592023317020836,1.5418911631356365,0.8687405694301464
250,250,2021-12-06 04:00:00,61650000.0,62030000.0,59016000.0,61022000.0,651033736991.8226,10756.85871185,45000.0,45000.0,0.0,547714.2857142857,1408857.142857143,0.38876495639829645,27.993574766355138,0,0,,,0.0,0.0,1.592023317020836,1.5418911631356365,0.8693751498314832
251,251,2021-12-07 04:00:00,61066000.0,64120000.0,60728000.0,63400000.0,565547587296.0104,8965.21355851,-584000.0,0.0,584000.0,547714.2857142857,1251357.142857143,0.43769621553741644,30.444276809465194,1,1,61066000.0,,-0.0,-0.0,1.592023317020836,1.5418911631356365,0.8611397064008005
252,252,2021-12-08 04:00:00,63399000.0,63550000.0,60500000.0,62313000.0,469882676411.8905,7540.63319625,2333000.0,2333000.0,0.0,647071.4285714285,1251357.142857143,0.5170957246418174,34.084581232598396,0,1,61066000.0,,0.03820456555202578,0.03613230095012532,1.652845876196312,1.5976032386743921,0.8940391747634421
253,253,2021-12-09 04:00:00,62358000.0,62779000.0,59400000.0,59728000.0,404044992433.4818,6603.698390269999,-1041000.0,0.0,1041000.0,647071.4285714285,1267428.5714285714,0.5105387736699729,33.798455396783936,0,1,63399000.0,,-0.01641981734727682,-0.01641981734727682,1.625706448805969,1.5713708853019408,0.8793592148125162
254,254,2021-12-10 04:00:00,59728000.0,61995000.0,59106000.0,60036000.0,487786416350.9208,8112.82273255,-2630000.0,0.0,2630000.0,462642.85714285716,1455285.7142857143,0.3179051732600373,24.12200662917583,0,0,63399000.0,59728000.0,-0.042175823470925966,-0.044091471823984096,1.5571409406055825,1.5020868301876213,0.8422715158010514
255,255,2021-12-11 04:00:00,60038000.0,61216000.0,59500000.0,60701000.0,234437088226.7458,3882.20207057,310000.0,310000.0,0.0,484785.71428571426,1145571.4285714286,0.4231824417009602,29.734939759036138,0,0,,,0.0,0.0,1.5571409406055825,1.5020868301876213,0.8466430696769275
256,256,2021-12-12 04:00:00,60732000.0,62887000.0,60539000.0,62643000.0,220312115656.88477,3578.55945935,694000.0,694000.0,0.0,488714.28571428574,1145571.4285714286,0.42661179698216734,29.903846153846146,0,0,,,0.0,0.0,1.5571409406055825,1.5020868301876213,0.8564297096442113
257,257,2021-12-13 04:00:00,62619000.0,62770000.0,59000000.0,59500000.0,393710921700.261,6506.90441863,1887000.0,1887000.0,0.0,623500.0,1129142.857142857,0.5521887651821863,35.57484615071117,1,1,62619000.0,,0.0,0.0,1.5571409406055825,1.5020868301876213,0.8830397811402697
258,258,2021-12-14 04:00:00,59500000.0,59685000.0,57347000.0,57831000.0,451747876500.8784,7720.15617289,-3119000.0,0.0,3119000.0,376357.14285714284,1351928.5714285714,0.27838537538965497,21.776326665564554,0,1,62619000.0,,-0.049809163352975916,-0.05170575184927739,1.4795810531313525,1.4244203012898726,0.8390563084342779
259,259,2021-12-15 04:00:00,57831000.0,61080000.0,57807000.0,59356000.0,474624884347.577,7971.89555204,-1669000.0,0.0,1669000.0,376357.14285714284,1409357.142857143,0.2670417110131265,21.075999999999993,0,0,62619000.0,57831000.0,-0.028050420168067247,-0.02999431932773111,1.4380781829183067,1.3816957839160813,0.815520426438029
260,260,2021-12-16 04:00:00,59353000.0,62150000.0,58800000.0,60141000.0,602927897239.6957,9901.83353777,1522000.0,1522000.0,0.0,485071.4285714286,1339000.0,0.3622639496425904,26.592786936601783,0,0,,,0.0,0.0,1.4380781829183067,1.3816957839160813,0.8369833457899108
261,261,2021-12-17 04:00:00,60141000.0,60561000.0,57400000.0,58850000.0,541445670501.2416,9167.13281895,788000.0,788000.0,0.0,541357.1428571428,1274785.7142857143,0.42466520983918865,29.808070479037212,0,0,,,0.0,0.0,1.4380781829183067,1.3816957839160813,0.8480955537066539
262,262,2021-12-18 04:00:00,58849000.0,58933000.0,57207000.0,58170000.0,341449665184.8474,5876.89466882,-1292000.0,0.0,1292000.0,541357.1428571428,1277285.7142857143,0.4238340230399284,29.767094772397,0,0,,,-0.0,-0.0,1.4380781829183067,1.3816957839160813,0.8298760452949382
263,263,2021-12-19 04:00:00,58187000.0,59864000.0,57865000.0,58688000.0,337890038513.9579,5743.99417455,-662000.0,0.0,662000.0,541357.1428571428,785500.0,0.6891879603528235,40.79995693367786,1,1,58187000.0,,-0.0,-0.0,1.4380781829183067,1.3816957839160813,0.8205406625019384
264,264,2021-12-20 04:00:00,58688000.0,59094000.0,56917000.0,57467000.0,377407409728.24536,6534.32627963,501000.0,501000.0,0.0,573928.5714285715,785500.0,0.7306538146767301,42.21836906263136,0,1,58187000.0,,0.008610170656675908,0.006596976703269419,1.4504602814908758,1.3908107988135812,0.8276056576368219
265,265,2021-12-21 04:00:00,57467000.0,60650000.0,57437000.0,59496000.0,409368096576.1549,6917.19441275,-1221000.0,0.0,1221000.0,573928.5714285715,831000.0,0.6906481003953929,40.85108546443642,0,1,58688000.0,,-0.02080493456924759,-0.02080493456924759,1.4202835502391657,1.3618750711460617,0.8103873760805487
266,266,2021-12-22 04:00:00,59494000.0,60772000.0,59456000.0,59717000.0,354282408467.03424,5891.95082784,2027000.0,2027000.0,0.0,552071.4285714285,831000.0,0.664345882757435,39.91633527862418,0,1,58688000.0,,0.035272417213357166,0.035272417213357166,1.4703803841844698,1.409911696847996,0.8389716977140995
267,267,2021-12-23 04:00:00,59763000.0,61536000.0,59120000.0,61251000.0,341791889199.31683,5715.16754037,269000.0,269000.0,0.0,571285.7142857143,756642.8571428572,0.7550269045596149,43.02081652412458,0,1,59494000.0,,0.004521464349346083,0.004521464349346083,1.4770286566715376,1.4162865623210203,0.8427650783354241
268,268,2021-12-24 04:00:00,61285000.0,62744000.0,61200000.0,62657000.0,364689167926.1693,5884.5000956799995,1522000.0,1522000.0,0.0,680000.0,568785.7142857143,1.1955293231194273,54.45289710004004,0,1,59763000.0,,0.025467262352960818,0.025467262352960818,1.514644532973833,1.4523555037706228,0.864227997687306
269,269,2021-12-25 04:00:00,62619000.0,62850000.0,61107000.0,61846000.0,244096621945.07275,3941.29786908,1334000.0,1334000.0,0.0,753142.8571428572,568785.7142857143,1.324124073841517,56.97303722915654,0,1,61285000.0,,0.021767153463327027,0.021767153463327027,1.5476140329654637,1.4839691489045057,0.8830397811402694
270,270,2021-12-26 04:00:00,61851000.0,61856000.0,60288000.0,61072000.0,242102861773.56476,3977.10102511,-768000.0,0.0,768000.0,703571.4285714285,623642.8571428572,1.1281640132859923,53.01114041224907,0,1,62619000.0,,-0.01226464810999861,-0.01226464810999861,1.5286330914410466,1.4657687894870979,0.8722096089574538
271,271,2021-12-27 04:00:00,61068000.0,62500000.0,60754000.0,62251000.0,316292644056.6983,5141.88112408,-783000.0,0.0,783000.0,568785.7142857143,679571.4285714285,0.836977086398991,45.56273960061796,0,1,62619000.0,,-0.012659455788912033,-0.012659455788912033,1.5092814284024807,1.4472129542998189,0.8611679099741927
272,272,2021-12-28 04:00:00,62207000.0,62251000.0,58609000.0,58764000.0,425726090560.7021,7063.43028787,1139000.0,1139000.0,0.0,650142.8571428572,456785.71428571426,1.4232994526974199,58.733948506162484,0,1,62619000.0,,0.018651339490404206,0.018651339490404206,1.5374315487101775,1.4742054144253756,0.8772298450213631
273,273,2021-12-29 04:00:00,58764000.0,58792000.0,57014000.0,57666000.0,476963224728.76526,8221.69041972,-3443000.0,0.0,3443000.0,650142.8571428572,583500.0,1.114212265883217,52.70105957964218,0,0,62619000.0,58764000.0,-0.05534746893436426,-0.057236773996495516,1.4523386038292294,1.3898266522955003,0.8286773934257461
274,274,2021-12-30 04:00:00,57690000.0,58200000.0,56400000.0,58157000.0,344258227572.1915,6013.22509086,-1074000.0,0.0,1074000.0,541428.5714285715,660214.2857142857,0.8200800605863898,45.05736194495631,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.8135320745138399
275,275,2021-12-31 04:00:00,58159000.0,58812000.0,57001000.0,57914000.0,249944602736.4034,4322.77471245,469000.0,469000.0,0.0,518642.85714285716,660214.2857142857,0.7855674564535324,43.99539505574406,0,0,,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.8201458124744395
276,276,2022-01-01 04:00:00,57914000.0,58271000.0,56233000.0,57866000.0,199219873510.39505,3481.75477451,-245000.0,0.0,245000.0,518642.85714285716,585428.5714285715,0.8859199609565641,46.97548036488322,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.8166908747338277
277,277,2022-01-02 04:00:00,57788000.0,58300000.0,57100000.0,57413000.0,199188766924.3965,3460.12134826,-126000.0,0.0,126000.0,518642.85714285716,547142.8571428572,0.947911227154047,48.6629582467663,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.8149140496100845
278,278,2022-01-03 04:00:00,57458000.0,57749000.0,56600000.0,56625000.0,329562452931.6983,5757.71904445,-330000.0,0.0,330000.0,482857.14285714284,570714.2857142857,0.8460575719649562,45.83050847457628,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.810260460000281
279,279,2022-01-04 04:00:00,56625000.0,57685000.0,56001000.0,56023000.0,349101132880.1866,6168.08540484,-833000.0,0.0,833000.0,482857.14285714284,543000.0,0.8892396737700605,47.068653390892635,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7985136716822011
280,280,2022-01-05 04:00:00,56023000.0,57100000.0,56000000.0,56177000.0,330983500981.72546,5863.42695844,-602000.0,0.0,602000.0,338071.4285714286,586000.0,0.5769137006338372,36.58498879183737,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7900243960909837
281,281,2022-01-06 04:00:00,56177000.0,56377000.0,52388000.0,53303000.0,545078509250.3915,10174.49310328,154000.0,154000.0,0.0,329857.14285714284,586000.0,0.5628961482203803,36.01622211823428,0,0,,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.7921960712422255
282,282,2022-01-07 04:00:00,53315000.0,53552000.0,50900000.0,51553000.0,392664155130.67896,7554.6807459,-2862000.0,0.0,2862000.0,221142.85714285713,790428.5714285715,0.2797758901138622,21.861319022736907,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7518367577172019
283,283,2022-01-08 04:00:00,51553000.0,52128000.0,50829000.0,51246000.0,191158621539.214,3705.75752792,-1762000.0,0.0,1762000.0,125857.14285714286,916285.7142857143,0.13735578422201433,12.076764907470874,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7269894095581902
284,284,2022-01-09 04:00:00,51221000.0,52709000.0,51047000.0,51711000.0,187991824009.763,3625.55536281,-332000.0,0.0,332000.0,125857.14285714286,885142.8571428572,0.1421885087153002,12.448777730676838,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.722307616374994
285,285,2022-01-10 04:00:00,51711000.0,52600000.0,48897000.0,51151000.0,406293116418.275,8016.073509330001,490000.0,490000.0,0.0,160857.14285714287,829214.2857142857,0.19398742355069346,16.247024024240687,0,0,,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.7292174918562174
286,286,2022-01-11 04:00:00,51128000.0,52383000.0,50408000.0,52015000.0,287570887976.04364,5611.43706164,-583000.0,0.0,583000.0,79500.0,870857.1428571428,0.09128937007874016,8.365276211950402,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7209961502122312
287,287,2022-01-12 04:00:00,51959000.0,53945000.0,51800000.0,53099000.0,310161656795.03754,5890.32749235,831000.0,831000.0,0.0,138857.14285714287,624928.5714285715,0.22219682249399933,18.180117834097075,0,0,,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.7327147349569184
288,288,2022-01-13 04:00:00,53048000.0,53940000.0,52132000.0,52195000.0,280021832066.91736,5266.79785612,1089000.0,1089000.0,0.0,216642.85714285713,548214.2857142857,0.39517915309446255,28.324617108703777,0,0,,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.7480715806692702
289,289,2022-01-14 04:00:00,52195000.0,52551000.0,51010000.0,52349000.0,274948884409.8259,5299.39288432,-853000.0,0.0,853000.0,183142.85714285713,609142.8571428572,0.30065666041275796,23.115759105661738,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7360427566172627
290,290,2022-01-15 04:00:00,52329000.0,52691000.0,51878000.0,52412000.0,140070626600.49454,2680.55360129,134000.0,134000.0,0.0,192714.2857142857,591642.8571428572,0.3257273934564771,24.569711319551956,0,0,,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.7379323960345769
291,291,2022-01-16 04:00:00,52388000.0,52891000.0,51948000.0,52155000.0,116179581554.9083,2220.12467268,59000.0,59000.0,0.0,196928.57142857142,582642.8571428572,0.3379919087899963,25.261132490379325,0,0,,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.7387644014496632
292,292,2022-01-17 04:00:00,52170000.0,52349000.0,51111000.0,51407000.0,143147929715.7379,2756.94139757,-218000.0,0.0,218000.0,196928.57142857142,574642.8571428572,0.34269732753262894,25.523051286798733,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7356902119498535
293,293,2022-01-18 04:00:00,51366000.0,51600000.0,50192000.0,50420000.0,205255664709.95535,4035.73778528,-804000.0,0.0,804000.0,196928.57142857142,572571.4285714285,0.343937125748503,25.59175717070454,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7243523754459685
294,294,2022-01-19 04:00:00,50480000.0,51500000.0,49988000.0,50673000.0,251474752682.94107,4971.2604290300005,-886000.0,0.0,886000.0,196928.57142857142,592857.1428571428,0.3321686746987952,24.934430677398936,0,0,,,-0.0,-0.0,1.4523386038292294,1.3898266522955003,0.7118581924329808
295,295,2022-01-20 04:00:00,50673000.0,52361000.0,50240000.0,51700000.0,202710404052.7175,3966.70192328,193000.0,193000.0,0.0,199714.2857142857,592857.1428571428,0.3368674698795181,25.198269646719552,0,0,,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.714579837265381
296,296,2022-01-21 04:00:00,51720000.0,52143000.0,46501000.0,46862000.0,580402723280.7931,11948.42770379,1047000.0,1047000.0,0.0,274500.0,388428.5714285714,0.7066936373666789,41.40717595086737,1,1,51720000.0,,0.0,0.0,1.4523386038292294,1.3898266522955003,0.7293444079364849
297,297,2022-01-22 04:00:00,46861000.0,47300000.0,42629000.0,42761000.0,710473676169.9177,15980.39801346,-4859000.0,0.0,4859000.0,274500.0,609642.8571428572,0.45026362038664325,31.047018904507993,0,0,51720000.0,46861000.0,-0.09394818252126835,-0.09756515584453673,1.3158940315939969,1.254227998367399,0.6608238263788017
298,298,2022-01-23 04:00:00,42762000.0,44300000.0,42668000.0,42952000.0,238750625378.10272,5469.54678401,-4099000.0,0.0,4099000.0,274500.0,878714.2857142857,0.31238822955616974,23.803034995354594,0,0,,,-0.0,-0.0,1.3158940315939969,1.254227998367399,0.6030206027103628
299,299,2022-01-24 04:00:00,42952000.0,44590000.0,40871000.0,44256000.0,447290956901.8624,10535.09325089,190000.0,190000.0,0.0,253071.42857142858,878714.2857142857,0.2880019509022923,22.36036604607132,0,0,,,0.0,0.0,1.3158940315939969,1.254227998367399,0.6056999421826739
300,300,2022-01-25 04:00:00,44256000.0,45600000.0,43511000.0,45434000.0,353457604212.1415,7945.30832774,1304000.0,1304000.0,0.0,346214.28571428574,837071.4285714285,0.41360184316067927,29.258722685017517,0,0,,,0.0,0.0,1.3158940315939969,1.254227998367399,0.624088672034746
301,301,2022-01-26 04:00:00,45360000.0,47010000.0,44400000.0,46299000.0,368595729999.1046,8038.47770467,1104000.0,1104000.0,0.0,365714.28571428574,837071.4285714285,0.436897346189948,30.405606033612443,1,1,45360000.0,,0.0,0.0,1.3158940315939969,1.254227998367399,0.6396570445475434
