strategy,stoploss,total_return,cagr,mdd,win_rate,buy_time,win_time,gain_loss_ratio,holding_time_ratio,investing_period,sharpe_ratio,execution_time
benchmark,,28.59008264462783,0.01999803774661757,0.8748599439775915,,,,,,62443,0.06946973369572755,
obv_3_21,,6.2449590347873185,0.32233814627860036,0.7536442284422592,0.4530386740331492,181.0,82.0,2.84,0.4317742558948589,2587,0.78404531040295,00:00
obv_3_21,0.03,5.7005073008110045,0.3078429255709194,0.6572004317890288,0.43457943925233644,214.0,93.0,2.12,0.3923463471202165,2587,0.7799452938089881,00:00
obv_3_21,0.05,4.338148199136408,0.2665653168861666,0.7376676814838441,0.4504950495049505,202.0,91.0,1.97,0.40703517587939697,2587,0.7030153147130078,00:00
obv_3_21,0.1,6.263341754248901,0.32281101440251625,0.746933544562852,0.4583333333333333,192.0,88.0,2.09,0.42288364901430225,2587,0.7944713066839404,00:00
obv_3_21,0.2,5.0695972143210355,0.28972191001221037,0.7774967709916514,0.4486486486486487,185.0,83.0,2.62,0.42868187089292614,2587,0.7342105141282442,00:00
obv_3_26,,6.260424687638674,0.3234526852922308,0.7722594052383001,0.4782608695652174,161.0,77.0,2.68,0.4217660728117738,2582,0.7816742804927619,00:00
obv_3_26,0.03,4.21778051975706,0.2630663065843346,0.7407358408466542,0.4365482233502538,197.0,86.0,2.1,0.3807126258714175,2582,0.6987933398652758,00:00
obv_3_26,0.05,4.55249860827143,0.27421681998139436,0.7345356200480675,0.4644808743169399,183.0,85.0,1.96,0.3958171959721146,2582,0.7135997564072981,00:00
obv_3_26,0.1,7.079722996267218,0.3436078897695354,0.7390464603044046,0.4853801169590643,171.0,83.0,2.03,0.41247095274980633,2582,0.8247501963506892,00:00
obv_3_26,0.2,4.515524043099323,0.27301389227383943,0.81348453520168,0.4727272727272727,165.0,78.0,2.39,0.418280402788536,2582,0.7037733291526045,00:00
obv_3_30,,1.8308899815137396,0.15873584572133526,0.6463873009623807,0.5163398692810458,153.0,79.0,1.66,0.39022498060512023,2578,0.5153340478837428,00:00
obv_3_30,0.03,4.6402360515785235,0.27752862210769114,0.6026563234557661,0.47643979057591623,191.0,91.0,1.8,0.3743211792086889,2578,0.7291711330210219,00:00
obv_3_30,0.05,5.720997429631059,0.30963489144555245,0.5819390287011469,0.4885057471264368,174.0,85.0,1.71,0.39022498060512023,2578,0.7766422110313561,00:00
obv_3_30,0.1,7.887528374052485,0.3624824029951341,0.5773853552525242,0.5337423312883436,163.0,87.0,1.74,0.4061287820015516,2578,0.8592818601968031,00:00
obv_3_30,0.2,5.351812007176779,0.2992010193428991,0.7115536357434105,0.5189873417721519,158.0,82.0,2.05,0.41233514352211015,2578,0.74933852766326,00:00
obv_3_50,,2.7922801822260293,0.2094921934508429,0.7036700396542502,0.5190839694656488,131.0,68.0,1.8,0.3733385457388585,2558,0.6195572897679555,00:00
obv_3_50,0.03,4.436356882173874,0.27327085867787315,0.6594463875609062,0.4624277456647399,173.0,80.0,1.75,0.35731039874902265,2558,0.713332844580592,00:00
obv_3_50,0.05,5.725462906284807,0.3125242860991726,0.6425793507326516,0.4873417721518987,158.0,77.0,1.86,0.37099296325254105,2558,0.7747036548749452,00:00
obv_3_50,0.1,8.829479441853525,0.3855550447880669,0.6571244098862259,0.5104895104895105,143.0,73.0,2.35,0.3874120406567631,2558,0.8894874207535186,00:00
obv_3_50,0.2,6.1935014703636115,0.3251848888038924,0.756300547106293,0.5220588235294118,136.0,71.0,2.03,0.3936669272869429,2558,0.785682621545765,00:00
obv_3_100,,2.945699115631746,0.22111475257080504,0.6757553985633173,0.48214285714285715,112.0,54.0,2.7,0.38197767145135564,2508,0.6267232515318436,00:00
obv_3_100,0.03,0.03929690900985139,0.005625299977879639,0.7439261357777865,0.42207792207792205,154.0,65.0,1.28,0.34688995215311,2508,0.17881650136491453,00:00
obv_3_100,0.05,0.10100079278486906,0.014101752700340198,0.7545686859104044,0.42657342657342656,143.0,61.0,1.84,0.361244019138756,2508,0.20425652020274876,00:00
obv_3_100,0.1,1.4222110595615383,0.13740731819946417,0.7122679853204134,0.48412698412698413,126.0,61.0,2.09,0.379585326953748,2508,0.4612994649145736,00:00
obv_3_100,0.2,0.6192048560377776,0.07265630181944127,0.7437721976224868,0.4745762711864407,118.0,56.0,1.66,0.38596491228070173,2508,0.3330222022436529,00:00
